Element 1: (3, (15, 9), ['.', '%', '.', '.'], [(15, 3), (5, 4), (7, 1)], [False, True, False, False], 98, False, [True, False, True, True], 29, 'East', (16, 9))
Element 2: (3, (16, 9), ['', '.', '%', '%'], [(16, 3), (6, 4), (8, 1)], [False, False, True, True], 96, False, [False, True, False, False], 68, 'South', (16, 8))
Element 3: (3, (16, 8), ['%', '.', '', '%'], [(16, 4), (6, 5), (9, 1)], [True, False, False, True], 94, False, [False, True, False, False], 107, 'South', (16, 7))
Element 4: (3, (16, 7), ['.', '.', '', '.'], [(16, 5), (6, 6), (10, 1)], [False, False, False, False], 92, False, [True, True, False, True], 146, 'East', (17, 7))
Element 5: (3, (17, 7), ['', '%', '%', '.'], [(16, 6), (6, 7), (11, 1)], [False, True, True, False], 90, False, [False, False, False, True], 185, 'East', (18, 7))
Element 6: (3, (18, 7), ['', '.', '.', '%'], [(15, 6), (6, 8), (12, 1)], [False, False, False, True], 88, False, [False, True, True, False], 224, 'North', (18, 8))
Element 7: (3, (18, 8), ['%', '', '.', '%'], [(15, 7), (6, 9), (13, 1)], [True, False, False, True], 86, False, [False, False, True, False], 263, 'North', (18, 9))
Element 8: (3, (18, 9), ['%', '', '.', '%'], [(16, 7), (7, 9), (13, 2)], [True, False, False, True], 84, False, [False, False, True, False], 292, 'North', (18, 10))
Element 9: (3, (18, 10), ['%', '', '', '%'], [(17, 7), (6, 9), (13, 3)], [True, False, False, True], 82, False, [False, False, False, False], 311, 'North', (18, 11))
Element 10: (3, (18, 11), ['.', '', '%', '%'], [(18, 7), (6, 10), (13, 4)], [False, False, True, True], 80, False, [True, False, False, False], 330, 'West', (17, 11))
Element 11: (3, (17, 11), ['.', '%', '%', ''], [(18, 6), (6, 11), (13, 5)], [False, True, True, False], 78, False, [True, False, False, False], 369, 'West', (16, 11))
Element 12: (3, (16, 11), ['.', '%', '%', ''], [(18, 5), (7, 11), (13, 6)], [False, True, True, False], 76, False, [True, False, False, False], 408, 'West', (15, 11))
Element 13: (3, (15, 11), ['%', '.', '%', ''], [(18, 4), (8, 11), (13, 7)], [True, False, True, False], 74, False, [False, True, False, False], 447, 'South', (15, 10))
Element 14: (3, (15, 10), ['%', '', '', '%'], [(18, 3), (9, 11), (13, 8)], [True, False, False, True], 72, False, [False, False, False, False], 486, 'North', (15, 11))
Element 15: (3, (15, 11), ['%', '', '%', ''], [(18, 2), (10, 11), (13, 9)], [True, False, True, False], 70, False, [False, False, False, False], 515, 'East', (16, 11))
Element 16: (3, (16, 11), ['', '%', '%', ''], [(18, 1), (11, 11), (14, 9)], [False, True, True, False], 68, False, [False, False, False, False], 534, 'East', (17, 11))
Element 17: (3, (17, 11), ['', '%', '%', ''], [(17, 1), (12, 11), (15, 9)], [False, True, True, False], 66, False, [False, False, False, False], 553, 'East', (18, 11))
Element 18: (3, (18, 11), ['', '', '%', '%'], [(16, 1), (13, 11), (16, 9)], [False, False, True, True], 64, False, [False, False, False, False], 572, 'South', (18, 10))
Element 19: (3, (18, 10), ['%', '', '', '%'], [(15, 1), (13, 10), (16, 8)], [True, False, False, True], 62, False, [False, False, False, False], 591, 'South', (18, 9))
Element 20: (3, (18, 9), ['%', '', '', '%'], [(16, 1), (13, 9), (16, 7)], [True, False, False, True], 60, False, [False, False, False, False], 590, 'South', (18, 8))
Element 21: (3, (18, 8), ['%', '', '', '%'], [(17, 1), (12, 9), (17, 7)], [True, False, False, True], 58, False, [False, False, False, False], 599, 'South', (18, 7))
Element 22: (3, (18, 7), ['', '', '', '%'], [(18, 1), (13, 9), (16, 7)], [False, False, False, True], 56, False, [False, False, False, False], 598, 'South', (18, 6))
Element 23: (3, (18, 6), ['%', '', '', '%'], [(18, 2), (14, 9), (16, 6)], [True, False, False, True], 54, False, [False, False, False, False], 597, 'South', (18, 5))
Element 24: (3, (18, 5), ['%', '', '', '%'], [(18, 3), (15, 9), (16, 5)], [True, False, False, True], 52, False, [False, False, False, False], 596, 'South', (18, 4))
Element 25: (3, (18, 4), ['%', '', '', '%'], [(18, 2), (16, 9), (15, 5)], [True, False, False, True], 50, False, [False, False, False, False], 605, 'South', (18, 3))
