Element 1: (0, (15, 5), ['%', '.', '.', '.'], [(5, 6), (11, 3), (13, 2)], [True, False, False, False], 98, False, [False, True, True, True], 0, 'East', (16, 5))
Element 2: (0, (16, 5), ['', '.', '.', '%'], [(6, 6), (12, 3), (13, 3)], [False, False, False, True], 96, False, [False, True, True, False], 39, 'North', (16, 6))
Element 3: (0, (16, 6), ['.', '', '.', '%'], [(6, 7), (11, 3), (13, 4)], [False, False, False, True], 94, False, [True, False, True, False], 68, 'North', (16, 7))
Element 4: (0, (16, 7), ['.', '', '.', '.'], [(6, 8), (10, 3), (13, 5)], [False, False, False, False], 92, False, [True, False, True, True], 107, 'East', (17, 7))
Element 5: (0, (17, 7), ['', '%', '%', '.'], [(6, 9), (9, 3), (13, 6)], [False, True, True, False], 90, False, [False, False, False, True], 146, 'East', (18, 7))
Element 6: (0, (18, 7), ['', '.', '.', '%'], [(7, 9), (8, 3), (13, 7)], [False, False, False, True], 88, False, [False, True, True, False], 185, 'North', (18, 8))
Element 7: (0, (18, 8), ['%', '', '.', '%'], [(6, 9), (7, 3), (13, 8)], [True, False, False, True], 86, False, [False, False, True, False], 214, 'North', (18, 9))
Element 8: (0, (18, 9), ['%', '', '.', '%'], [(6, 10), (6, 3), (13, 9)], [True, False, False, True], 84, False, [False, False, True, False], 253, 'North', (18, 10))
Element 9: (0, (18, 10), ['%', '', '', '%'], [(6, 11), (6, 4), (14, 9)], [True, False, False, True], 82, False, [False, False, False, False], 292, 'North', (18, 11))
Element 10: (0, (18, 11), ['.', '', '%', '%'], [(7, 11), (6, 5), (15, 9)], [False, False, True, True], 80, False, [True, False, False, False], 321, 'West', (17, 11))
Element 11: (0, (17, 11), ['.', '%', '%', ''], [(8, 11), (5, 5), (16, 9)], [False, True, True, False], 78, False, [True, False, False, False], 360, 'West', (16, 11))
Element 12: (0, (16, 11), ['.', '%', '%', ''], [(9, 11), (5, 4), (16, 8)], [False, True, True, False], 76, False, [True, False, False, False], 399, 'West', (15, 11))
Element 13: (0, (15, 11), ['%', '.', '%', ''], [(10, 11), (5, 3), (16, 7)], [True, False, True, False], 74, False, [False, True, False, False], 428, 'South', (15, 10))
Element 14: (0, (15, 10), ['%', '', '', '%'], [(11, 11), (4, 3), (15, 7)], [True, False, False, True], 72, False, [False, False, False, False], 467, 'South', (15, 9))
Element 15: (0, (15, 9), ['', '%', '', ''], [(12, 11), (4, 4), (15, 6)], [False, True, False, False], 70, False, [False, False, False, False], 496, 'East', (16, 9))
