Element 1: (3, (15, 11), ['%', '.', '%', '.'], [(16, 6), (5, 9), (13, 8)], [True, False, True, False], 98, False, [False, True, False, True], 29, 'East', (16, 11))
Element 2: (3, (16, 11), ['', '%', '%', '.'], [(16, 7), (6, 9), (13, 9)], [False, True, True, False], 96, False, [False, False, False, True], 68, 'East', (17, 11))
Element 3: (3, (17, 11), ['', '%', '%', ''], [(17, 7), (7, 9), (14, 9)], [False, True, True, False], 94, False, [False, False, False, False], 107, 'East', (18, 11))
Element 4: (3, (18, 11), ['', '.', '%', '%'], [(18, 7), (6, 9), (15, 9)], [False, False, True, True], 92, False, [False, True, False, False], 126, 'South', (18, 10))
Element 5: (3, (18, 10), ['%', '.', '', '%'], [(18, 8), (6, 10), (16, 9)], [True, False, False, True], 90, False, [False, True, False, False], 165, 'South', (18, 9))
Element 6: (3, (18, 9), ['%', '', '', '%'], [(18, 7), (6, 11), (16, 8)], [True, False, False, True], 88, False, [False, False, False, False], 194, 'South', (18, 8))
Element 7: (3, (18, 8), ['%', '', '', '%'], [(18, 6), (7, 11), (16, 7)], [True, False, False, True], 86, False, [False, False, False, False], 213, 'South', (18, 7))
Element 8: (3, (18, 7), ['', '', '', '%'], [(18, 5), (8, 11), (15, 7)], [False, False, False, True], 84, False, [False, False, False, False], 242, 'South', (18, 6))
Element 9: (3, (18, 6), ['%', '', '', '%'], [(18, 4), (9, 11), (15, 6)], [True, False, False, True], 82, False, [False, False, False, False], 261, 'South', (18, 5))
Element 10: (3, (18, 5), ['%', '', '', '%'], [(18, 3), (10, 11), (15, 5)], [True, False, False, True], 80, False, [False, False, False, False], 290, 'South', (18, 4))
Element 11: (3, (18, 4), ['%', '', '', '%'], [(18, 2), (11, 11), (16, 5)], [True, False, False, True], 78, False, [False, False, False, False], 319, 'South', (18, 3))
Element 12: (3, (18, 3), ['%', '', '', '%'], [(18, 1), (12, 11), (16, 4)], [True, False, False, True], 76, False, [False, False, False, False], 338, 'South', (18, 2))
Element 13: (3, (18, 2), ['%', '', '', '%'], [(17, 1), (13, 11), (16, 3)], [True, False, False, True], 74, False, [False, False, False, False], 367, 'South', (18, 1))
Element 14: (3, (18, 1), ['', '%', '', '%'], [(16, 1), (13, 10), (15, 3)], [False, True, False, True], 72, False, [False, False, False, False], 396, 'West', (17, 1))
Element 15: (3, (17, 1), ['', '%', '%', ''], [(15, 1), (13, 9), (15, 4)], [False, True, True, False], 70, False, [False, False, False, False], 415, 'West', (16, 1))
Element 16: (3, (16, 1), ['', '%', '%', ''], [(15, 2), (12, 9), (15, 3)], [False, True, True, False], 68, False, [False, False, False, False], 434, 'West', (15, 1))
Element 17: (3, (15, 1), ['%', '%', 'G', ''], [(15, 2), (13, 9), (15, 4)], [True, True, False, False], 66, False, [False, False, False, False], 433, 'East', (16, 1))
Element 18: (3, (16, 1), ['G', '%', '%', ''], [(15, 1), (14, 9), (15, 3)], [False, True, True, False], 64, False, [False, False, False, False], 432, 'East', (17, 1))
Element 19: (3, (17, 1), ['', '%', '%', ''], [(15, 2), (15, 9), (16, 3)], [False, True, True, False], 62, False, [False, False, False, False], 431, 'East', (18, 1))
Element 20: (3, (18, 1), ['', '%', '', '%'], [(15, 1), (15, 10), (16, 4)], [False, True, False, True], 60, False, [False, False, False, False], 440, 'North', (18, 2))
Element 21: (3, (18, 2), ['%', '', '', '%'], [(15, 2), (15, 11), (15, 4)], [True, False, False, True], 58, False, [False, False, False, False], 439, 'North', (18, 3))
Element 22: (3, (18, 3), ['%', '', '', '%'], [(15, 1), (16, 11), (16, 4)], [True, False, False, True], 56, False, [False, False, False, False], 438, 'North', (18, 4))
Element 23: (3, (18, 4), ['%', '', '', '%'], [(15, 2), (17, 11), (16, 5)], [True, False, False, True], 54, False, [False, False, False, False], 437, 'North', (18, 5))
Element 24: (3, (18, 5), ['%', '', '', '%'], [(15, 1), (18, 11), (16, 6)], [True, False, False, True], 52, False, [False, False, False, False], 436, 'North', (18, 6))
Element 25: (3, (18, 6), ['%', '', '', '%'], [(15, 2), (18, 10), (16, 5)], [True, False, False, True], 50, False, [False, False, False, False], 435, 'North', (18, 7))
Element 26: (3, (18, 7), ['', '', '', '%'], [(15, 1), (18, 9), (15, 5)], [False, False, False, True], 48, False, [False, False, False, False], 434, 'West', (17, 7))
Element 27: (3, (17, 7), ['', '%', '%', ''], [(15, 2), (18, 8), (15, 4)], [False, True, True, False], 46, False, [False, False, False, False], 433, 'West', (16, 7))
Element 28: (3, (16, 7), ['', '', '', ''], [(15, 1), (18, 7), (15, 5)], [False, False, False, False], 44, False, [False, False, False, False], 432, 'North', (16, 8))
Element 29: (3, (16, 8), ['%', '', '', '%'], [(15, 2), (18, 6), (15, 6)], [True, False, False, True], 42, False, [False, False, False, False], 431, 'North', (16, 9))
Element 30: (3, (16, 9), ['', '', '%', '%'], [(15, 3), (18, 5), (16, 6)], [False, False, True, True], 40, False, [False, False, False, False], 430, 'West', (15, 9))
Element 31: (3, (15, 9), ['', '%', '', ''], [(16, 3), (18, 4), (15, 6)], [False, True, False, False], 38, False, [False, False, False, False], 429, 'North', (15, 10))
Element 32: (3, (15, 10), ['%', '', '', '%'], [(16, 4), (18, 3), (15, 7)], [True, False, False, True], 36, False, [False, False, False, False], 428, 'South', (15, 9))
Element 33: (3, (15, 9), ['', '%', '', ''], [(16, 5), (18, 2), (16, 7)], [False, True, False, False], 34, False, [False, False, False, False], 427, 'West', (14, 9))
Element 34: (3, (14, 9), ['', '%', '%', ''], [(15, 5), (18, 1), (17, 7)], [False, True, True, False], 32, False, [False, False, False, False], 426, 'West', (13, 9))
Element 35: (3, (13, 9), ['', '', '', ''], [(15, 4), (17, 1), (18, 7)], [False, False, False, False], 30, False, [False, False, False, False], 425, 'North', (13, 10))
Element 36: (3, (13, 10), ['%', '', '', '%'], [(15, 5), (16, 1), (18, 8)], [True, False, False, True], 28, False, [False, False, False, False], 424, 'North', (13, 11))
Element 37: (3, (13, 11), ['', '', '%', '%'], [(16, 5), (15, 1), (18, 9)], [False, False, True, True], 26, False, [False, False, False, False], 423, 'West', (12, 11))
