Element 1: (0, (5, 4), ['.', '.', '.', '.'], [(13, 9), (15, 3), (15, 11)], [False, False, False, False], 98, False, [True, True, True, True], 0, 'East', (6, 4))
Element 2: (0, (6, 4), ['', '.', '.', '%'], [(14, 9), (16, 3), (16, 11)], [False, False, False, True], 96, False, [False, True, True, False], 39, 'North', (6, 5))
Element 3: (0, (6, 5), ['.', '', '.', '%'], [(15, 9), (16, 4), (17, 11)], [False, False, False, True], 94, False, [True, False, True, False], 78, 'North', (6, 6))
Element 4: (0, (6, 6), ['.', '', '.', '%'], [(16, 9), (16, 5), (18, 11)], [False, False, False, True], 92, False, [True, False, True, False], 107, 'North', (6, 7))
Element 5: (0, (6, 7), ['.', '', '.', ''], [(16, 8), (16, 6), (18, 10)], [False, False, False, False], 90, False, [True, False, True, False], 146, 'North', (6, 8))
Element 6: (0, (6, 8), ['%', '', '.', '%'], [(16, 7), (15, 6), (18, 9)], [True, False, False, True], 88, False, [False, False, True, False], 185, 'North', (6, 9))
Element 7: (0, (6, 9), ['.', '', '.', '.'], [(17, 7), (15, 7), (18, 8)], [False, False, False, False], 86, False, [True, False, True, True], 224, 'East', (7, 9))
Element 8: (0, (7, 9), ['', '%', '%', '%'], [(18, 7), (16, 7), (18, 9)], [False, True, True, True], 84, False, [False, False, False, False], 243, 'West', (6, 9))
Element 9: (0, (6, 9), ['.', '', '.', ''], [(18, 6), (17, 7), (18, 10)], [False, False, False, False], 82, False, [True, False, True, False], 252, 'North', (6, 10))
Element 10: (0, (6, 10), ['%', '', '.', '%'], [(18, 5), (18, 7), (18, 11)], [True, False, False, True], 80, False, [False, False, True, False], 271, 'North', (6, 11))
Element 11: (0, (6, 11), ['%', '', '%', '.'], [(18, 4), (18, 8), (17, 11)], [True, False, True, False], 78, False, [False, False, False, True], 290, 'East', (7, 11))
Element 12: (0, (7, 11), ['', '%', '%', '.'], [(18, 3), (18, 9), (16, 11)], [False, True, True, False], 76, False, [False, False, False, True], 309, 'East', (8, 11))
Element 13: (0, (8, 11), ['', '%', '%', '.'], [(18, 2), (18, 10), (15, 11)], [False, True, True, False], 74, False, [False, False, False, True], 328, 'East', (9, 11))
Element 14: (0, (9, 11), ['', '.', '%', '.'], [(18, 1), (18, 11), (15, 10)], [False, False, True, False], 72, False, [False, True, False, True], 347, 'East', (10, 11))
