Element 1: (0, (10, 1), ['.', '%', '%', '.'], [(4, 3), (6, 8), (18, 4)], [False, True, True, False], 98, False, [True, False, False, True], 0, 'East', (11, 1))
Element 2: (0, (11, 1), ['', '%', '%', '.'], [(5, 3), (6, 9), (18, 5)], [False, True, True, False], 96, False, [False, False, False, True], 39, 'East', (12, 1))
Element 3: (0, (12, 1), ['', '%', '%', '.'], [(6, 3), (7, 9), (18, 6)], [False, True, True, False], 94, False, [False, False, False, True], 78, 'East', (13, 1))
Element 4: (0, (13, 1), ['', '%', '.', '%'], [(7, 3), (6, 9), (18, 7)], [False, True, False, True], 92, False, [False, False, True, False], 107, 'North', (13, 2))
Element 5: (0, (13, 2), ['%', '', '.', '%'], [(8, 3), (6, 10), (18, 8)], [True, False, False, True], 90, False, [False, False, True, False], 146, 'North', (13, 3))
Element 6: (0, (13, 3), ['.', '', '.', '%'], [(9, 3), (6, 11), (18, 9)], [False, False, False, True], 88, False, [True, False, True, False], 185, 'North', (13, 4))
Element 7: (0, (13, 4), ['%', '', '.', '%'], [(10, 3), (7, 11), (18, 10)], [True, False, False, True], 86, False, [False, False, True, False], 224, 'North', (13, 5))
Element 8: (0, (13, 5), ['%', '', '.', '%'], [(11, 3), (8, 11), (18, 11)], [True, False, False, True], 84, False, [False, False, True, False], 253, 'North', (13, 6))
Element 9: (0, (13, 6), ['%', '', '.', '%'], [(12, 3), (9, 11), (17, 11)], [True, False, False, True], 82, False, [False, False, True, False], 292, 'North', (13, 7))
Element 10: (0, (13, 7), ['%', '', '.', '%'], [(13, 3), (10, 11), (16, 11)], [True, False, False, True], 80, False, [False, False, True, False], 321, 'North', (13, 8))
Element 11: (0, (13, 8), ['%', '', '.', '%'], [(13, 4), (11, 11), (15, 11)], [True, False, False, True], 78, False, [False, False, True, False], 350, 'North', (13, 9))
Element 12: (0, (13, 9), ['.', '', '.', '.'], [(13, 5), (12, 11), (15, 10)], [False, False, False, False], 76, False, [True, False, True, True], 379, 'East', (14, 9))
Element 13: (0, (14, 9), ['', '%', '%', 'G'], [(13, 6), (13, 11), (15, 9)], [False, True, True, False], 74, False, [False, False, False, False], 408, 'West', (13, 9))
Element 14: (0, (13, 9), ['.', '', 'G', ''], [(13, 7), (13, 10), (16, 9)], [False, False, False, False], 72, False, [True, False, False, False], 427, 'South', (13, 8))
Element 15: (0, (13, 8), ['%', '', 'G', '%'], [(13, 6), (13, 9), (16, 8)], [True, False, False, True], 70, False, [False, False, False, False], 436, 'South', (13, 7))
Element 16: (0, (13, 7), ['%', '', '', '%'], [(13, 5), (12, 9), (16, 7)], [True, False, False, True], 68, False, [False, False, False, False], 455, 'South', (13, 6))
Element 17: (0, (13, 6), ['%', '', '', '%'], [(13, 4), (13, 9), (17, 7)], [True, False, False, True], 66, False, [False, False, False, False], 464, 'South', (13, 5))
Element 18: (0, (13, 5), ['%', '', '', '%'], [(13, 3), (14, 9), (16, 7)], [True, False, False, True], 64, False, [False, False, False, False], 463, 'North', (13, 6))
Element 19: (0, (13, 6), ['%', '', '', '%'], [(13, 2), (15, 9), (16, 6)], [True, False, False, True], 62, False, [False, False, False, False], 472, 'North', (13, 7))
Element 20: (0, (13, 7), ['%', '', '', '%'], [(13, 1), (16, 9), (16, 5)], [True, False, False, True], 60, False, [False, False, False, False], 481, 'South', (13, 6))
Element 21: (0, (13, 6), ['%', '', '', '%'], [(12, 1), (16, 8), (16, 4)], [True, False, False, True], 58, False, [False, False, False, False], 490, 'South', (13, 5))
Element 22: (0, (13, 5), ['%', '', '', '%'], [(11, 1), (16, 7), (16, 3)], [True, False, False, True], 56, False, [False, False, False, False], 499, 'South', (13, 4))
Element 23: (0, (13, 4), ['%', '', '', '%'], [(10, 1), (15, 7), (15, 3)], [True, False, False, True], 54, False, [False, False, False, False], 518, 'South', (13, 3))
Element 24: (0, (13, 3), ['', '', '', '%'], [(9, 1), (15, 6), (15, 4)], [False, False, False, True], 52, False, [False, False, False, False], 547, 'West', (12, 3))
Element 25: (0, (12, 3), ['', '%', '%', ''], [(8, 1), (15, 5), (15, 3)], [False, True, True, False], 50, False, [False, False, False, False], 566, 'West', (11, 3))
Element 26: (0, (11, 3), ['', '%', '%', ''], [(7, 1), (16, 5), (15, 2)], [False, True, True, False], 48, False, [False, False, False, False], 585, 'West', (10, 3))
Element 27: (0, (10, 3), ['', '%', '%', ''], [(6, 1), (16, 6), (15, 1)], [False, True, True, False], 46, False, [False, False, False, False], 604, 'West', (9, 3))
Element 28: (0, (9, 3), ['', '%', '%', ''], [(6, 2), (16, 5), (16, 1)], [False, True, True, False], 44, False, [False, False, False, False], 623, 'West', (8, 3))
Element 29: (0, (8, 3), ['', '%', '', ''], [(6, 1), (16, 4), (17, 1)], [False, True, False, False], 42, False, [False, False, False, False], 632, 'North', (8, 4))
Element 30: (0, (8, 4), ['%', '', '', '%'], [(7, 1), (16, 3), (18, 1)], [True, False, False, True], 40, False, [False, False, False, False], 631, 'North', (8, 5))
Element 31: (0, (8, 5), ['%', '', '%', ''], [(8, 1), (15, 3), (18, 2)], [True, False, True, False], 38, False, [False, False, False, False], 640, 'East', (9, 5))
Element 32: (0, (9, 5), ['', '%', '%', ''], [(9, 1), (15, 4), (18, 3)], [False, True, True, False], 36, False, [False, False, False, False], 649, 'East', (10, 5))
Element 33: (0, (10, 5), ['', '%', '%', ''], [(10, 1), (15, 3), (18, 2)], [False, True, True, False], 34, False, [False, False, False, False], 648, 'East', (11, 5))
Element 34: (0, (11, 5), ['', '%', '%', '%'], [(11, 1), (15, 2), (18, 1)], [False, True, True, True], 32, False, [False, False, False, False], 647, 'West', (10, 5))
