Element 1: (0, (16, 9), ['.', '.', '%', '%'], [(8, 11), (13, 8), (15, 4)], [False, False, True, True], 98, False, [True, True, False, False], 0, 'South', (16, 8))
Element 2: (0, (16, 8), ['%', '.', '', '%'], [(9, 11), (13, 9), (16, 4)], [True, False, False, True], 96, False, [False, True, False, False], 39, 'South', (16, 7))
Element 3: (0, (16, 7), ['.', '.', '', '.'], [(10, 11), (14, 9), (16, 5)], [False, False, False, False], 94, False, [True, True, False, True], 78, 'East', (17, 7))
Element 4: (0, (17, 7), ['', '%', '%', '.'], [(11, 11), (15, 9), (16, 6)], [False, True, True, False], 92, False, [False, False, False, True], 117, 'East', (18, 7))
Element 5: (0, (18, 7), ['', '.', '.', '%'], [(12, 11), (15, 10), (15, 6)], [False, False, False, True], 90, False, [False, True, True, False], 156, 'North', (18, 8))
Element 6: (0, (18, 8), ['%', '', '.', '%'], [(13, 11), (15, 11), (15, 7)], [True, False, False, True], 88, False, [False, False, True, False], 195, 'North', (18, 9))
Element 7: (0, (18, 9), ['%', '', '.', '%'], [(13, 10), (16, 11), (16, 7)], [True, False, False, True], 86, False, [False, False, True, False], 224, 'North', (18, 10))
Element 8: (0, (18, 10), ['%', '', '', '%'], [(13, 9), (17, 11), (17, 7)], [True, False, False, True], 84, False, [False, False, False, False], 243, 'North', (18, 11))
Element 9: (0, (18, 11), ['', '', '%', '%'], [(12, 9), (16, 11), (18, 7)], [False, False, True, True], 82, False, [False, False, False, False], 252, 'West', (17, 11))
Element 10: (0, (17, 11), ['', '%', '%', ''], [(13, 9), (15, 11), (18, 6)], [False, True, True, False], 80, False, [False, False, False, False], 261, 'West', (16, 11))
Element 11: (0, (16, 11), ['', '%', '%', ''], [(14, 9), (15, 10), (18, 5)], [False, True, True, False], 78, False, [False, False, False, False], 270, 'West', (15, 11))
Element 12: (0, (15, 11), ['%', 'G', '%', ''], [(15, 9), (15, 10), (18, 4)], [True, False, True, False], 76, False, [False, False, False, False], 279, 'East', (16, 11))
Element 13: (0, (16, 11), ['', '%', '%', ''], [(16, 9), (15, 9), (18, 3)], [False, True, True, False], 74, False, [False, False, False, False], 288, 'East', (17, 11))
Element 14: (0, (17, 11), ['', '%', '%', ''], [(16, 8), (15, 9), (18, 2)], [False, True, True, False], 72, False, [False, False, False, False], 297, 'East', (18, 11))
Element 15: (0, (18, 11), ['', '', '%', '%'], [(16, 7), (14, 9), (18, 1)], [False, False, True, True], 70, False, [False, False, False, False], 296, 'South', (18, 10))
Element 16: (0, (18, 10), ['%', '', '', '%'], [(17, 7), (13, 9), (17, 1)], [True, False, False, True], 68, False, [False, False, False, False], 305, 'South', (18, 9))
Element 17: (0, (18, 9), ['%', '', '', '%'], [(18, 7), (13, 10), (16, 1)], [True, False, False, True], 66, False, [False, False, False, False], 314, 'South', (18, 8))
Element 18: (0, (18, 8), ['%', '', '', '%'], [(18, 6), (13, 11), (15, 1)], [True, False, False, True], 64, False, [False, False, False, False], 323, 'South', (18, 7))
Element 19: (0, (18, 7), ['', '', '', '%'], [(18, 5), (12, 11), (15, 2)], [False, False, False, True], 62, False, [False, False, False, False], 332, 'South', (18, 6))
Element 20: (0, (18, 6), ['%', '', '', '%'], [(18, 4), (11, 11), (15, 3)], [True, False, False, True], 60, False, [False, False, False, False], 341, 'South', (18, 5))
Element 21: (0, (18, 5), ['%', '', '', '%'], [(18, 3), (10, 11), (16, 3)], [True, False, False, True], 58, False, [False, False, False, False], 350, 'South', (18, 4))
Element 22: (0, (18, 4), ['%', '', '', '%'], [(18, 2), (10, 10), (15, 3)], [True, False, False, True], 56, False, [False, False, False, False], 359, 'South', (18, 3))
Element 23: (0, (18, 3), ['%', '', '', '%'], [(18, 1), (10, 9), (15, 2)], [True, False, False, True], 54, False, [False, False, False, False], 368, 'South', (18, 2))
Element 24: (0, (18, 2), ['%', '', '', '%'], [(17, 1), (9, 9), (15, 1)], [True, False, False, True], 52, False, [False, False, False, False], 377, 'South', (18, 1))
Element 25: (0, (18, 1), ['', '%', '', '%'], [(16, 1), (9, 10), (15, 2)], [False, True, False, True], 50, False, [False, False, False, False], 386, 'West', (17, 1))
Element 26: (0, (17, 1), ['', '%', '%', ''], [(15, 1), (9, 11), (15, 3)], [False, True, True, False], 48, False, [False, False, False, False], 385, 'West', (16, 1))
Element 27: (0, (16, 1), ['', '%', '%', ''], [(15, 2), (8, 11), (15, 2)], [False, True, True, False], 46, False, [False, False, False, False], 384, 'West', (15, 1))
Element 28: (0, (15, 1), ['%', '%', 'G', ''], [(15, 3), (7, 11), (15, 2)], [True, True, False, False], 44, False, [False, False, False, False], 393, 'East', (16, 1))
Element 29: (0, (16, 1), ['', '%', '%', ''], [(16, 3), (6, 11), (15, 3)], [False, True, True, False], 42, False, [False, False, False, False], 402, 'East', (17, 1))
Element 30: (0, (17, 1), ['', '%', '%', ''], [(16, 4), (6, 10), (15, 4)], [False, True, True, False], 40, False, [False, False, False, False], 411, 'East', (18, 1))
Element 31: (0, (18, 1), ['', '%', '', '%'], [(16, 5), (6, 9), (15, 5)], [False, True, False, True], 38, False, [False, False, False, False], 430, 'North', (18, 2))
Element 32: (0, (18, 2), ['%', '', '', '%'], [(16, 6), (7, 9), (15, 6)], [True, False, False, True], 36, False, [False, False, False, False], 439, 'North', (18, 3))
Element 33: (0, (18, 3), ['%', '', '', '%'], [(16, 5), (6, 9), (15, 7)], [True, False, False, True], 34, False, [False, False, False, False], 438, 'North', (18, 4))
Element 34: (0, (18, 4), ['%', '', '', '%'], [(16, 4), (6, 8), (15, 7)], [True, False, False, True], 32, False, [False, False, False, False], 447, 'North', (18, 5))
Element 35: (0, (18, 5), ['%', '', '', '%'], [(16, 3), (6, 7), (16, 7)], [True, False, False, True], 30, False, [False, False, False, False], 456, 'North', (18, 6))
Element 36: (0, (18, 6), ['%', '', '', '%'], [(15, 3), (6, 6), (17, 7)], [True, False, False, True], 28, False, [False, False, False, False], 465, 'North', (18, 7))
