Element 1: (0, (4, 11), ['.', '.', '%', '%'], [(5, 7), (13, 6), (17, 1)], [False, False, True, True], 98, False, [True, True, False, False], 0, 'South', (4, 10))
Element 2: (0, (4, 10), ['%', '.', '', '%'], [(6, 7), (13, 7), (16, 1)], [True, False, False, True], 96, False, [False, True, False, False], 39, 'South', (4, 9))
Element 3: (0, (4, 9), ['.', '%', '', '.'], [(6, 8), (13, 8), (15, 1)], [False, True, False, False], 94, False, [True, False, False, True], 78, 'East', (5, 9))
Element 4: (0, (5, 9), ['', '%', '%', 'G'], [(6, 9), (13, 9), (15, 2)], [False, True, True, False], 92, False, [False, False, False, False], 117, 'West', (4, 9))
Element 5: (0, (4, 9), ['.', '%', '', ''], [(7, 9), (14, 9), (15, 3)], [False, True, False, False], 90, False, [True, False, False, False], 146, 'West', (3, 9))
Element 6: (0, (3, 9), ['%', '.', '%', ''], [(6, 9), (15, 9), (16, 3)], [True, False, True, False], 88, False, [False, True, False, False], 175, 'South', (3, 8))
Element 7: (0, (3, 8), ['%', '.', '', '%'], [(6, 10), (16, 9), (16, 4)], [True, False, False, True], 86, False, [False, True, False, False], 214, 'South', (3, 7))
Element 8: (0, (3, 7), ['.', '.', '', '.'], [(6, 11), (16, 8), (16, 5)], [False, False, False, False], 84, False, [True, True, False, True], 253, 'East', (4, 7))
Element 9: (0, (4, 7), ['', '.', '%', ''], [(7, 11), (16, 7), (16, 6)], [False, False, True, False], 82, False, [False, True, False, False], 292, 'South', (4, 6))
Element 10: (0, (4, 6), ['.', '.', '', '.'], [(8, 11), (17, 7), (15, 6)], [False, False, False, False], 80, False, [True, True, False, True], 331, 'East', (5, 6))
Element 11: (0, (5, 6), ['', '.', '', '.'], [(9, 11), (18, 7), (15, 7)], [False, False, False, False], 78, False, [False, True, False, True], 370, 'East', (6, 6))
Element 12: (0, (6, 6), ['', '.', '', '%'], [(10, 11), (18, 8), (16, 7)], [False, False, False, True], 76, False, [False, True, False, False], 399, 'South', (6, 5))
Element 13: (0, (6, 5), ['.', '.', '', '%'], [(11, 11), (18, 9), (17, 7)], [False, False, False, True], 74, False, [True, True, False, False], 428, 'South', (6, 4))
Element 14: (0, (6, 4), ['.', '.', '', '%'], [(12, 11), (18, 10), (18, 7)], [False, False, False, True], 72, False, [True, True, False, False], 457, 'South', (6, 3))
Element 15: (0, (6, 3), ['.', '.', '', '.'], [(13, 11), (18, 11), (18, 6)], [False, False, False, False], 70, False, [True, True, False, True], 486, 'East', (7, 3))
Element 16: (0, (7, 3), ['', '%', '%', '.'], [(13, 10), (17, 11), (18, 5)], [False, True, True, False], 68, False, [False, False, False, True], 525, 'East', (8, 3))
Element 17: (0, (8, 3), ['', '%', '', '.'], [(13, 9), (16, 11), (18, 4)], [False, True, False, False], 66, False, [False, False, False, True], 554, 'East', (9, 3))
Element 18: (0, (9, 3), ['', '%', '%', '.'], [(12, 9), (15, 11), (18, 3)], [False, True, True, False], 64, False, [False, False, False, True], 593, 'East', (10, 3))
Element 19: (0, (10, 3), ['', '%', '%', '.'], [(13, 9), (15, 10), (18, 2)], [False, True, True, False], 62, False, [False, False, False, True], 622, 'East', (11, 3))
