Element 1: (0, (4, 4), ['.', '.', '.', '.'], [(5, 9), (6, 3), (6, 10)], [False, False, False, False], 98, False, [True, True, True, True], 0, 'East', (5, 4))
Element 2: (0, (5, 4), ['', '.', '.', '.'], [(6, 9), (7, 3), (6, 11)], [False, False, False, False], 96, False, [False, True, True, True], 39, 'East', (6, 4))
Element 3: (0, (6, 4), ['', '', '.', '%'], [(7, 9), (8, 3), (7, 11)], [False, False, False, True], 94, False, [False, False, True, False], 78, 'North', (6, 5))
Element 4: (0, (6, 5), ['.', '', '.', '%'], [(6, 9), (9, 3), (8, 11)], [False, False, False, True], 92, False, [True, False, True, False], 107, 'North', (6, 6))
Element 5: (0, (6, 6), ['.', '', '.', '%'], [(6, 8), (10, 3), (9, 11)], [False, False, False, True], 90, False, [True, False, True, False], 146, 'North', (6, 7))
Element 6: (0, (6, 7), ['.', '', '', ''], [(6, 9), (11, 3), (10, 11)], [False, False, False, False], 88, False, [True, False, False, False], 175, 'West', (5, 7))
Element 7: (0, (5, 7), ['.', '.', '%', ''], [(6, 10), (12, 3), (11, 11)], [False, False, True, False], 86, False, [True, True, False, False], 204, 'South', (5, 6))
Element 8: (0, (5, 6), ['.', '.', '', ''], [(6, 11), (13, 3), (12, 11)], [False, False, False, False], 84, False, [True, True, False, False], 233, 'South', (5, 5))
Element 9: (0, (5, 5), ['.', '', '', ''], [(7, 11), (13, 4), (13, 11)], [False, False, False, False], 82, False, [True, False, False, False], 262, 'West', (4, 5))
Element 10: (0, (4, 5), ['.', '', '.', ''], [(8, 11), (13, 5), (13, 10)], [False, False, False, False], 80, False, [True, False, True, False], 291, 'North', (4, 6))
Element 11: (0, (4, 6), ['.', '', '.', ''], [(9, 11), (13, 6), (13, 9)], [False, False, False, False], 78, False, [True, False, True, False], 320, 'North', (4, 7))
Element 12: (0, (4, 7), ['.', '', '%', ''], [(9, 10), (13, 7), (14, 9)], [False, False, True, False], 76, False, [True, False, False, False], 359, 'West', (3, 7))
Element 13: (0, (3, 7), ['.', '.', '.', ''], [(10, 10), (13, 8), (15, 9)], [False, False, False, False], 74, False, [True, True, True, False], 398, 'North', (3, 8))
Element 14: (0, (3, 8), ['%', '', '.', '%'], [(10, 9), (13, 9), (16, 9)], [True, False, False, True], 72, False, [False, False, True, False], 427, 'North', (3, 9))
Element 15: (0, (3, 9), ['%', '', '%', '.'], [(9, 9), (12, 9), (16, 8)], [True, False, True, False], 70, False, [False, False, False, True], 466, 'East', (4, 9))
Element 16: (0, (4, 9), ['', '%', '.', ''], [(9, 8), (13, 9), (16, 7)], [False, True, False, False], 68, False, [False, False, True, False], 485, 'North', (4, 10))
Element 17: (0, (4, 10), ['%', '', '.', '%'], [(9, 7), (14, 9), (17, 7)], [True, False, False, True], 66, False, [False, False, True, False], 514, 'North', (4, 11))
Element 18: (0, (4, 11), ['.', '', '%', '%'], [(10, 7), (15, 9), (18, 7)], [False, False, True, True], 64, False, [True, False, False, False], 543, 'West', (3, 11))
Element 19: (0, (3, 11), ['.', '%', '%', ''], [(11, 7), (15, 10), (18, 8)], [False, True, True, False], 62, False, [True, False, False, False], 582, 'West', (2, 11))
Element 20: (0, (2, 11), ['', '%', '%', ''], [(10, 7), (15, 11), (18, 9)], [False, True, True, False], 60, False, [False, False, False, False], 611, 'West', (1, 11))
Element 21: (0, (1, 11), ['%', '.', '%', ''], [(10, 8), (16, 11), (18, 10)], [True, False, True, False], 58, False, [False, True, False, False], 630, 'South', (1, 10))
Element 22: (0, (1, 10), ['%', '.', '', '%'], [(10, 7), (17, 11), (18, 11)], [True, False, False, True], 56, False, [False, True, False, False], 649, 'South', (1, 9))
Element 23: (0, (1, 9), ['%', '.', '', '%'], [(9, 7), (16, 11), (17, 11)], [True, False, False, True], 54, False, [False, True, False, False], 658, 'South', (1, 8))
Element 24: (0, (1, 8), ['%', '.', '', '%'], [(9, 8), (15, 11), (16, 11)], [True, False, False, True], 52, False, [False, True, False, False], 667, 'South', (1, 7))
Element 25: (0, (1, 7), ['%', '.', '', '.'], [(10, 8), (15, 10), (15, 11)], [True, False, False, False], 50, False, [False, True, False, True], 676, 'East', (2, 7))
Element 26: (0, (2, 7), ['', '%', '%', ''], [(9, 8), (15, 9), (15, 10)], [False, True, True, False], 48, False, [False, False, False, False], 685, 'West', (1, 7))
Element 27: (0, (1, 7), ['%', '.', '', ''], [(9, 9), (16, 9), (15, 11)], [True, False, False, False], 46, False, [False, True, False, False], 684, 'South', (1, 6))
Element 28: (0, (1, 6), ['%', '.', '', '%'], [(10, 9), (16, 8), (16, 11)], [True, False, False, True], 44, False, [False, True, False, False], 693, 'South', (1, 5))
Element 29: (0, (1, 5), ['%', '.', '', '%'], [(10, 8), (16, 7), (17, 11)], [True, False, False, True], 42, False, [False, True, False, False], 702, 'South', (1, 4))
Element 30: (0, (1, 4), ['%', '.', '', '%'], [(10, 9), (16, 6), (18, 11)], [True, False, False, True], 40, False, [False, True, False, False], 721, 'South', (1, 3))
Element 31: (0, (1, 3), ['%', '.', '', '%'], [(10, 10), (16, 5), (18, 10)], [True, False, False, True], 38, False, [False, True, False, False], 740, 'South', (1, 2))
Element 32: (0, (1, 2), ['%', '', '', 'F'], [(10, 11), (16, 4), (18, 9)], [True, False, False, False], 36, False, [False, False, False, False], 759, 'East', (2, 2))
Element 33: (0, (2, 2), ['', '.', '%', 'F'], [(11, 11), (16, 3), (18, 8)], [False, False, True, False], 34, False, [False, True, False, False], 1768, 'East', (3, 2))
Element 34: #1#
