Element 1: (2, (8, 1), ['.', '%', '%', '.'], [(16, 6), (8, 11), (13, 5)], [False, True, True, False], 98, False, [True, False, False, True], 19, 'East', (9, 1))
Element 2: (2, (9, 1), ['', '%', '%', '.'], [(16, 7), (9, 11), (13, 6)], [False, True, True, False], 96, False, [False, False, False, True], 58, 'East', (10, 1))
Element 3: (2, (10, 1), ['', '%', '%', '.'], [(17, 7), (10, 11), (13, 7)], [False, True, True, False], 94, False, [False, False, False, True], 97, 'East', (11, 1))
Element 4: (2, (11, 1), ['', '%', '%', '.'], [(18, 7), (11, 11), (13, 8)], [False, True, True, False], 92, False, [False, False, False, True], 136, 'East', (12, 1))
Element 5: (2, (12, 1), ['', '%', '%', '.'], [(18, 8), (12, 11), (13, 9)], [False, True, True, False], 90, False, [False, False, False, True], 175, 'East', (13, 1))
Element 6: (2, (13, 1), ['', '%', '.', '%'], [(18, 9), (13, 11), (14, 9)], [False, True, False, True], 88, False, [False, False, True, False], 214, 'North', (13, 2))
Element 7: (2, (13, 2), ['%', '', '.', '%'], [(18, 10), (13, 10), (15, 9)], [True, False, False, True], 86, False, [False, False, True, False], 253, 'North', (13, 3))
Element 8: (2, (13, 3), ['.', '', '.', '%'], [(18, 11), (13, 9), (16, 9)], [False, False, False, True], 84, False, [True, False, True, False], 272, 'North', (13, 4))
Element 9: (2, (13, 4), ['%', '', '', '%'], [(17, 11), (12, 9), (16, 8)], [True, False, False, True], 82, False, [False, False, False, False], 311, 'North', (13, 5))
Element 10: (2, (13, 5), ['%', '', '', '%'], [(16, 11), (13, 9), (16, 7)], [True, False, False, True], 80, False, [False, False, False, False], 320, 'North', (13, 6))
Element 11: (2, (13, 6), ['%', '', '', '%'], [(15, 11), (14, 9), (15, 7)], [True, False, False, True], 78, False, [False, False, False, False], 339, 'North', (13, 7))
Element 12: (2, (13, 7), ['%', '', '', '%'], [(15, 10), (15, 9), (15, 6)], [True, False, False, True], 76, False, [False, False, False, False], 348, 'North', (13, 8))
Element 13: (2, (13, 8), ['%', '', '', '%'], [(15, 11), (16, 9), (15, 5)], [True, False, False, True], 74, False, [False, False, False, False], 357, 'North', (13, 9))
Element 14: (2, (13, 9), ['', '', '', ''], [(16, 11), (16, 8), (16, 5)], [False, False, False, False], 72, False, [False, False, False, False], 366, 'East', (14, 9))
Element 15: (2, (14, 9), ['', '%', '%', ''], [(17, 11), (16, 7), (16, 4)], [False, True, True, False], 70, False, [False, False, False, False], 375, 'East', (15, 9))
Element 16: (2, (15, 9), ['', '%', '', ''], [(18, 11), (17, 7), (16, 3)], [False, True, False, False], 68, False, [False, False, False, False], 384, 'East', (16, 9))
Element 17: (2, (16, 9), ['', '', '%', '%'], [(18, 10), (18, 7), (15, 3)], [False, False, True, True], 66, False, [False, False, False, False], 393, 'South', (16, 8))
Element 18: (2, (16, 8), ['%', '', '', '%'], [(18, 9), (18, 6), (15, 4)], [True, False, False, True], 64, False, [False, False, False, False], 412, 'South', (16, 7))
Element 19: (2, (16, 7), ['', '', '', ''], [(18, 8), (18, 5), (15, 3)], [False, False, False, False], 62, False, [False, False, False, False], 421, 'East', (17, 7))
Element 20: (2, (17, 7), ['', '%', '%', 'G'], [(18, 7), (18, 4), (15, 2)], [False, True, True, False], 60, False, [False, False, False, False], 440, 'West', (16, 7))
Element 21: (2, (16, 7), ['', '', '', ''], [(18, 6), (18, 3), (15, 1)], [False, False, False, False], 58, False, [False, False, False, False], 459, 'South', (16, 6))
Element 22: (2, (16, 6), ['', '', '', '%'], [(18, 5), (18, 2), (16, 1)], [False, False, False, True], 56, False, [False, False, False, False], 478, 'South', (16, 5))
Element 23: (2, (16, 5), ['', '', '', '%'], [(18, 4), (18, 1), (17, 1)], [False, False, False, True], 54, False, [False, False, False, False], 487, 'South', (16, 4))
Element 24: (2, (16, 4), ['', '', '', '%'], [(18, 3), (17, 1), (16, 1)], [False, False, False, True], 52, False, [False, False, False, False], 486, 'South', (16, 3))
Element 25: (2, (16, 3), ['', '%', '', '%'], [(18, 2), (16, 1), (15, 1)], [False, True, False, True], 50, False, [False, False, False, False], 485, 'West', (15, 3))
Element 26: (2, (15, 3), ['%', 'G', '', ''], [(18, 1), (15, 1), (15, 2)], [True, False, False, False], 48, False, [False, False, False, False], 484, 'North', (15, 4))
Element 27: (2, (15, 4), ['%', 'G', '', ''], [(17, 1), (15, 2), (15, 3)], [True, False, False, False], 46, False, [False, False, False, False], 483, 'North', (15, 5))
Element 28: (2, (15, 5), ['%', '', '', ''], [(16, 1), (15, 3), (16, 3)], [True, False, False, False], 44, False, [False, False, False, False], 482, 'North', (15, 6))
Element 29: (2, (15, 6), ['%', '', '', ''], [(15, 1), (16, 3), (16, 4)], [True, False, False, False], 42, False, [False, False, False, False], 481, 'North', (15, 7))
Element 30: (2, (15, 7), ['%', '', '%', ''], [(15, 2), (16, 4), (15, 4)], [True, False, True, False], 40, False, [False, False, False, False], 480, 'South', (15, 6))
Element 31: (2, (15, 6), ['%', '', '', ''], [(15, 1), (16, 5), (15, 3)], [True, False, False, False], 38, False, [False, False, False, False], 479, 'South', (15, 5))
Element 32: (2, (15, 5), ['%', '', '', ''], [(16, 1), (16, 6), (15, 2)], [True, False, False, False], 36, False, [False, False, False, False], 478, 'South', (15, 4))
Element 33: (2, (15, 4), ['%', '', '', ''], [(17, 1), (15, 6), (15, 1)], [True, False, False, False], 34, False, [False, False, False, False], 477, 'South', (15, 3))
Element 34: (2, (15, 3), ['%', 'G', '', ''], [(18, 1), (15, 7), (15, 2)], [True, False, False, False], 32, False, [False, False, False, False], 476, 'East', (16, 3))
Element 35: (2, (16, 3), ['G', '%', '', '%'], [(18, 2), (15, 6), (15, 3)], [False, True, False, True], 30, False, [False, False, False, False], 475, 'North', (16, 4))
Element 36: (2, (16, 4), ['G', '', '', '%'], [(18, 3), (15, 5), (15, 4)], [False, False, False, True], 28, False, [False, False, False, False], 474, 'South', (16, 3))
Element 37: (2, (16, 3), ['G', '%', '', '%'], [(18, 4), (15, 4), (15, 3)], [False, True, False, True], 26, False, [False, False, False, False], 473, 'North', (16, 4))
Element 38: (2, (16, 4), ['G', '', '', '%'], [(18, 5), (15, 5), (15, 4)], [False, False, False, True], 24, False, [False, False, False, False], 472, 'North', (16, 5))
Element 39: (2, (16, 5), ['G', '', '', '%'], [(18, 6), (15, 6), (15, 5)], [False, False, False, True], 22, False, [False, False, False, False], 471, 'South', (16, 4))
Element 40: (2, (16, 4), ['G', '', '', '%'], [(18, 7), (16, 6), (15, 4)], [False, False, False, True], 20, False, [False, False, False, False], 470, 'North', (16, 5))
