Element 1: (1, (5, 7), ['.', '.', '%', '.'], [(5, 9), (15, 6), (16, 3)], [False, False, True, False], 98, False, [True, True, False, True], 9, 'East', (6, 7))
Element 2: (1, (6, 7), ['', '.', '.', ''], [(6, 9), (16, 6), (16, 4)], [False, False, False, False], 96, False, [False, True, True, False], 48, 'North', (6, 8))
Element 3: (1, (6, 8), ['%', '', '', '%'], [(7, 9), (16, 7), (16, 5)], [True, False, False, True], 94, False, [False, False, False, False], 87, 'North', (6, 9))
Element 4: (1, (6, 9), ['', '', '.', 'G'], [(7, 9), (17, 7), (15, 5)], [False, False, False, False], 92, False, [False, False, True, False], 106, 'North', (6, 10))
Element 5: (1, (6, 10), ['%', 'G', '.', '%'], [(6, 9), (18, 7), (15, 4)], [True, False, False, True], 90, False, [False, False, True, False], 135, 'North', (6, 11))
Element 6: (1, (6, 11), ['%', '', '%', '.'], [(6, 9), (18, 8), (15, 3)], [True, False, True, False], 88, False, [False, False, False, True], 164, 'East', (7, 11))
Element 7: (1, (7, 11), ['', '%', '%', '.'], [(5, 9), (18, 9), (15, 2)], [False, True, True, False], 86, False, [False, False, False, True], 193, 'East', (8, 11))
Element 8: (1, (8, 11), ['', '%', '%', '.'], [(4, 9), (18, 10), (15, 1)], [False, True, True, False], 84, False, [False, False, False, True], 222, 'East', (9, 11))
Element 9: (1, (9, 11), ['', '.', '%', '.'], [(4, 10), (18, 11), (16, 1)], [False, False, True, False], 82, False, [False, True, False, True], 251, 'East', (10, 11))
Element 10: (1, (10, 11), ['', '.', '%', '.'], [(4, 11), (17, 11), (17, 1)], [False, False, True, False], 80, False, [False, True, False, True], 290, 'East', (11, 11))
Element 11: (1, (11, 11), ['', '%', '%', '.'], [(3, 11), (16, 11), (18, 1)], [False, True, True, False], 78, False, [False, False, False, True], 319, 'East', (12, 11))
Element 12: (1, (12, 11), ['', '%', '%', '.'], [(2, 11), (15, 11), (18, 2)], [False, True, True, False], 76, False, [False, False, False, True], 358, 'East', (13, 11))
Element 13: (1, (13, 11), ['', '.', '%', '%'], [(1, 11), (15, 10), (18, 3)], [False, False, True, True], 74, False, [False, True, False, False], 387, 'South', (13, 10))
Element 14: (1, (13, 10), ['%', '.', '', '%'], [(1, 10), (15, 9), (18, 4)], [True, False, False, True], 72, False, [False, True, False, False], 426, 'South', (13, 9))
Element 15: (1, (13, 9), ['.', '.', '', '.'], [(1, 9), (16, 9), (18, 5)], [False, False, False, False], 70, False, [True, True, False, True], 465, 'East', (14, 9))
Element 16: (1, (14, 9), ['', '%', '%', ''], [(1, 8), (16, 8), (18, 6)], [False, True, True, False], 68, False, [False, False, False, False], 504, 'East', (15, 9))
Element 17: (1, (15, 9), ['', '%', '', 'G'], [(1, 7), (16, 9), (18, 7)], [False, True, False, False], 66, False, [False, False, False, False], 513, 'North', (15, 10))
Element 18: (1, (15, 10), ['%', 'G', '', '%'], [(2, 7), (15, 9), (18, 8)], [True, False, False, True], 64, False, [False, False, False, False], 522, 'North', (15, 11))
Element 19: (1, (15, 11), ['%', '', '%', ''], [(3, 7), (14, 9), (18, 9)], [True, False, True, False], 62, False, [False, False, False, False], 531, 'East', (16, 11))
Element 20: (1, (16, 11), ['', '%', '%', ''], [(4, 7), (13, 9), (18, 10)], [False, True, True, False], 60, False, [False, False, False, False], 540, 'East', (17, 11))
Element 21: (1, (17, 11), ['', '%', '%', 'G'], [(4, 6), (13, 8), (18, 11)], [False, True, True, False], 58, False, [False, False, False, False], 559, 'West', (16, 11))
Element 22: (1, (16, 11), ['', '%', '%', 'G'], [(5, 6), (13, 7), (17, 11)], [False, True, True, False], 56, False, [False, False, False, False], 578, 'West', (15, 11))
Element 23: (1, (15, 11), ['%', '', '%', 'G'], [(6, 6), (13, 6), (16, 11)], [True, False, True, False], 54, False, [False, False, False, False], 597, 'South', (15, 10))
Element 24: (1, (15, 10), ['%', '', 'G', '%'], [(6, 5), (13, 5), (15, 11)], [True, False, False, True], 52, False, [False, False, False, False], 616, 'South', (15, 9))
Element 25: (1, (15, 9), ['', '%', 'G', ''], [(6, 4), (13, 4), (15, 10)], [False, True, False, False], 50, False, [False, False, False, False], 635, 'West', (14, 9))
Element 26: (1, (14, 9), ['', '%', '%', 'G'], [(6, 3), (13, 3), (15, 9)], [False, True, True, False], 48, False, [False, False, False, False], 654, 'West', (13, 9))
Element 27: (1, (13, 9), ['.', '', '', ''], [(7, 3), (13, 2), (16, 9)], [False, False, False, False], 46, False, [True, False, False, False], 673, 'South', (13, 8))
Element 28: (1, (13, 8), ['%', '', '', '%'], [(8, 3), (13, 1), (16, 8)], [True, False, False, True], 44, False, [False, False, False, False], 692, 'South', (13, 7))
Element 29: (1, (13, 7), ['%', '', '', '%'], [(9, 3), (12, 1), (16, 7)], [True, False, False, True], 42, False, [False, False, False, False], 711, 'South', (13, 6))
Element 30: (1, (13, 6), ['%', '', '', '%'], [(10, 3), (11, 1), (15, 7)], [True, False, False, True], 40, False, [False, False, False, False], 740, 'South', (13, 5))
Element 31: (1, (13, 5), ['%', '', '', '%'], [(11, 3), (10, 1), (15, 6)], [True, False, False, True], 38, False, [False, False, False, False], 759, 'South', (13, 4))
