Element 1: (1, (3, 6), ['%', '.', '.', '.'], [(13, 1), (7, 9), (18, 10)], [True, False, False, False], 98, False, [False, True, True, True], 9, 'East', (4, 6))
Element 2: (1, (4, 6), ['', '.', '.', '.'], [(13, 2), (6, 9), (18, 9)], [False, False, False, False], 96, False, [False, True, True, True], 48, 'East', (5, 6))
Element 3: (1, (5, 6), ['', '.', '.', '.'], [(13, 3), (6, 10), (18, 8)], [False, False, False, False], 94, False, [False, True, True, True], 87, 'East', (6, 6))
Element 4: (1, (6, 6), ['', '.', '.', '%'], [(13, 4), (6, 11), (18, 7)], [False, False, False, True], 92, False, [False, True, True, False], 126, 'North', (6, 7))
Element 5: (1, (6, 7), ['.', '', '.', ''], [(13, 5), (7, 11), (18, 6)], [False, False, False, False], 90, False, [True, False, True, False], 165, 'North', (6, 8))
Element 6: (1, (6, 8), ['%', '', '', '%'], [(13, 6), (8, 11), (18, 5)], [True, False, False, True], 88, False, [False, False, False, False], 204, 'North', (6, 9))
Element 7: (1, (6, 9), ['.', '', '', ''], [(13, 7), (9, 11), (18, 4)], [False, False, False, False], 86, False, [True, False, False, False], 233, 'West', (5, 9))
Element 8: (1, (5, 9), ['.', '%', '%', ''], [(13, 8), (10, 11), (18, 3)], [False, True, True, False], 84, False, [True, False, False, False], 272, 'West', (4, 9))
Element 9: (1, (4, 9), ['.', '%', '.', ''], [(13, 9), (11, 11), (18, 2)], [False, True, False, False], 82, False, [True, False, True, False], 311, 'North', (4, 10))
Element 10: (1, (4, 10), ['%', '', '.', '%'], [(14, 9), (12, 11), (18, 1)], [True, False, False, True], 80, False, [False, False, True, False], 340, 'North', (4, 11))
Element 11: (1, (4, 11), ['.', '', '%', '%'], [(15, 9), (13, 11), (17, 1)], [False, False, True, True], 78, False, [True, False, False, False], 379, 'West', (3, 11))
Element 12: (1, (3, 11), ['.', '%', '%', ''], [(16, 9), (13, 10), (16, 1)], [False, True, True, False], 76, False, [True, False, False, False], 418, 'West', (2, 11))
Element 13: (1, (2, 11), ['', '%', '%', ''], [(16, 8), (13, 9), (15, 1)], [False, True, True, False], 74, False, [False, False, False, False], 447, 'West', (1, 11))
Element 14: (1, (1, 11), ['%', '.', '%', ''], [(16, 7), (12, 9), (15, 2)], [True, False, True, False], 72, False, [False, True, False, False], 476, 'South', (1, 10))
Element 15: (1, (1, 10), ['%', '.', '', '%'], [(17, 7), (13, 9), (15, 3)], [True, False, False, True], 70, False, [False, True, False, False], 505, 'South', (1, 9))
Element 16: (1, (1, 9), ['%', '.', '', '%'], [(18, 7), (14, 9), (16, 3)], [True, False, False, True], 68, False, [False, True, False, False], 524, 'South', (1, 8))
Element 17: (1, (1, 8), ['%', '.', '', '%'], [(18, 8), (15, 9), (16, 4)], [True, False, False, True], 66, False, [False, True, False, False], 543, 'South', (1, 7))
Element 18: (1, (1, 7), ['%', '.', '', '.'], [(18, 9), (15, 10), (16, 5)], [True, False, False, False], 64, False, [False, True, False, True], 572, 'East', (2, 7))
Element 19: (1, (2, 7), ['', '%', '%', '.'], [(18, 10), (15, 11), (16, 6)], [False, True, True, False], 62, False, [False, False, False, True], 601, 'East', (3, 7))
Element 20: (1, (3, 7), ['', '', '.', '.'], [(18, 11), (16, 11), (15, 6)], [False, False, False, False], 60, False, [False, False, True, True], 630, 'East', (4, 7))
Element 21: (1, (4, 7), ['', '', '%', '.'], [(18, 10), (17, 11), (15, 7)], [False, False, True, False], 58, False, [False, False, False, True], 659, 'East', (5, 7))
Element 22: (1, (5, 7), ['', '', '%', ''], [(18, 9), (18, 11), (16, 7)], [False, False, True, False], 56, False, [False, False, False, False], 668, 'West', (4, 7))
Element 23: (1, (4, 7), ['', '', '%', ''], [(18, 8), (18, 10), (17, 7)], [False, False, True, False], 54, False, [False, False, False, False], 667, 'West', (3, 7))
Element 24: (1, (3, 7), ['', '', '.', ''], [(18, 7), (18, 9), (16, 7)], [False, False, False, False], 52, False, [False, False, True, False], 666, 'North', (3, 8))
Element 25: (1, (3, 8), ['%', '', '.', '%'], [(18, 6), (18, 8), (16, 8)], [True, False, False, True], 50, False, [False, False, True, False], 675, 'North', (3, 9))
Element 26: (1, (3, 9), ['%', '', '%', ''], [(18, 5), (18, 7), (16, 9)], [True, False, True, False], 48, False, [False, False, False, False], 684, 'South', (3, 8))
Element 27: (1, (3, 8), ['%', '', '', '%'], [(18, 4), (18, 6), (15, 9)], [True, False, False, True], 46, False, [False, False, False, False], 683, 'South', (3, 7))
Element 28: (1, (3, 7), ['', '', '', ''], [(18, 3), (18, 5), (15, 10)], [False, False, False, False], 44, False, [False, False, False, False], 682, 'West', (2, 7))
Element 29: (1, (2, 7), ['', '%', '%', ''], [(18, 2), (18, 4), (15, 11)], [False, True, True, False], 42, False, [False, False, False, False], 681, 'West', (1, 7))
Element 30: (1, (1, 7), ['%', '.', '', ''], [(18, 1), (18, 3), (16, 11)], [True, False, False, False], 40, False, [False, True, False, False], 680, 'South', (1, 6))
Element 31: (1, (1, 6), ['%', '.', '', '%'], [(17, 1), (18, 2), (17, 11)], [True, False, False, True], 38, False, [False, True, False, False], 689, 'South', (1, 5))
Element 32: (1, (1, 5), ['%', '.', '', '%'], [(16, 1), (18, 1), (18, 11)], [True, False, False, True], 36, False, [False, True, False, False], 698, 'South', (1, 4))
Element 33: (1, (1, 4), ['%', '.', '', '%'], [(15, 1), (17, 1), (17, 11)], [True, False, False, True], 34, False, [False, True, False, False], 707, 'South', (1, 3))
Element 34: (1, (1, 3), ['%', '.', '', '%'], [(15, 2), (16, 1), (16, 11)], [True, False, False, True], 32, False, [False, True, False, False], 716, 'South', (1, 2))
Element 35: (1, (1, 2), ['%', '', '', 'F'], [(15, 3), (15, 1), (15, 11)], [True, False, False, False], 30, False, [False, False, False, False], 725, 'East', (2, 2))
Element 36: (1, (2, 2), ['', '.', '%', 'F'], [(15, 4), (15, 2), (15, 10)], [False, False, True, False], 28, False, [False, True, False, False], 1734, 'East', (3, 2))
Element 37: #1#
