Element 1: (3, (11, 3), ['.', '%', '%', '.'], [(13, 5), (7, 3), (6, 7)], [False, True, True, False], 98, False, [True, False, False, True], 29, 'East', (12, 3))
Element 2: (3, (12, 3), ['', '%', '%', '.'], [(13, 6), (8, 3), (6, 8)], [False, True, True, False], 96, False, [False, False, False, True], 68, 'East', (13, 3))
Element 3: (3, (13, 3), ['', '.', '', '%'], [(13, 7), (9, 3), (6, 9)], [False, False, False, True], 94, False, [False, True, False, False], 107, 'South', (13, 2))
Element 4: (3, (13, 2), ['%', '.', '', '%'], [(13, 8), (10, 3), (7, 9)], [True, False, False, True], 92, False, [False, True, False, False], 146, 'South', (13, 1))
Element 5: (3, (13, 1), ['.', '%', '', '%'], [(13, 9), (11, 3), (6, 9)], [False, True, False, True], 90, False, [True, False, False, False], 165, 'West', (12, 1))
Element 6: (3, (12, 1), ['.', '%', '%', ''], [(14, 9), (12, 3), (6, 10)], [False, True, True, False], 88, False, [True, False, False, False], 194, 'West', (11, 1))
Element 7: (3, (11, 1), ['.', '%', '%', ''], [(15, 9), (13, 3), (6, 11)], [False, True, True, False], 86, False, [True, False, False, False], 223, 'West', (10, 1))
Element 8: (3, (10, 1), ['.', '%', '%', ''], [(16, 9), (13, 4), (7, 11)], [False, True, True, False], 84, False, [True, False, False, False], 252, 'West', (9, 1))
Element 9: (3, (9, 1), ['.', '%', '%', ''], [(16, 8), (13, 5), (8, 11)], [False, True, True, False], 82, False, [True, False, False, False], 281, 'West', (8, 1))
Element 10: (3, (8, 1), ['.', '%', '%', ''], [(16, 7), (13, 6), (9, 11)], [False, True, True, False], 80, False, [True, False, False, False], 310, 'West', (7, 1))
Element 11: (3, (7, 1), ['.', '%', '%', ''], [(17, 7), (13, 7), (10, 11)], [False, True, True, False], 78, False, [True, False, False, False], 339, 'West', (6, 1))
Element 12: (3, (6, 1), ['%', '%', '.', ''], [(18, 7), (13, 8), (11, 11)], [True, True, False, False], 76, False, [False, False, True, False], 368, 'North', (6, 2))
Element 13: (3, (6, 2), ['%', '', '', '%'], [(18, 8), (13, 9), (12, 11)], [True, False, False, True], 74, False, [False, False, False, False], 397, 'North', (6, 3))
Element 14: (3, (6, 3), ['.', '', '.', ''], [(18, 9), (13, 10), (13, 11)], [False, False, False, False], 72, False, [True, False, True, False], 426, 'North', (6, 4))
Element 15: (3, (6, 4), ['.', '', '.', '%'], [(18, 10), (13, 9), (13, 10)], [False, False, False, True], 70, False, [True, False, True, False], 445, 'North', (6, 5))
Element 16: (3, (6, 5), ['.', '', '', '%'], [(18, 11), (12, 9), (13, 9)], [False, False, False, True], 68, False, [True, False, False, False], 464, 'West', (5, 5))
Element 17: (3, (5, 5), ['.', '.', '.', ''], [(17, 11), (12, 9), (14, 9)], [False, False, False, False], 66, False, [True, True, True, False], 483, 'North', (5, 6))
Element 18: (3, (5, 6), ['.', '', '.', ''], [(16, 11), (13, 9), (15, 9)], [False, False, False, False], 64, False, [True, False, True, False], 502, 'North', (5, 7))
Element 19: (3, (5, 7), ['.', '', '%', ''], [(15, 11), (13, 9), (15, 10)], [False, False, True, False], 62, False, [True, False, False, False], 531, 'West', (4, 7))
Element 20: (3, (4, 7), ['.', '.', '%', ''], [(16, 11), (13, 8), (15, 11)], [False, False, True, False], 60, False, [True, True, False, False], 540, 'South', (4, 6))
Element 21: (3, (4, 6), ['.', '.', '', ''], [(17, 11), (13, 7), (16, 11)], [False, False, False, False], 58, False, [True, True, False, False], 549, 'South', (4, 5))
Element 22: (3, (4, 5), ['.', '.', '', ''], [(18, 11), (13, 6), (17, 11)], [False, False, False, False], 56, False, [True, True, False, False], 558, 'South', (4, 4))
Element 23: (3, (4, 4), ['.', '.', '', '.'], [(18, 10), (13, 5), (18, 11)], [False, False, False, False], 54, False, [True, True, False, True], 567, 'East', (5, 4))
Element 24: (3, (5, 4), ['', '.', '', ''], [(18, 9), (13, 4), (18, 10)], [False, False, False, False], 52, False, [False, True, False, False], 576, 'South', (5, 3))
Element 25: (3, (5, 3), ['.', '%', '', ''], [(18, 8), (13, 3), (18, 9)], [False, True, False, False], 50, False, [True, False, False, False], 585, 'West', (4, 3))
Element 26: (3, (4, 3), ['.', '.', '', ''], [(18, 7), (13, 2), (18, 8)], [False, False, False, False], 48, False, [True, True, False, False], 594, 'South', (4, 2))
Element 27: (3, (4, 2), ['F', '.', '', '%'], [(18, 6), (13, 1), (18, 7)], [False, False, False, True], 46, False, [False, True, False, False], 613, 'West', (3, 2))
Element 28: (3, (3, 2), ['F', '.', '.', ''], [(18, 5), (12, 1), (18, 6)], [False, False, False, False], 44, False, [False, True, True, False], 1622, 'West', (2, 2))
Element 29: #1#
