Element 1: (2, (13, 11), ['.', '.', '%', '%'], [(11, 11), (13, 1), (15, 10)], [False, False, True, True], 98, False, [True, True, False, False], 19, 'South', (13, 10))
Element 2: (2, (13, 10), ['%', '.', '', '%'], [(12, 11), (13, 2), (15, 11)], [True, False, False, True], 96, False, [False, True, False, False], 58, 'South', (13, 9))
Element 3: (2, (13, 9), ['.', '.', '', '.'], [(13, 11), (13, 3), (16, 11)], [False, False, False, False], 94, False, [True, True, False, True], 87, 'East', (14, 9))
Element 4: (2, (14, 9), ['', '%', '%', '.'], [(13, 10), (13, 4), (17, 11)], [False, True, True, False], 92, False, [False, False, False, True], 116, 'East', (15, 9))
Element 5: (2, (15, 9), ['', '%', '', '.'], [(13, 9), (13, 5), (18, 11)], [False, True, False, False], 90, False, [False, False, False, True], 135, 'East', (16, 9))
Element 6: (2, (16, 9), ['', '.', '%', '%'], [(13, 8), (13, 6), (18, 10)], [False, False, True, True], 88, False, [False, True, False, False], 174, 'South', (16, 8))
Element 7: (2, (16, 8), ['%', '.', '', '%'], [(13, 7), (13, 5), (18, 9)], [True, False, False, True], 86, False, [False, True, False, False], 203, 'South', (16, 7))
Element 8: (2, (16, 7), ['.', '.', '', '.'], [(13, 6), (13, 4), (18, 8)], [False, False, False, False], 84, False, [True, True, False, True], 222, 'East', (17, 7))
Element 9: (2, (17, 7), ['', '%', '%', 'G'], [(13, 5), (13, 3), (18, 7)], [False, True, True, False], 82, False, [False, False, False, False], 241, 'West', (16, 7))
Element 10: (2, (16, 7), ['.', '.', '', ''], [(13, 4), (12, 3), (18, 6)], [False, False, False, False], 80, False, [True, True, False, False], 260, 'South', (16, 6))
Element 11: (2, (16, 6), ['.', '.', '', '%'], [(13, 3), (11, 3), (18, 5)], [False, False, False, True], 78, False, [True, True, False, False], 289, 'South', (16, 5))
Element 12: (2, (16, 5), ['.', '.', '', '%'], [(13, 2), (10, 3), (18, 4)], [False, False, False, True], 76, False, [True, True, False, False], 318, 'South', (16, 4))
Element 13: (2, (16, 4), ['.', '.', '', '%'], [(13, 1), (9, 3), (18, 3)], [False, False, False, True], 74, False, [True, True, False, False], 347, 'South', (16, 3))
Element 14: (2, (16, 3), ['.', '%', '', '%'], [(12, 1), (8, 3), (18, 2)], [False, True, False, True], 72, False, [True, False, False, False], 376, 'West', (15, 3))
Element 15: (2, (15, 3), ['%', '.', '.', ''], [(11, 1), (7, 3), (18, 1)], [True, False, False, False], 70, False, [False, True, True, False], 405, 'North', (15, 4))
Element 16: (2, (15, 4), ['%', '', '.', ''], [(10, 1), (6, 3), (17, 1)], [True, False, False, False], 68, False, [False, False, True, False], 444, 'North', (15, 5))
Element 17: (2, (15, 5), ['%', '', '.', ''], [(9, 1), (6, 4), (16, 1)], [True, False, False, False], 66, False, [False, False, True, False], 483, 'North', (15, 6))
Element 18: (2, (15, 6), ['%', '', '.', ''], [(8, 1), (6, 5), (15, 1)], [True, False, False, False], 64, False, [False, False, True, False], 522, 'North', (15, 7))
Element 19: (2, (15, 7), ['%', '', '%', ''], [(7, 1), (6, 6), (15, 2)], [True, False, True, False], 62, False, [False, False, False, False], 561, 'South', (15, 6))
Element 20: (2, (15, 6), ['%', '', '', ''], [(6, 1), (6, 7), (15, 3)], [True, False, False, False], 60, False, [False, False, False, False], 580, 'South', (15, 5))
Element 21: (2, (15, 5), ['%', '', '', ''], [(6, 2), (6, 8), (16, 3)], [True, False, False, False], 58, False, [False, False, False, False], 599, 'South', (15, 4))
Element 22: (2, (15, 4), ['%', '', '', 'G'], [(6, 3), (6, 9), (16, 4)], [True, False, False, False], 56, False, [False, False, False, False], 608, 'South', (15, 3))
Element 23: (2, (15, 3), ['%', '', '', ''], [(5, 3), (7, 9), (16, 5)], [True, False, False, False], 54, False, [False, False, False, False], 627, 'South', (15, 2))
Element 24: (2, (15, 2), ['%', '', '', '%'], [(5, 4), (6, 9), (16, 6)], [True, False, False, True], 52, False, [False, False, False, False], 636, 'South', (15, 1))
Element 25: (2, (15, 1), ['%', '%', '', ''], [(5, 5), (6, 10), (16, 7)], [True, True, False, False], 50, False, [False, False, False, False], 655, 'East', (16, 1))
