Element 1: (3, (15, 3), ['%', '.', '.', '.'], [(13, 7), (5, 7), (8, 1)], [True, False, False, False], 98, False, [False, True, True, True], 29, 'East', (16, 3))
Element 2: (3, (16, 3), ['', '%', '.', '%'], [(13, 8), (6, 7), (9, 1)], [False, True, False, True], 96, False, [False, False, True, False], 68, 'North', (16, 4))
Element 3: (3, (16, 4), ['.', '', '.', '%'], [(13, 9), (6, 8), (10, 1)], [False, False, False, True], 94, False, [True, False, True, False], 107, 'North', (16, 5))
Element 4: (3, (16, 5), ['.', '', '.', '%'], [(14, 9), (6, 9), (11, 1)], [False, False, False, True], 92, False, [True, False, True, False], 146, 'North', (16, 6))
Element 5: (3, (16, 6), ['.', '', '.', '%'], [(15, 9), (7, 9), (12, 1)], [False, False, False, True], 90, False, [True, False, True, False], 185, 'North', (16, 7))
Element 6: (3, (16, 7), ['.', '', '.', '.'], [(16, 9), (6, 9), (13, 1)], [False, False, False, False], 88, False, [True, False, True, True], 214, 'East', (17, 7))
Element 7: (3, (17, 7), ['', '%', '%', '.'], [(16, 8), (6, 10), (13, 2)], [False, True, True, False], 86, False, [False, False, False, True], 253, 'East', (18, 7))
Element 8: (3, (18, 7), ['', '.', '.', '%'], [(16, 7), (6, 11), (13, 3)], [False, False, False, True], 84, False, [False, True, True, False], 282, 'North', (18, 8))
Element 9: (3, (18, 8), ['%', '', '.', '%'], [(15, 7), (7, 11), (13, 4)], [True, False, False, True], 82, False, [False, False, True, False], 321, 'North', (18, 9))
Element 10: (3, (18, 9), ['%', '', '.', '%'], [(15, 6), (8, 11), (13, 5)], [True, False, False, True], 80, False, [False, False, True, False], 360, 'North', (18, 10))
Element 11: (3, (18, 10), ['%', '', '', '%'], [(15, 5), (9, 11), (13, 6)], [True, False, False, True], 78, False, [False, False, False, False], 389, 'North', (18, 11))
Element 12: (3, (18, 11), ['.', '', '%', '%'], [(15, 4), (10, 11), (13, 7)], [False, False, True, True], 76, False, [True, False, False, False], 408, 'West', (17, 11))
Element 13: (3, (17, 11), ['.', '%', '%', ''], [(16, 4), (11, 11), (13, 8)], [False, True, True, False], 74, False, [True, False, False, False], 427, 'West', (16, 11))
Element 14: (3, (16, 11), ['.', '%', '%', ''], [(16, 5), (12, 11), (13, 9)], [False, True, True, False], 72, False, [True, False, False, False], 446, 'West', (15, 11))
Element 15: (3, (15, 11), ['%', '.', '%', ''], [(16, 6), (13, 11), (13, 10)], [True, False, True, False], 70, False, [False, True, False, False], 475, 'South', (15, 10))
Element 16: (3, (15, 10), ['%', '', '', '%'], [(16, 5), (12, 11), (13, 11)], [True, False, False, True], 68, False, [False, False, False, False], 484, 'South', (15, 9))
Element 17: (3, (15, 9), ['', '%', '', ''], [(16, 4), (11, 11), (12, 11)], [False, True, False, False], 66, False, [False, False, False, False], 483, 'East', (16, 9))
Element 18: (3, (16, 9), ['', '', '%', '%'], [(16, 3), (10, 11), (11, 11)], [False, False, True, True], 64, False, [False, False, False, False], 482, 'South', (16, 8))
Element 19: (3, (16, 8), ['%', '', '', '%'], [(15, 3), (10, 10), (10, 11)], [True, False, False, True], 62, False, [False, False, False, False], 491, 'North', (16, 9))
Element 20: (3, (16, 9), ['', '', '%', '%'], [(15, 2), (10, 9), (10, 10)], [False, False, True, True], 60, False, [False, False, False, False], 510, 'West', (15, 9))
Element 21: (3, (15, 9), ['', '%', '', ''], [(15, 1), (9, 9), (9, 10)], [False, True, False, False], 58, False, [False, False, False, False], 539, 'West', (14, 9))
