Element 1: (0, (16, 6), ['.', '.', '.', '%'], [(1, 4), (13, 3), (13, 11)], [False, False, False, True], 98, False, [True, True, True, False], 0, 'North', (16, 7))
Element 2: (0, (16, 7), ['.', '', '.', '.'], [(1, 5), (13, 4), (13, 10)], [False, False, False, False], 96, False, [True, False, True, True], 39, 'East', (17, 7))
Element 3: (0, (17, 7), ['', '%', '%', '.'], [(1, 6), (13, 5), (13, 9)], [False, True, True, False], 94, False, [False, False, False, True], 78, 'East', (18, 7))
Element 4: (0, (18, 7), ['', '.', '.', '%'], [(1, 7), (13, 6), (14, 9)], [False, False, False, True], 92, False, [False, True, True, False], 117, 'North', (18, 8))
Element 5: (0, (18, 8), ['%', '', '.', '%'], [(2, 7), (13, 7), (15, 9)], [True, False, False, True], 90, False, [False, False, True, False], 156, 'North', (18, 9))
Element 6: (0, (18, 9), ['%', '', '.', '%'], [(3, 7), (13, 8), (16, 9)], [True, False, False, True], 88, False, [False, False, True, False], 195, 'North', (18, 10))
Element 7: (0, (18, 10), ['%', '', '', '%'], [(4, 7), (13, 9), (16, 8)], [True, False, False, True], 86, False, [False, False, False, False], 224, 'North', (18, 11))
Element 8: (0, (18, 11), ['.', '', '%', '%'], [(5, 7), (12, 9), (16, 7)], [False, False, True, True], 84, False, [True, False, False, False], 243, 'West', (17, 11))
Element 9: (0, (17, 11), ['.', '%', '%', ''], [(6, 7), (13, 9), (15, 7)], [False, True, True, False], 82, False, [True, False, False, False], 272, 'West', (16, 11))
Element 10: (0, (16, 11), ['.', '%', '%', ''], [(6, 8), (14, 9), (15, 6)], [False, True, True, False], 80, False, [True, False, False, False], 301, 'West', (15, 11))
Element 11: (0, (15, 11), ['%', '.', '%', ''], [(6, 9), (15, 9), (15, 5)], [True, False, True, False], 78, False, [False, True, False, False], 330, 'South', (15, 10))
Element 12: (0, (15, 10), ['%', '', '', '%'], [(7, 9), (16, 9), (16, 5)], [True, False, False, True], 76, False, [False, False, False, False], 359, 'South', (15, 9))
Element 13: (0, (15, 9), ['', '%', '', ''], [(6, 9), (16, 8), (16, 4)], [False, True, False, False], 74, False, [False, False, False, False], 368, 'East', (16, 9))
Element 14: (0, (16, 9), ['', '', '%', '%'], [(6, 10), (16, 7), (16, 3)], [False, False, True, True], 72, False, [False, False, False, False], 387, 'South', (16, 8))
Element 15: (0, (16, 8), ['%', '', '', '%'], [(6, 11), (17, 7), (15, 3)], [True, False, False, True], 70, False, [False, False, False, False], 406, 'North', (16, 9))
Element 16: (0, (16, 9), ['', '', '%', '%'], [(7, 11), (18, 7), (15, 4)], [False, False, True, True], 68, False, [False, False, False, False], 425, 'West', (15, 9))
Element 17: (0, (15, 9), ['', '%', '', ''], [(8, 11), (18, 6), (15, 3)], [False, True, False, False], 66, False, [False, False, False, False], 444, 'West', (14, 9))
Element 18: (0, (14, 9), ['', '%', '%', ''], [(9, 11), (18, 5), (15, 2)], [False, True, True, False], 64, False, [False, False, False, False], 473, 'West', (13, 9))
Element 19: (0, (13, 9), ['', '', '', ''], [(10, 11), (18, 4), (15, 1)], [False, False, False, False], 62, False, [False, False, False, False], 502, 'North', (13, 10))
Element 20: (0, (13, 10), ['%', '', '', '%'], [(11, 11), (18, 3), (16, 1)], [True, False, False, True], 60, False, [False, False, False, False], 531, 'North', (13, 11))
Element 21: (0, (13, 11), ['G', '', '%', '%'], [(12, 11), (18, 2), (17, 1)], [False, False, True, True], 58, False, [False, False, False, False], 560, 'South', (13, 10))
Element 22: (0, (13, 10), ['%', '', 'G', '%'], [(13, 11), (18, 1), (16, 1)], [True, False, False, True], 56, False, [False, False, False, False], 559, 'South', (13, 9))
Element 23: (0, (13, 9), ['', '', 'G', ''], [(13, 10), (17, 1), (15, 1)], [False, False, False, False], 54, False, [False, False, False, False], 558, 'South', (13, 8))
Element 24: (0, (13, 8), ['%', '', 'G', '%'], [(13, 9), (16, 1), (15, 2)], [True, False, False, True], 52, False, [False, False, False, False], 557, 'South', (13, 7))
Element 25: (0, (13, 7), ['%', '', '', '%'], [(14, 9), (15, 1), (15, 3)], [True, False, False, True], 50, False, [False, False, False, False], 556, 'South', (13, 6))
Element 26: (0, (13, 6), ['%', '', '', '%'], [(15, 9), (15, 2), (16, 3)], [True, False, False, True], 48, False, [False, False, False, False], 555, 'South', (13, 5))
Element 27: (0, (13, 5), ['%', '', '', '%'], [(16, 9), (15, 3), (16, 4)], [True, False, False, True], 46, False, [False, False, False, False], 554, 'South', (13, 4))
Element 28: (0, (13, 4), ['%', '', '', '%'], [(16, 8), (16, 3), (15, 4)], [True, False, False, True], 44, False, [False, False, False, False], 553, 'South', (13, 3))
Element 29: (0, (13, 3), ['.', '.', '', '%'], [(16, 7), (16, 4), (15, 3)], [False, False, False, True], 42, False, [True, True, False, False], 552, 'South', (13, 2))
Element 30: (0, (13, 2), ['%', '.', '', '%'], [(17, 7), (16, 5), (15, 2)], [True, False, False, True], 40, False, [False, True, False, False], 561, 'South', (13, 1))
Element 31: (0, (13, 1), ['.', '%', '', '%'], [(18, 7), (16, 6), (15, 1)], [False, True, False, True], 38, False, [True, False, False, False], 570, 'West', (12, 1))
Element 32: (0, (12, 1), ['.', '%', '%', ''], [(18, 8), (15, 6), (15, 2)], [False, True, True, False], 36, False, [True, False, False, False], 579, 'West', (11, 1))
Element 33: (0, (11, 1), ['.', '%', '%', ''], [(18, 9), (15, 7), (15, 3)], [False, True, True, False], 34, False, [True, False, False, False], 588, 'West', (10, 1))
