Element 1: (0, (10, 11), ['.', '.', '%', '.'], [(3, 11), (13, 11), (15, 2)], [False, False, True, False], 98, False, [True, True, False, True], 0, 'East', (11, 11))
Element 2: (0, (11, 11), ['', '%', '%', '.'], [(4, 11), (13, 10), (15, 3)], [False, True, True, False], 96, False, [False, False, False, True], 39, 'East', (12, 11))
Element 3: (0, (12, 11), ['', '%', '%', ''], [(4, 10), (13, 9), (16, 3)], [False, True, True, False], 94, False, [False, False, False, False], 78, 'East', (13, 11))
Element 4: (0, (13, 11), ['', '', '%', '%'], [(4, 9), (14, 9), (16, 4)], [False, False, True, True], 92, False, [False, False, False, False], 107, 'South', (13, 10))
Element 5: (0, (13, 10), ['%', '', '', '%'], [(5, 9), (15, 9), (16, 5)], [True, False, False, True], 90, False, [False, False, False, False], 136, 'South', (13, 9))
Element 6: (0, (13, 9), ['.', '.', '', ''], [(6, 9), (16, 9), (16, 6)], [False, False, False, False], 88, False, [True, True, False, False], 165, 'South', (13, 8))
Element 7: (0, (13, 8), ['%', '.', '', '%'], [(7, 9), (16, 8), (16, 7)], [True, False, False, True], 86, False, [False, True, False, False], 204, 'South', (13, 7))
Element 8: (0, (13, 7), ['%', '.', '', '%'], [(6, 9), (16, 9), (17, 7)], [True, False, False, True], 84, False, [False, True, False, False], 223, 'South', (13, 6))
Element 9: (0, (13, 6), ['%', '.', '', '%'], [(6, 10), (15, 9), (18, 7)], [True, False, False, True], 82, False, [False, True, False, False], 252, 'South', (13, 5))
Element 10: (0, (13, 5), ['%', '.', '', '%'], [(6, 11), (15, 10), (18, 8)], [True, False, False, True], 80, False, [False, True, False, False], 291, 'South', (13, 4))
Element 11: (0, (13, 4), ['%', '.', '', '%'], [(7, 11), (15, 11), (18, 9)], [True, False, False, True], 78, False, [False, True, False, False], 330, 'South', (13, 3))
Element 12: (0, (13, 3), ['.', '.', '', '%'], [(8, 11), (16, 11), (18, 10)], [False, False, False, True], 76, False, [True, True, False, False], 369, 'South', (13, 2))
Element 13: (0, (13, 2), ['%', '.', '', '%'], [(9, 11), (17, 11), (18, 11)], [True, False, False, True], 74, False, [False, True, False, False], 398, 'South', (13, 1))
Element 14: (0, (13, 1), ['.', '%', '', '%'], [(9, 10), (16, 11), (17, 11)], [False, True, False, True], 72, False, [True, False, False, False], 417, 'West', (12, 1))
