Element 1: (1, (11, 11), ['.', '%', '%', '.'], [(16, 11), (12, 3), (16, 7)], [False, True, True, False], 98, False, [True, False, False, True], 9, 'East', (12, 11))
Element 2: (1, (12, 11), ['', '%', '%', '.'], [(15, 11), (13, 3), (17, 7)], [False, True, True, False], 96, False, [False, False, False, True], 48, 'East', (13, 11))
Element 3: (1, (13, 11), ['', '.', '%', '%'], [(15, 10), (13, 4), (18, 7)], [False, False, True, True], 94, False, [False, True, False, False], 87, 'South', (13, 10))
Element 4: (1, (13, 10), ['%', '.', '', '%'], [(15, 9), (13, 5), (18, 8)], [True, False, False, True], 92, False, [False, True, False, False], 126, 'South', (13, 9))
Element 5: (1, (13, 9), ['.', '.', '', '.'], [(16, 9), (13, 6), (18, 9)], [False, False, False, False], 90, False, [True, True, False, True], 165, 'East', (14, 9))
Element 6: (1, (14, 9), ['', '%', '%', ''], [(16, 8), (13, 7), (18, 10)], [False, True, True, False], 88, False, [False, False, False, False], 204, 'East', (15, 9))
Element 7: (1, (15, 9), ['', '%', '', ''], [(16, 7), (13, 8), (18, 11)], [False, True, False, False], 86, False, [False, False, False, False], 213, 'East', (16, 9))
Element 8: (1, (16, 9), ['', '', '%', '%'], [(16, 6), (13, 9), (17, 11)], [False, False, True, True], 84, False, [False, False, False, False], 222, 'South', (16, 8))
Element 9: (1, (16, 8), ['%', '', '', '%'], [(16, 5), (12, 9), (16, 11)], [True, False, False, True], 82, False, [False, False, False, False], 241, 'South', (16, 7))
Element 10: (1, (16, 7), ['.', '', '', ''], [(16, 4), (13, 9), (15, 11)], [False, False, False, False], 80, False, [True, False, False, False], 250, 'West', (15, 7))
Element 11: (1, (15, 7), ['%', '.', '%', ''], [(16, 3), (14, 9), (15, 10)], [True, False, True, False], 78, False, [False, True, False, False], 269, 'South', (15, 6))
Element 12: (1, (15, 6), ['%', '.', '', ''], [(15, 3), (15, 9), (15, 11)], [True, False, False, False], 76, False, [False, True, False, False], 288, 'South', (15, 5))
Element 13: (1, (15, 5), ['%', 'G', '', ''], [(15, 4), (16, 9), (16, 11)], [True, False, False, False], 74, False, [False, False, False, False], 307, 'East', (16, 5))
Element 14: (1, (16, 5), ['G', '', '', '%'], [(15, 5), (16, 8), (17, 11)], [False, False, False, True], 72, False, [False, False, False, False], 306, 'North', (16, 6))
Element 15: (1, (16, 6), ['G', '', 'G', '%'], [(15, 6), (16, 7), (18, 11)], [False, False, False, True], 70, False, [False, False, False, False], 305, 'South', (16, 5))
Element 16: (1, (16, 5), ['', '', '', '%'], [(15, 7), (17, 7), (18, 10)], [False, False, False, True], 68, False, [False, False, False, False], 304, 'South', (16, 4))
Element 17: (1, (16, 4), ['', '', '', '%'], [(15, 6), (18, 7), (18, 9)], [False, False, False, True], 66, False, [False, False, False, False], 303, 'South', (16, 3))
Element 18: (1, (16, 3), ['', '%', '', '%'], [(15, 5), (18, 6), (18, 8)], [False, True, False, True], 64, False, [False, False, False, False], 312, 'West', (15, 3))
Element 19: (1, (15, 3), ['%', '.', 'G', ''], [(15, 4), (18, 5), (18, 7)], [True, False, False, False], 62, False, [False, True, False, False], 321, 'South', (15, 2))
Element 20: (1, (15, 2), ['%', '.', 'G', '%'], [(15, 3), (18, 4), (18, 6)], [True, False, False, True], 60, False, [False, True, False, False], 340, 'South', (15, 1))
Element 21: (1, (15, 1), ['%', '%', 'G', '.'], [(15, 2), (18, 3), (18, 5)], [True, True, False, False], 58, False, [False, False, False, True], 359, 'East', (16, 1))
Element 22: (1, (16, 1), ['G', '%', '%', '.'], [(15, 1), (18, 2), (18, 4)], [False, True, True, False], 56, False, [False, False, False, True], 378, 'East', (17, 1))
Element 23: (1, (17, 1), ['G', '%', '%', 'G'], [(16, 1), (18, 1), (18, 3)], [False, True, True, False], 54, False, [False, False, False, False], 387, 'Stop', (17, 1))
Element 24: (1, (17, 1), ['', '%', '%', ''], [(15, 1), (18, 2), (18, 4)], [False, True, True, False], 52, False, [False, False, False, False], 386, 'West', (16, 1))
Element 25: (1, (16, 1), ['', '%', '%', ''], [(15, 2), (18, 3), (18, 5)], [False, True, True, False], 50, False, [False, False, False, False], 385, 'West', (15, 1))
Element 26: (1, (15, 1), ['%', '%', '', ''], [(15, 3), (18, 4), (18, 6)], [True, True, False, False], 48, False, [False, False, False, False], 384, 'North', (15, 2))
Element 27: (1, (15, 2), ['%', '', '', '%'], [(16, 3), (18, 5), (18, 7)], [True, False, False, True], 46, False, [False, False, False, False], 383, 'South', (15, 1))
Element 28: (1, (15, 1), ['%', '%', '', ''], [(16, 4), (18, 6), (17, 7)], [True, True, False, False], 44, False, [False, False, False, False], 382, 'North', (15, 2))
Element 29: (1, (15, 2), ['%', '', '', '%'], [(15, 4), (18, 7), (16, 7)], [True, False, False, True], 42, False, [False, False, False, False], 381, 'South', (15, 1))
Element 30: (1, (15, 1), ['%', '%', '', ''], [(16, 4), (18, 8), (16, 8)], [True, True, False, False], 40, False, [False, False, False, False], 380, 'North', (15, 2))
Element 31: (1, (15, 2), ['%', '', '', '%'], [(16, 5), (18, 9), (16, 9)], [True, False, False, True], 38, False, [False, False, False, False], 379, 'South', (15, 1))
