Element 1: (2, (15, 7), ['%', '.', '%', '.'], [(15, 3), (6, 6), (16, 4)], [True, False, True, False], 98, False, [False, True, False, True], 19, 'East', (16, 7))
Element 2: (2, (16, 7), ['', '.', '.', '.'], [(15, 4), (6, 7), (16, 5)], [False, False, False, False], 96, False, [False, True, True, True], 58, 'East', (17, 7))
Element 3: (2, (17, 7), ['', '%', '%', '.'], [(15, 5), (6, 8), (16, 6)], [False, True, True, False], 94, False, [False, False, False, True], 97, 'East', (18, 7))
Element 4: (2, (18, 7), ['', '.', '.', '%'], [(16, 5), (6, 9), (15, 6)], [False, False, False, True], 92, False, [False, True, True, False], 126, 'North', (18, 8))
Element 5: (2, (18, 8), ['%', '', '.', '%'], [(16, 6), (7, 9), (15, 7)], [True, False, False, True], 90, False, [False, False, True, False], 145, 'North', (18, 9))
Element 6: (2, (18, 9), ['%', '', '.', '%'], [(15, 6), (6, 9), (16, 7)], [True, False, False, True], 88, False, [False, False, True, False], 154, 'North', (18, 10))
Element 7: (2, (18, 10), ['%', '', '', '%'], [(15, 7), (6, 10), (16, 8)], [True, False, False, True], 86, False, [False, False, False, False], 183, 'North', (18, 11))
Element 8: (2, (18, 11), ['.', '', '%', '%'], [(16, 7), (6, 11), (16, 9)], [False, False, True, True], 84, False, [True, False, False, False], 202, 'West', (17, 11))
Element 9: (2, (17, 11), ['.', '%', '%', ''], [(17, 7), (7, 11), (15, 9)], [False, True, True, False], 82, False, [True, False, False, False], 231, 'West', (16, 11))
Element 10: (2, (16, 11), ['.', '%', '%', ''], [(18, 7), (8, 11), (15, 10)], [False, True, True, False], 80, False, [True, False, False, False], 260, 'West', (15, 11))
Element 11: (2, (15, 11), ['%', '', '%', ''], [(18, 6), (9, 11), (15, 9)], [True, False, True, False], 78, False, [False, False, False, False], 289, 'South', (15, 10))
Element 12: (2, (15, 10), ['%', '', '', '%'], [(18, 5), (10, 11), (14, 9)], [True, False, False, True], 76, False, [False, False, False, False], 318, 'South', (15, 9))
Element 13: (2, (15, 9), ['', '%', '', ''], [(18, 4), (11, 11), (13, 9)], [False, True, False, False], 74, False, [False, False, False, False], 347, 'East', (16, 9))
