Element 1: (3, (18, 3), ['%', '.', '.', '%'], [(16, 1), (1, 4), (10, 11)], [True, False, False, True], 98, False, [False, True, True, False], 29, 'North', (18, 4))
Element 2: (3, (18, 4), ['%', '', '.', '%'], [(17, 1), (1, 5), (11, 11)], [True, False, False, True], 96, False, [False, False, True, False], 68, 'North', (18, 5))
Element 3: (3, (18, 5), ['%', '', '.', '%'], [(18, 1), (1, 6), (12, 11)], [True, False, False, True], 94, False, [False, False, True, False], 97, 'North', (18, 6))
Element 4: (3, (18, 6), ['%', '', '.', '%'], [(18, 2), (1, 7), (13, 11)], [True, False, False, True], 92, False, [False, False, True, False], 136, 'North', (18, 7))
Element 5: (3, (18, 7), ['.', '', '.', '%'], [(18, 3), (2, 7), (13, 10)], [False, False, False, True], 90, False, [True, False, True, False], 165, 'North', (18, 8))
Element 6: (3, (18, 8), ['%', '', '.', '%'], [(18, 4), (3, 7), (13, 9)], [True, False, False, True], 88, False, [False, False, True, False], 194, 'North', (18, 9))
Element 7: (3, (18, 9), ['%', '', '.', '%'], [(18, 5), (4, 7), (14, 9)], [True, False, False, True], 86, False, [False, False, True, False], 223, 'North', (18, 10))
Element 8: (3, (18, 10), ['%', '', '', '%'], [(18, 6), (5, 7), (15, 9)], [True, False, False, True], 84, False, [False, False, False, False], 252, 'North', (18, 11))
Element 9: (3, (18, 11), ['.', '', '%', '%'], [(18, 7), (6, 7), (16, 9)], [False, False, True, True], 82, False, [True, False, False, False], 271, 'West', (17, 11))
Element 10: (3, (17, 11), ['.', '%', '%', ''], [(17, 7), (6, 8), (16, 8)], [False, True, True, False], 80, False, [True, False, False, False], 310, 'West', (16, 11))
Element 11: (3, (16, 11), ['.', '%', '%', ''], [(16, 7), (6, 9), (16, 9)], [False, True, True, False], 78, False, [True, False, False, False], 339, 'West', (15, 11))
Element 12: (3, (15, 11), ['%', '.', '%', ''], [(16, 6), (7, 9), (15, 9)], [True, False, True, False], 76, False, [False, True, False, False], 368, 'South', (15, 10))
Element 13: (3, (15, 10), ['%', '', '', '%'], [(16, 5), (6, 9), (14, 9)], [True, False, False, True], 74, False, [False, False, False, False], 387, 'South', (15, 9))
Element 14: (3, (15, 9), ['', '%', '', ''], [(16, 4), (6, 10), (13, 9)], [False, True, False, False], 72, False, [False, False, False, False], 406, 'East', (16, 9))
Element 15: (3, (16, 9), ['', '', '%', '%'], [(16, 3), (6, 11), (14, 9)], [False, False, True, True], 70, False, [False, False, False, False], 425, 'South', (16, 8))
Element 16: (3, (16, 8), ['%', '', '', '%'], [(15, 3), (7, 11), (13, 9)], [True, False, False, True], 68, False, [False, False, False, False], 444, 'South', (16, 7))
Element 17: (3, (16, 7), ['.', '', '', ''], [(15, 4), (8, 11), (13, 8)], [False, False, False, False], 66, False, [True, False, False, False], 473, 'West', (15, 7))
Element 18: (3, (15, 7), ['%', '.', '%', ''], [(15, 5), (9, 11), (13, 7)], [True, False, True, False], 64, False, [False, True, False, False], 502, 'South', (15, 6))
Element 19: (3, (15, 6), ['%', '', '', ''], [(15, 4), (9, 10), (13, 6)], [True, False, False, False], 62, False, [False, False, False, False], 531, 'East', (16, 6))
Element 20: (3, (16, 6), ['', '', '', '%'], [(15, 3), (10, 10), (13, 5)], [False, False, False, True], 60, False, [False, False, False, False], 550, 'South', (16, 5))
Element 21: (3, (16, 5), ['', '', '', '%'], [(15, 2), (10, 9), (13, 4)], [False, False, False, True], 58, False, [False, False, False, False], 579, 'South', (16, 4))
Element 22: (3, (16, 4), ['', '', '', '%'], [(15, 3), (9, 9), (13, 3)], [False, False, False, True], 56, False, [False, False, False, False], 598, 'South', (16, 3))
Element 23: (3, (16, 3), ['', '%', '', '%'], [(15, 2), (9, 8), (13, 2)], [False, True, False, True], 54, False, [False, False, False, False], 607, 'West', (15, 3))
Element 24: (3, (15, 3), ['%', '', '', ''], [(15, 3), (9, 7), (13, 1)], [True, False, False, False], 52, False, [False, False, False, False], 626, 'North', (15, 4))
Element 25: (3, (15, 4), ['%', '', '', ''], [(15, 2), (10, 7), (12, 1)], [True, False, False, False], 50, False, [False, False, False, False], 645, 'North', (15, 5))
Element 26: (3, (15, 5), ['%', '', '', ''], [(15, 3), (11, 7), (11, 1)], [True, False, False, False], 48, False, [False, False, False, False], 664, 'South', (15, 4))
Element 27: (3, (15, 4), ['%', '', '', ''], [(15, 4), (10, 7), (10, 1)], [True, False, False, False], 46, False, [False, False, False, False], 673, 'South', (15, 3))
Element 28: (3, (15, 3), ['%', '', '', ''], [(15, 5), (10, 8), (9, 1)], [True, False, False, False], 44, False, [False, False, False, False], 682, 'South', (15, 2))
Element 29: (3, (15, 2), ['%', '', '', '%'], [(16, 5), (10, 7), (8, 1)], [True, False, False, True], 42, False, [False, False, False, False], 691, 'South', (15, 1))
Element 30: (3, (15, 1), ['%', '%', '', ''], [(16, 6), (9, 7), (7, 1)], [True, True, False, False], 40, False, [False, False, False, False], 700, 'East', (16, 1))
Element 31: (3, (16, 1), ['', '%', '%', ''], [(15, 6), (9, 8), (6, 1)], [False, True, True, False], 38, False, [False, False, False, False], 709, 'East', (17, 1))
Element 32: (3, (17, 1), ['', '%', '%', ''], [(15, 7), (10, 8), (6, 2)], [False, True, True, False], 36, False, [False, False, False, False], 718, 'East', (18, 1))
Element 33: (3, (18, 1), ['', '%', '', '%'], [(15, 6), (9, 8), (6, 3)], [False, True, False, True], 34, False, [False, False, False, False], 727, 'North', (18, 2))
Element 34: (3, (18, 2), ['%', '', '', '%'], [(16, 6), (9, 9), (7, 3)], [True, False, False, True], 32, False, [False, False, False, False], 736, 'South', (18, 1))
Element 35: (3, (18, 1), ['', '%', '', '%'], [(16, 7), (10, 9), (8, 3)], [False, True, False, True], 30, False, [False, False, False, False], 745, 'West', (17, 1))
Element 36: (3, (17, 1), ['', '%', '%', ''], [(15, 7), (10, 8), (9, 3)], [False, True, True, False], 28, False, [False, False, False, False], 754, 'West', (16, 1))
Element 37: (3, (16, 1), ['', '%', '%', ''], [(16, 7), (10, 9), (10, 3)], [False, True, True, False], 26, False, [False, False, False, False], 763, 'West', (15, 1))
Element 38: (3, (15, 1), ['%', '%', '', ''], [(16, 8), (10, 10), (11, 3)], [True, True, False, False], 24, False, [False, False, False, False], 772, 'North', (15, 2))
Element 39: (3, (15, 2), ['%', '', '', '%'], [(16, 9), (10, 11), (12, 3)], [True, False, False, True], 22, False, [False, False, False, False], 781, 'North', (15, 3))
Element 40: (3, (15, 3), ['%', '', '', ''], [(15, 9), (11, 11), (11, 3)], [True, False, False, False], 20, False, [False, False, False, False], 780, 'East', (16, 3))
