Element 1: (1, (5, 6), ['.', '.', '.', '.'], [(5, 9), (15, 1), (18, 5)], [False, False, False, False], 98, False, [True, True, True, True], 9, 'East', (6, 6))
Element 2: (1, (6, 6), ['', '.', '.', '%'], [(6, 9), (16, 1), (18, 6)], [False, False, False, True], 96, False, [False, True, True, False], 48, 'North', (6, 7))
Element 3: (1, (6, 7), ['.', '', '.', ''], [(7, 9), (17, 1), (18, 7)], [False, False, False, False], 94, False, [True, False, True, False], 87, 'North', (6, 8))
Element 4: (1, (6, 8), ['%', '', 'G', '%'], [(6, 9), (18, 1), (18, 8)], [True, False, False, True], 92, False, [False, False, False, False], 106, 'South', (6, 7))
Element 5: (1, (6, 7), ['.', '', '', ''], [(6, 10), (18, 2), (18, 9)], [False, False, False, False], 90, False, [True, False, False, False], 135, 'West', (5, 7))
Element 6: (1, (5, 7), ['.', '', '%', ''], [(6, 11), (18, 3), (18, 10)], [False, False, True, False], 88, False, [True, False, False, False], 174, 'West', (4, 7))
Element 7: (1, (4, 7), ['.', '.', '%', ''], [(7, 11), (18, 4), (18, 11)], [False, False, True, False], 86, False, [True, True, False, False], 203, 'South', (4, 6))
Element 8: (1, (4, 6), ['.', '.', '', ''], [(8, 11), (18, 5), (17, 11)], [False, False, False, False], 84, False, [True, True, False, False], 232, 'South', (4, 5))
Element 9: (1, (4, 5), ['.', '.', '', '.'], [(9, 11), (18, 6), (16, 11)], [False, False, False, False], 82, False, [True, True, False, True], 261, 'East', (5, 5))
Element 10: (1, (5, 5), ['', '.', '', '.'], [(10, 11), (18, 7), (15, 11)], [False, False, False, False], 80, False, [False, True, False, True], 290, 'East', (6, 5))
Element 11: (1, (6, 5), ['', '.', '', '%'], [(11, 11), (17, 7), (15, 10)], [False, False, False, True], 78, False, [False, True, False, False], 329, 'South', (6, 4))
Element 12: (1, (6, 4), ['.', '.', '', '%'], [(12, 11), (16, 7), (15, 9)], [False, False, False, True], 76, False, [True, True, False, False], 368, 'South', (6, 3))
Element 13: (1, (6, 3), ['.', '.', '', '.'], [(13, 11), (16, 8), (16, 9)], [False, False, False, False], 74, False, [True, True, False, True], 407, 'East', (7, 3))
Element 14: (1, (7, 3), ['', '%', '%', '.'], [(13, 10), (16, 7), (16, 8)], [False, True, True, False], 72, False, [False, False, False, True], 426, 'East', (8, 3))
