Element 1: (2, (16, 6), ['.', '.', '.', '%'], [(6, 6), (8, 11), (16, 8)], [False, False, False, True], 98, False, [True, True, True, False], 19, 'North', (16, 7))
Element 2: (2, (16, 7), ['.', '', '', '.'], [(6, 7), (9, 11), (16, 9)], [False, False, False, False], 96, False, [True, False, False, True], 58, 'East', (17, 7))
Element 3: (2, (17, 7), ['', '%', '%', '.'], [(6, 8), (10, 11), (15, 9)], [False, True, True, False], 94, False, [False, False, False, True], 97, 'East', (18, 7))
Element 4: (2, (18, 7), ['', '.', '.', '%'], [(6, 9), (11, 11), (15, 10)], [False, False, False, True], 92, False, [False, True, True, False], 136, 'North', (18, 8))
Element 5: (2, (18, 8), ['%', '', '.', '%'], [(7, 9), (12, 11), (15, 11)], [True, False, False, True], 90, False, [False, False, True, False], 175, 'North', (18, 9))
Element 6: (2, (18, 9), ['%', '', '.', '%'], [(6, 9), (13, 11), (16, 11)], [True, False, False, True], 88, False, [False, False, True, False], 204, 'North', (18, 10))
Element 7: (2, (18, 10), ['%', '', '', '%'], [(6, 10), (13, 10), (17, 11)], [True, False, False, True], 86, False, [False, False, False, False], 243, 'North', (18, 11))
Element 8: (2, (18, 11), ['', '', '%', '%'], [(6, 11), (13, 9), (16, 11)], [False, False, True, True], 84, False, [False, False, False, False], 262, 'West', (17, 11))
Element 9: (2, (17, 11), ['', '%', '%', ''], [(7, 11), (14, 9), (15, 11)], [False, True, True, False], 82, False, [False, False, False, False], 271, 'West', (16, 11))
Element 10: (2, (16, 11), ['', '%', '%', ''], [(8, 11), (15, 9), (15, 10)], [False, True, True, False], 80, False, [False, False, False, False], 270, 'West', (15, 11))
Element 11: (2, (15, 11), ['%', 'G', '%', ''], [(9, 11), (16, 9), (15, 10)], [True, False, True, False], 78, False, [False, False, False, False], 269, 'East', (16, 11))
Element 12: (2, (16, 11), ['', '%', '%', ''], [(9, 10), (16, 8), (15, 9)], [False, True, True, False], 76, False, [False, False, False, False], 278, 'East', (17, 11))
Element 13: (2, (17, 11), ['', '%', '%', ''], [(10, 10), (16, 7), (15, 9)], [False, True, True, False], 74, False, [False, False, False, False], 287, 'East', (18, 11))
Element 14: (2, (18, 11), ['', '', '%', '%'], [(10, 9), (15, 7), (16, 9)], [False, False, True, True], 72, False, [False, False, False, False], 306, 'South', (18, 10))
Element 15: (2, (18, 10), ['%', '', '', '%'], [(9, 9), (15, 6), (16, 8)], [True, False, False, True], 70, False, [False, False, False, False], 325, 'South', (18, 9))
Element 16: (2, (18, 9), ['%', '', '', '%'], [(9, 8), (15, 5), (16, 8)], [True, False, False, True], 68, False, [False, False, False, False], 334, 'South', (18, 8))
Element 17: (2, (18, 8), ['%', '', '', '%'], [(9, 7), (16, 5), (16, 9)], [True, False, False, True], 66, False, [False, False, False, False], 353, 'South', (18, 7))
Element 18: (2, (18, 7), ['', '.', '', '%'], [(10, 7), (16, 4), (15, 9)], [False, False, False, True], 64, False, [False, True, False, False], 372, 'South', (18, 6))
Element 19: (2, (18, 6), ['%', '.', '', '%'], [(11, 7), (16, 3), (15, 10)], [True, False, False, True], 62, False, [False, True, False, False], 401, 'South', (18, 5))
Element 20: (2, (18, 5), ['%', '.', '', '%'], [(10, 7), (15, 3), (15, 11)], [True, False, False, True], 60, False, [False, True, False, False], 420, 'South', (18, 4))
Element 21: (2, (18, 4), ['%', '.', '', '%'], [(10, 8), (15, 4), (16, 11)], [True, False, False, True], 58, False, [False, True, False, False], 439, 'South', (18, 3))
Element 22: (2, (18, 3), ['%', '.', '', '%'], [(10, 7), (15, 3), (17, 11)], [True, False, False, True], 56, False, [False, True, False, False], 448, 'South', (18, 2))
Element 23: (2, (18, 2), ['%', '', '', '%'], [(9, 7), (15, 2), (18, 11)], [True, False, False, True], 54, False, [False, False, False, False], 467, 'South', (18, 1))
Element 24: (2, (18, 1), ['.', '%', '', '%'], [(9, 8), (15, 1), (18, 10)], [False, True, False, True], 52, False, [True, False, False, False], 476, 'West', (17, 1))
Element 25: (2, (17, 1), ['G', '%', '%', ''], [(10, 8), (16, 1), (18, 9)], [False, True, True, False], 50, False, [False, False, False, False], 495, 'East', (18, 1))
Element 26: (2, (18, 1), ['G', '%', '', '%'], [(9, 8), (17, 1), (18, 8)], [False, True, False, True], 48, False, [False, False, False, False], 494, 'North', (18, 2))
Element 27: (2, (18, 2), ['%', 'G', '', '%'], [(9, 9), (18, 1), (18, 7)], [True, False, False, True], 46, False, [False, False, False, False], 493, 'North', (18, 3))
Element 28: (2, (18, 3), ['%', 'G', '', '%'], [(10, 9), (18, 2), (18, 6)], [True, False, False, True], 44, False, [False, False, False, False], 492, 'North', (18, 4))
Element 29: (2, (18, 4), ['%', 'G', 'G', '%'], [(10, 8), (18, 3), (18, 5)], [True, False, False, True], 42, False, [False, False, False, False], 491, 'Stop', (18, 4))
Element 30: (2, (18, 4), ['%', '', '', '%'], [(10, 9), (18, 2), (18, 6)], [True, False, False, True], 40, False, [False, False, False, False], 490, 'South', (18, 3))
Element 31: (2, (18, 3), ['%', '', '', '%'], [(10, 10), (18, 1), (18, 7)], [True, False, False, True], 38, False, [False, False, False, False], 489, 'South', (18, 2))
Element 32: (2, (18, 2), ['%', '', '', '%'], [(10, 11), (17, 1), (17, 7)], [True, False, False, True], 36, False, [False, False, False, False], 488, 'South', (18, 1))
Element 33: (2, (18, 1), ['', '%', '', '%'], [(11, 11), (16, 1), (16, 7)], [False, True, False, True], 34, False, [False, False, False, False], 487, 'West', (17, 1))
