Element 1: (1, (9, 10), ['%', '.', '.', '.'], [(6, 5), (13, 8), (17, 1)], [True, False, False, False], 98, False, [False, True, True, True], 9, 'East', (10, 10))
Element 2: (1, (10, 10), ['', '.', '.', '%'], [(6, 6), (13, 9), (16, 1)], [False, False, False, True], 96, False, [False, True, True, False], 48, 'North', (10, 11))
Element 3: (1, (10, 11), ['.', '', '%', '.'], [(6, 7), (14, 9), (15, 1)], [False, False, True, False], 94, False, [True, False, False, True], 87, 'East', (11, 11))
Element 4: (1, (11, 11), ['', '%', '%', '.'], [(6, 8), (15, 9), (15, 2)], [False, True, True, False], 92, False, [False, False, False, True], 126, 'East', (12, 11))
Element 5: (1, (12, 11), ['', '%', '%', '.'], [(6, 9), (16, 9), (15, 3)], [False, True, True, False], 90, False, [False, False, False, True], 165, 'East', (13, 11))
Element 6: (1, (13, 11), ['', '.', '%', '%'], [(7, 9), (16, 8), (16, 3)], [False, False, True, True], 88, False, [False, True, False, False], 204, 'South', (13, 10))
Element 7: (1, (13, 10), ['%', '', '', '%'], [(6, 9), (16, 7), (16, 4)], [True, False, False, True], 86, False, [False, False, False, False], 233, 'South', (13, 9))
Element 8: (1, (13, 9), ['.', '', '', ''], [(6, 10), (17, 7), (16, 5)], [False, False, False, False], 84, False, [True, False, False, False], 262, 'West', (12, 9))
Element 9: (1, (12, 9), ['%', '%', '%', ''], [(6, 11), (18, 7), (16, 6)], [True, True, True, False], 82, False, [False, False, False, False], 301, 'East', (13, 9))
Element 10: (1, (13, 9), ['', '', '', ''], [(7, 11), (18, 8), (15, 6)], [False, False, False, False], 80, False, [False, False, False, False], 330, 'East', (14, 9))
Element 11: (1, (14, 9), ['', '%', '%', ''], [(8, 11), (18, 9), (15, 7)], [False, True, True, False], 78, False, [False, False, False, False], 359, 'East', (15, 9))
Element 12: (1, (15, 9), ['', '%', '.', ''], [(9, 11), (18, 10), (16, 7)], [False, True, False, False], 76, False, [False, False, True, False], 378, 'North', (15, 10))
Element 13: (1, (15, 10), ['%', '', '.', '%'], [(10, 11), (18, 11), (17, 7)], [True, False, False, True], 74, False, [False, False, True, False], 387, 'North', (15, 11))
Element 14: (1, (15, 11), ['%', '', '%', '.'], [(11, 11), (17, 11), (18, 7)], [True, False, True, False], 72, False, [False, False, False, True], 406, 'East', (16, 11))
Element 15: (1, (16, 11), ['', '%', '%', ''], [(12, 11), (18, 11), (18, 6)], [False, True, True, False], 70, False, [False, False, False, False], 425, 'East', (17, 11))
Element 16: (1, (17, 11), ['', '%', '%', ''], [(13, 11), (18, 10), (18, 5)], [False, True, True, False], 68, False, [False, False, False, False], 434, 'East', (18, 11))
Element 17: (1, (18, 11), ['', '', '%', '%'], [(13, 10), (18, 9), (18, 4)], [False, False, True, True], 66, False, [False, False, False, False], 443, 'South', (18, 10))
