Element 1: (1, (4, 9), ['.', '%', '.', '.'], [(1, 6), (7, 1), (13, 4)], [False, True, False, False], 98, False, [True, False, True, True], 9, 'East', (5, 9))
Element 2: (1, (5, 9), ['', '%', '%', '.'], [(1, 7), (8, 1), (13, 5)], [False, True, True, False], 96, False, [False, False, False, True], 48, 'East', (6, 9))
Element 3: (1, (6, 9), ['', '.', '.', '.'], [(2, 7), (9, 1), (13, 6)], [False, False, False, False], 94, False, [False, True, True, True], 87, 'East', (7, 9))
Element 4: (1, (7, 9), ['', '%', '%', '%'], [(3, 7), (10, 1), (13, 7)], [False, True, True, True], 92, False, [False, False, False, False], 126, 'West', (6, 9))
Element 5: (1, (6, 9), ['', '.', '.', ''], [(4, 7), (11, 1), (13, 8)], [False, False, False, False], 90, False, [False, True, True, False], 155, 'North', (6, 10))
Element 6: (1, (6, 10), ['%', '', '.', '%'], [(5, 7), (12, 1), (13, 9)], [True, False, False, True], 88, False, [False, False, True, False], 194, 'North', (6, 11))
Element 7: (1, (6, 11), ['%', '', '%', '.'], [(6, 7), (13, 1), (14, 9)], [True, False, True, False], 86, False, [False, False, False, True], 233, 'East', (7, 11))
Element 8: (1, (7, 11), ['', '%', '%', '.'], [(6, 8), (13, 2), (15, 9)], [False, True, True, False], 84, False, [False, False, False, True], 272, 'East', (8, 11))
Element 9: (1, (8, 11), ['', '%', '%', '.'], [(6, 9), (13, 3), (16, 9)], [False, True, True, False], 82, False, [False, False, False, True], 301, 'East', (9, 11))
Element 10: (1, (9, 11), ['', '.', '%', '.'], [(7, 9), (12, 3), (16, 8)], [False, False, True, False], 80, False, [False, True, False, True], 330, 'East', (10, 11))
Element 11: (1, (10, 11), ['', '.', '%', '.'], [(6, 9), (11, 3), (16, 7)], [False, False, True, False], 78, False, [False, True, False, True], 359, 'East', (11, 11))
Element 12: (1, (11, 11), ['', '%', '%', '.'], [(6, 10), (10, 3), (17, 7)], [False, True, True, False], 76, False, [False, False, False, True], 388, 'East', (12, 11))
Element 13: (1, (12, 11), ['', '%', '%', '.'], [(6, 11), (9, 3), (18, 7)], [False, True, True, False], 74, False, [False, False, False, True], 417, 'East', (13, 11))
Element 14: (1, (13, 11), ['', '.', '%', '%'], [(7, 11), (8, 3), (18, 8)], [False, False, True, True], 72, False, [False, True, False, False], 446, 'South', (13, 10))
Element 15: (1, (13, 10), ['%', '', '', '%'], [(8, 11), (7, 3), (18, 9)], [True, False, False, True], 70, False, [False, False, False, False], 475, 'South', (13, 9))
Element 16: (1, (13, 9), ['.', '', '', ''], [(9, 11), (6, 3), (18, 10)], [False, False, False, False], 68, False, [True, False, False, False], 494, 'West', (12, 9))
Element 17: (1, (12, 9), ['%', '%', '%', ''], [(9, 10), (6, 4), (18, 11)], [True, True, True, False], 66, False, [False, False, False, False], 523, 'East', (13, 9))
Element 18: (1, (13, 9), ['', '', '', ''], [(10, 10), (6, 5), (17, 11)], [False, False, False, False], 64, False, [False, False, False, False], 552, 'East', (14, 9))
Element 19: (1, (14, 9), ['', '%', '%', ''], [(10, 9), (6, 6), (16, 11)], [False, True, True, False], 62, False, [False, False, False, False], 581, 'East', (15, 9))
Element 20: (1, (15, 9), ['', '%', '.', ''], [(9, 9), (5, 6), (15, 11)], [False, True, False, False], 60, False, [False, False, True, False], 610, 'North', (15, 10))
Element 21: (1, (15, 10), ['%', '', '', '%'], [(9, 8), (5, 5), (16, 11)], [True, False, False, True], 58, False, [False, False, False, False], 629, 'North', (15, 11))
Element 22: (1, (15, 11), ['%', '', '%', ''], [(9, 7), (5, 4), (17, 11)], [True, False, True, False], 56, False, [False, False, False, False], 648, 'East', (16, 11))
Element 23: (1, (16, 11), ['', '%', '%', ''], [(10, 7), (5, 3), (18, 11)], [False, True, True, False], 54, False, [False, False, False, False], 667, 'East', (17, 11))
Element 24: (1, (17, 11), ['', '%', '%', ''], [(11, 7), (4, 3), (18, 10)], [False, True, True, False], 52, False, [False, False, False, False], 686, 'East', (18, 11))
Element 25: (1, (18, 11), ['', '', '%', '%'], [(10, 7), (4, 4), (18, 9)], [False, False, True, True], 50, False, [False, False, False, False], 695, 'South', (18, 10))
Element 26: (1, (18, 10), ['%', '', '', '%'], [(10, 8), (4, 5), (18, 8)], [True, False, False, True], 48, False, [False, False, False, False], 704, 'South', (18, 9))
Element 27: (1, (18, 9), ['%', '', '', '%'], [(10, 7), (4, 6), (18, 7)], [True, False, False, True], 46, False, [False, False, False, False], 713, 'South', (18, 8))
Element 28: (1, (18, 8), ['%', '', '', '%'], [(9, 7), (3, 6), (18, 6)], [True, False, False, True], 44, False, [False, False, False, False], 732, 'South', (18, 7))
Element 29: (1, (18, 7), ['', '', '', '%'], [(9, 8), (3, 5), (18, 5)], [False, False, False, True], 42, False, [False, False, False, False], 751, 'South', (18, 6))
Element 30: (1, (18, 6), ['%', '', '', '%'], [(10, 8), (3, 4), (18, 4)], [True, False, False, True], 40, False, [False, False, False, False], 770, 'South', (18, 5))
Element 31: (1, (18, 5), ['%', '', '', '%'], [(9, 8), (3, 3), (18, 3)], [True, False, False, True], 38, False, [False, False, False, False], 789, 'South', (18, 4))
Element 32: (1, (18, 4), ['%', '', '', '%'], [(9, 9), (3, 2), (18, 2)], [True, False, False, True], 36, False, [False, False, False, False], 1798, 'South', (18, 3))
Element 33: #1#
