Element 1: (1, (6, 4), ['.', '.', '.', '%'], [(16, 6), (16, 5), (18, 6)], [False, False, False, True], 98, False, [True, True, True, False], 9, 'North', (6, 5))
Element 2: (1, (6, 5), ['.', '', '.', '%'], [(16, 7), (16, 4), (18, 7)], [False, False, False, True], 96, False, [True, False, True, False], 48, 'North', (6, 6))
Element 3: (1, (6, 6), ['.', '', '.', '%'], [(17, 7), (16, 3), (18, 8)], [False, False, False, True], 94, False, [True, False, True, False], 87, 'North', (6, 7))
Element 4: (1, (6, 7), ['.', '', '.', ''], [(18, 7), (15, 3), (18, 9)], [False, False, False, False], 92, False, [True, False, True, False], 116, 'North', (6, 8))
Element 5: (1, (6, 8), ['%', '', '.', '%'], [(18, 8), (15, 4), (18, 10)], [True, False, False, True], 90, False, [False, False, True, False], 145, 'North', (6, 9))
Element 6: (1, (6, 9), ['.', '', '.', '.'], [(18, 9), (15, 5), (18, 11)], [False, False, False, False], 88, False, [True, False, True, True], 164, 'East', (7, 9))
Element 7: (1, (7, 9), ['', '%', '%', '%'], [(18, 10), (15, 6), (17, 11)], [False, True, True, True], 86, False, [False, False, False, False], 183, 'West', (6, 9))
Element 8: (1, (6, 9), ['.', '', '.', ''], [(18, 11), (15, 7), (16, 11)], [False, False, False, False], 84, False, [True, False, True, False], 202, 'North', (6, 10))
Element 9: (1, (6, 10), ['%', '', '.', '%'], [(17, 11), (16, 7), (15, 11)], [True, False, False, True], 82, False, [False, False, True, False], 221, 'North', (6, 11))
Element 10: (1, (6, 11), ['%', '', '%', '.'], [(16, 11), (16, 8), (15, 10)], [True, False, True, False], 80, False, [False, False, False, True], 250, 'East', (7, 11))
Element 11: (1, (7, 11), ['', '%', '%', '.'], [(15, 11), (16, 9), (15, 9)], [False, True, True, False], 78, False, [False, False, False, True], 279, 'East', (8, 11))
Element 12: (1, (8, 11), ['', '%', '%', '.'], [(15, 10), (16, 8), (14, 9)], [False, True, True, False], 76, False, [False, False, False, True], 298, 'East', (9, 11))
Element 13: (1, (9, 11), ['', '.', '%', '.'], [(15, 9), (16, 7), (13, 9)], [False, False, True, False], 74, False, [False, True, False, True], 317, 'East', (10, 11))
Element 14: (1, (10, 11), ['', '.', '%', '.'], [(16, 9), (17, 7), (13, 10)], [False, False, True, False], 72, False, [False, True, False, True], 336, 'East', (11, 11))
Element 15: (1, (11, 11), ['', '%', '%', '.'], [(16, 8), (18, 7), (13, 11)], [False, True, True, False], 70, False, [False, False, False, True], 355, 'East', (12, 11))
Element 16: (1, (12, 11), ['', '%', '%', ''], [(16, 9), (18, 8), (13, 10)], [False, True, True, False], 68, False, [False, False, False, False], 364, 'East', (13, 11))
Element 17: (1, (13, 11), ['', '', '%', '%'], [(15, 9), (18, 9), (13, 9)], [False, False, True, True], 66, False, [False, False, False, False], 363, 'South', (13, 10))
Element 18: (1, (13, 10), ['%', '', '', '%'], [(14, 9), (18, 10), (13, 8)], [True, False, False, True], 64, False, [False, False, False, False], 372, 'South', (13, 9))
Element 19: (1, (13, 9), ['.', '', '', ''], [(15, 9), (18, 11), (13, 7)], [False, False, False, False], 62, False, [True, False, False, False], 381, 'West', (12, 9))
Element 20: (1, (12, 9), ['%', '%', '%', ''], [(15, 10), (17, 11), (13, 6)], [True, True, True, False], 60, False, [False, False, False, False], 400, 'East', (13, 9))
Element 21: (1, (13, 9), ['', '', '', ''], [(15, 11), (16, 11), (13, 5)], [False, False, False, False], 58, False, [False, False, False, False], 409, 'East', (14, 9))
Element 22: (1, (14, 9), ['', '%', '%', ''], [(16, 11), (17, 11), (13, 4)], [False, True, True, False], 56, False, [False, False, False, False], 418, 'East', (15, 9))
Element 23: (1, (15, 9), ['', '%', '', ''], [(17, 11), (18, 11), (13, 3)], [False, True, False, False], 54, False, [False, False, False, False], 427, 'East', (16, 9))
Element 24: (1, (16, 9), ['', '', '%', '%'], [(18, 11), (18, 10), (13, 2)], [False, False, True, True], 52, False, [False, False, False, False], 436, 'South', (16, 8))
Element 25: (1, (16, 8), ['%', '', '', '%'], [(18, 10), (18, 9), (13, 1)], [True, False, False, True], 50, False, [False, False, False, False], 445, 'South', (16, 7))
Element 26: (1, (16, 7), ['', '', '', ''], [(18, 9), (18, 8), (12, 1)], [False, False, False, False], 48, False, [False, False, False, False], 454, 'East', (17, 7))
Element 27: (1, (17, 7), ['', '%', '%', 'G'], [(18, 8), (18, 7), (11, 1)], [False, True, True, False], 46, False, [False, False, False, False], 463, 'West', (16, 7))
Element 28: (1, (16, 7), ['', '', '', ''], [(18, 7), (18, 6), (10, 1)], [False, False, False, False], 44, False, [False, False, False, False], 472, 'South', (16, 6))
Element 29: (1, (16, 6), ['', '', '', '%'], [(18, 6), (18, 5), (9, 1)], [False, False, False, True], 42, False, [False, False, False, False], 491, 'South', (16, 5))
Element 30: (1, (16, 5), ['', '', '', '%'], [(18, 5), (18, 4), (8, 1)], [False, False, False, True], 40, False, [False, False, False, False], 510, 'South', (16, 4))
Element 31: (1, (16, 4), ['', '', '', '%'], [(18, 4), (18, 3), (7, 1)], [False, False, False, True], 38, False, [False, False, False, False], 529, 'South', (16, 3))
Element 32: (1, (16, 3), ['', '%', '', '%'], [(18, 3), (18, 2), (6, 1)], [False, True, False, True], 36, False, [False, False, False, False], 548, 'West', (15, 3))
Element 33: (1, (15, 3), ['%', '.', '', ''], [(18, 2), (18, 1), (6, 2)], [True, False, False, False], 34, False, [False, True, False, False], 557, 'South', (15, 2))
Element 34: (1, (15, 2), ['%', '.', '', '%'], [(18, 1), (17, 1), (6, 3)], [True, False, False, True], 32, False, [False, True, False, False], 586, 'South', (15, 1))
Element 35: (1, (15, 1), ['%', '%', '', 'G'], [(17, 1), (16, 1), (7, 3)], [True, True, False, False], 30, False, [False, False, False, False], 615, 'North', (15, 2))
Element 36: (1, (15, 2), ['%', 'G', '', '%'], [(16, 1), (15, 1), (8, 3)], [True, False, False, True], 28, False, [False, False, False, False], 624, 'North', (15, 3))
Element 37: (1, (15, 3), ['%', 'G', '', ''], [(15, 1), (15, 2), (9, 3)], [True, False, False, False], 26, False, [False, False, False, False], 633, 'North', (15, 4))
Element 38: (1, (15, 4), ['%', 'G', '', ''], [(15, 2), (15, 3), (10, 3)], [True, False, False, False], 24, False, [False, False, False, False], 642, 'North', (15, 5))
Element 39: (1, (15, 5), ['%', '', '', ''], [(15, 3), (15, 2), (11, 3)], [True, False, False, False], 22, False, [False, False, False, False], 651, 'North', (15, 6))
Element 40: (1, (15, 6), ['%', '', '', ''], [(16, 3), (15, 1), (12, 3)], [True, False, False, False], 20, False, [False, False, False, False], 660, 'North', (15, 7))
Element 41: (1, (15, 7), ['%', '', '%', ''], [(16, 4), (16, 1), (11, 3)], [True, False, True, False], 18, False, [False, False, False, False], 659, 'South', (15, 6))
Element 42: (1, (15, 6), ['%', '', '', ''], [(16, 5), (16, 1), (10, 3)], [True, False, False, False], 16, False, [False, False, False, False], 658, 'South', (15, 5))
Element 43: (1, (15, 5), ['%', '', '', ''], [(16, 4), (16, 1), (9, 3)], [True, False, False, False], 14, False, [False, False, False, False], 657, 'South', (15, 4))
Element 44: (1, (15, 4), ['%', '', '', ''], [(16, 3), (16, 1), (8, 3)], [True, False, False, False], 12, False, [False, False, False, False], 656, 'South', (15, 3))
Element 45: (1, (15, 3), ['%', '', '', ''], [(16, 4), (16, 1), (8, 4)], [True, False, False, False], 10, False, [False, False, False, False], 655, 'East', (16, 3))
Element 46: (1, (16, 3), ['', '%', '', '%'], [(15, 4), (16, 1), (8, 5)], [False, True, False, True], 8, False, [False, False, False, False], 654, 'North', (16, 4))
Element 47: (1, (16, 4), ['', '', '', '%'], [(15, 5), (16, 1), (9, 5)], [False, False, False, True], 6, False, [False, False, False, False], 653, 'West', (15, 4))
Element 48: (1, (15, 4), ['%', '', '', ''], [(15, 6), (16, 1), (10, 5)], [True, False, False, False], 4, False, [False, False, False, False], 652, 'East', (16, 4))
Element 49: (1, (16, 4), ['', '', '', '%'], [(15, 5), (16, 1), (11, 5)], [False, False, False, True], 2, False, [False, False, False, False], 651, 'North', (16, 5))
Element 50: (1, (16, 5), ['G', '', '', '%'], [(15, 5), (16, 1), (10, 5)], [False, False, False, True], 0, False, [False, False, False, False], 650, 'Stop', (16, 5))
Element 51: #0#
