Element 1: (2, (6, 6), ['.', '.', '.', '%'], [(9, 3), (1, 5), (15, 4)], [False, False, False, True], 98, False, [True, True, True, False], 19, 'North', (6, 7))
Element 2: (2, (6, 7), ['.', '', '.', ''], [(10, 3), (1, 6), (16, 4)], [False, False, False, False], 96, False, [True, False, True, False], 58, 'North', (6, 8))
Element 3: (2, (6, 8), ['%', '', '.', '%'], [(11, 3), (1, 7), (16, 5)], [True, False, False, True], 94, False, [False, False, True, False], 97, 'North', (6, 9))
Element 4: (2, (6, 9), ['.', '', '.', '.'], [(12, 3), (2, 7), (16, 6)], [False, False, False, False], 92, False, [True, False, True, True], 136, 'East', (7, 9))
Element 5: (2, (7, 9), ['', '%', '%', '%'], [(13, 3), (3, 7), (16, 7)], [False, True, True, True], 90, False, [False, False, False, False], 175, 'West', (6, 9))
Element 6: (2, (6, 9), ['.', '', '.', ''], [(13, 4), (4, 7), (17, 7)], [False, False, False, False], 88, False, [True, False, True, False], 204, 'North', (6, 10))
Element 7: (2, (6, 10), ['%', '', '.', '%'], [(13, 5), (5, 7), (18, 7)], [True, False, False, True], 86, False, [False, False, True, False], 243, 'North', (6, 11))
Element 8: (2, (6, 11), ['%', '', '%', '.'], [(13, 6), (5, 6), (18, 8)], [True, False, True, False], 84, False, [False, False, False, True], 282, 'East', (7, 11))
Element 9: (2, (7, 11), ['', '%', '%', '.'], [(13, 7), (5, 5), (18, 9)], [False, True, True, False], 82, False, [False, False, False, True], 321, 'East', (8, 11))
Element 10: (2, (8, 11), ['', '%', '%', '.'], [(13, 8), (6, 5), (18, 10)], [False, True, True, False], 80, False, [False, False, False, True], 360, 'East', (9, 11))
Element 11: (2, (9, 11), ['', '.', '%', '.'], [(13, 9), (6, 4), (18, 11)], [False, False, True, False], 78, False, [False, True, False, True], 389, 'East', (10, 11))
Element 12: (2, (10, 11), ['', '.', '%', '.'], [(14, 9), (6, 3), (17, 11)], [False, False, True, False], 76, False, [False, True, False, True], 428, 'East', (11, 11))
Element 13: (2, (11, 11), ['', '%', '%', '.'], [(15, 9), (7, 3), (16, 11)], [False, True, True, False], 74, False, [False, False, False, True], 467, 'East', (12, 11))
Element 14: (2, (12, 11), ['', '%', '%', '.'], [(16, 9), (8, 3), (15, 11)], [False, True, True, False], 72, False, [False, False, False, True], 496, 'East', (13, 11))
