Element 1: (3, (18, 5), ['%', '.', '.', '%'], [(5, 9), (6, 6), (16, 1)], [True, False, False, True], 98, False, [False, True, True, False], 29, 'North', (18, 6))
Element 2: (3, (18, 6), ['%', '', '.', '%'], [(6, 9), (6, 7), (17, 1)], [True, False, False, True], 96, False, [False, False, True, False], 68, 'North', (18, 7))
Element 3: (3, (18, 7), ['.', '', '.', '%'], [(7, 9), (6, 8), (18, 1)], [False, False, False, True], 94, False, [True, False, True, False], 97, 'North', (18, 8))
Element 4: (3, (18, 8), ['%', '', '.', '%'], [(6, 9), (6, 7), (18, 2)], [True, False, False, True], 92, False, [False, False, True, False], 116, 'North', (18, 9))
Element 5: (3, (18, 9), ['%', '', '.', '%'], [(6, 10), (5, 7), (18, 3)], [True, False, False, True], 90, False, [False, False, True, False], 155, 'North', (18, 10))
Element 6: (3, (18, 10), ['%', '', '', '%'], [(6, 11), (4, 7), (18, 4)], [True, False, False, True], 88, False, [False, False, False, False], 194, 'North', (18, 11))
Element 7: (3, (18, 11), ['.', '', '%', '%'], [(7, 11), (4, 6), (18, 5)], [False, False, True, True], 86, False, [True, False, False, False], 213, 'West', (17, 11))
Element 8: (3, (17, 11), ['.', '%', '%', ''], [(8, 11), (4, 5), (18, 6)], [False, True, True, False], 84, False, [True, False, False, False], 242, 'West', (16, 11))
Element 9: (3, (16, 11), ['.', '%', '%', ''], [(9, 11), (5, 5), (18, 7)], [False, True, True, False], 82, False, [True, False, False, False], 271, 'West', (15, 11))
Element 10: (3, (15, 11), ['%', '.', '%', ''], [(10, 11), (6, 5), (17, 7)], [True, False, True, False], 80, False, [False, True, False, False], 310, 'South', (15, 10))
Element 11: (3, (15, 10), ['%', '.', '', '%'], [(11, 11), (6, 4), (16, 7)], [True, False, False, True], 78, False, [False, True, False, False], 349, 'South', (15, 9))
Element 12: (3, (15, 9), ['.', '%', '', '.'], [(12, 11), (6, 3), (16, 8)], [False, True, False, False], 76, False, [True, False, False, True], 388, 'East', (16, 9))
Element 13: (3, (16, 9), ['', '', '%', '%'], [(13, 11), (7, 3), (16, 7)], [False, False, True, True], 74, False, [False, False, False, False], 417, 'South', (16, 8))
Element 14: (3, (16, 8), ['%', '', '', '%'], [(13, 10), (8, 3), (16, 6)], [True, False, False, True], 72, False, [False, False, False, False], 446, 'South', (16, 7))
Element 15: (3, (16, 7), ['.', '', '', ''], [(13, 9), (9, 3), (16, 5)], [False, False, False, False], 70, False, [True, False, False, False], 475, 'West', (15, 7))
Element 16: (3, (15, 7), ['%', '.', '%', ''], [(14, 9), (10, 3), (16, 4)], [True, False, True, False], 68, False, [False, True, False, False], 514, 'South', (15, 6))
Element 17: (3, (15, 6), ['%', '.', '', ''], [(15, 9), (11, 3), (16, 3)], [True, False, False, False], 66, False, [False, True, False, False], 543, 'South', (15, 5))
Element 18: (3, (15, 5), ['%', '.', '', ''], [(16, 9), (12, 3), (15, 3)], [True, False, False, False], 64, False, [False, True, False, False], 572, 'South', (15, 4))
