Element 1: (1, (5, 5), ['.', '.', '.', '.'], [(5, 9), (7, 9), (9, 9)], [False, False, False, False], 98, False, [True, True, True, True], 9, 'East', (6, 5))
Element 2: (1, (6, 5), ['', '.', '.', '%'], [(4, 9), (6, 9), (10, 9)], [False, False, False, True], 96, False, [False, True, True, False], 38, 'North', (6, 6))
Element 3: (1, (6, 6), ['.', '', '.', '%'], [(4, 10), (6, 10), (10, 10)], [False, False, False, True], 94, False, [True, False, True, False], 77, 'North', (6, 7))
Element 4: (1, (6, 7), ['.', '', '.', ''], [(4, 11), (6, 11), (10, 11)], [False, False, False, False], 92, False, [True, False, True, False], 116, 'North', (6, 8))
Element 5: (1, (6, 8), ['%', '', '', '%'], [(3, 11), (7, 11), (11, 11)], [True, False, False, True], 90, False, [False, False, False, False], 155, 'North', (6, 9))
Element 6: (1, (6, 9), ['', '', '', ''], [(2, 11), (8, 11), (12, 11)], [False, False, False, False], 88, False, [False, False, False, False], 184, 'East', (7, 9))
Element 7: (1, (7, 9), ['', '%', '%', '%'], [(1, 11), (9, 11), (13, 11)], [False, True, True, True], 86, False, [False, False, False, False], 203, 'West', (6, 9))
Element 8: (1, (6, 9), ['', '', '', ''], [(1, 10), (9, 10), (13, 10)], [False, False, False, False], 84, False, [False, False, False, False], 232, 'North', (6, 10))
Element 9: (1, (6, 10), ['%', '', '', '%'], [(1, 9), (10, 10), (13, 9)], [True, False, False, True], 82, False, [False, False, False, False], 251, 'North', (6, 11))
Element 10: (1, (6, 11), ['%', '', '%', ''], [(1, 8), (10, 11), (14, 9)], [True, False, True, False], 80, False, [False, False, False, False], 270, 'East', (7, 11))
Element 11: (1, (7, 11), ['', '%', '%', ''], [(1, 7), (11, 11), (15, 9)], [False, True, True, False], 78, False, [False, False, False, False], 289, 'East', (8, 11))
Element 12: (1, (8, 11), ['', '%', '%', ''], [(2, 7), (12, 11), (16, 9)], [False, True, True, False], 76, False, [False, False, False, False], 308, 'East', (9, 11))
Element 13: (1, (9, 11), ['', '', '%', ''], [(3, 7), (13, 11), (16, 8)], [False, False, True, False], 74, False, [False, False, False, False], 327, 'East', (10, 11))
Element 14: (1, (10, 11), ['', '', '%', ''], [(4, 7), (13, 10), (16, 7)], [False, False, True, False], 72, False, [False, False, False, False], 346, 'East', (11, 11))
Element 15: (1, (11, 11), ['', '%', '%', ''], [(5, 7), (13, 9), (17, 7)], [False, True, True, False], 70, False, [False, False, False, False], 365, 'East', (12, 11))
Element 16: (1, (12, 11), ['', '%', '%', ''], [(5, 6), (13, 8), (18, 7)], [False, True, True, False], 68, False, [False, False, False, False], 394, 'East', (13, 11))
Element 17: (1, (13, 11), ['', '', '%', '%'], [(4, 6), (13, 7), (18, 8)], [False, False, True, True], 66, False, [False, False, False, False], 423, 'South', (13, 10))
Element 18: (1, (13, 10), ['%', '', '', '%'], [(4, 5), (13, 6), (18, 9)], [True, False, False, True], 64, False, [False, False, False, False], 452, 'South', (13, 9))
Element 19: (1, (13, 9), ['.', '', '', ''], [(4, 4), (13, 5), (18, 10)], [False, False, False, False], 62, False, [True, False, False, False], 481, 'West', (12, 9))
Element 20: (1, (12, 9), ['%', '%', '%', ''], [(5, 4), (13, 4), (18, 11)], [True, True, True, False], 60, False, [False, False, False, False], 510, 'East', (13, 9))
Element 21: (1, (13, 9), ['', '', '', ''], [(6, 4), (13, 3), (17, 11)], [False, False, False, False], 58, False, [False, False, False, False], 539, 'East', (14, 9))
Element 22: (1, (14, 9), ['', '%', '%', ''], [(6, 3), (13, 2), (16, 11)], [False, True, True, False], 56, False, [False, False, False, False], 568, 'East', (15, 9))
Element 23: (1, (15, 9), ['', '%', '.', ''], [(7, 3), (13, 1), (15, 11)], [False, True, False, False], 54, False, [False, False, True, False], 597, 'North', (15, 10))
Element 24: (1, (15, 10), ['%', '', '', '%'], [(8, 3), (12, 1), (16, 11)], [True, False, False, True], 52, False, [False, False, False, False], 626, 'North', (15, 11))
Element 25: (1, (15, 11), ['%', '', '%', ''], [(9, 3), (11, 1), (17, 11)], [True, False, True, False], 50, False, [False, False, False, False], 645, 'East', (16, 11))
Element 26: (1, (16, 11), ['', '%', '%', ''], [(10, 3), (10, 1), (18, 11)], [False, True, True, False], 48, False, [False, False, False, False], 664, 'East', (17, 11))
Element 27: (1, (17, 11), ['', '%', '%', ''], [(11, 3), (9, 1), (18, 10)], [False, True, True, False], 46, False, [False, False, False, False], 683, 'East', (18, 11))
Element 28: (1, (18, 11), ['', '', '%', '%'], [(12, 3), (8, 1), (18, 9)], [False, False, True, True], 44, False, [False, False, False, False], 702, 'South', (18, 10))
Element 29: (1, (18, 10), ['%', '', '', '%'], [(13, 3), (7, 1), (18, 8)], [True, False, False, True], 42, False, [False, False, False, False], 711, 'South', (18, 9))
Element 30: (1, (18, 9), ['%', '', '', '%'], [(13, 4), (6, 1), (18, 7)], [True, False, False, True], 40, False, [False, False, False, False], 720, 'South', (18, 8))
Element 31: (1, (18, 8), ['%', '', '', '%'], [(13, 5), (6, 2), (18, 6)], [True, False, False, True], 38, False, [False, False, False, False], 739, 'South', (18, 7))
Element 32: (1, (18, 7), ['', '', '', '%'], [(13, 6), (6, 3), (18, 5)], [False, False, False, True], 36, False, [False, False, False, False], 748, 'South', (18, 6))
Element 33: (1, (18, 6), ['%', '', '', '%'], [(13, 7), (5, 3), (18, 4)], [True, False, False, True], 34, False, [False, False, False, False], 767, 'South', (18, 5))
Element 34: (1, (18, 5), ['%', '', '', '%'], [(13, 8), (4, 3), (18, 3)], [True, False, False, True], 32, False, [False, False, False, False], 786, 'South', (18, 4))
Element 35: (1, (18, 4), ['%', '', '', '%'], [(13, 9), (4, 2), (18, 2)], [True, False, False, True], 30, False, [False, False, False, False], 805, 'South', (18, 3))
Element 36: (1, (18, 3), ['%', '', '', '%'], [(14, 9), (3, 2), (18, 1)], [True, False, False, True], 28, False, [False, False, False, False], 1804, 'South', (18, 2))
Element 37: #1#
