Element 1: (1, (5, 3), ['.', '%', '.', '.'], [(1, 6), (12, 3), (16, 5)], [False, True, False, False], 98, False, [True, False, True, True], 9, 'East', (6, 3))
Element 2: (1, (6, 3), ['', '.', '.', '.'], [(1, 7), (13, 3), (16, 6)], [False, False, False, False], 96, False, [False, True, True, True], 48, 'East', (7, 3))
Element 3: (1, (7, 3), ['', '%', '%', '.'], [(2, 7), (13, 4), (16, 7)], [False, True, True, False], 94, False, [False, False, False, True], 87, 'East', (8, 3))
Element 4: (1, (8, 3), ['', '%', '', '.'], [(3, 7), (13, 5), (17, 7)], [False, True, False, False], 92, False, [False, False, False, True], 126, 'East', (9, 3))
Element 5: (1, (9, 3), ['', '%', '%', '.'], [(4, 7), (13, 6), (18, 7)], [False, True, True, False], 90, False, [False, False, False, True], 165, 'East', (10, 3))
Element 6: (1, (10, 3), ['', '%', '%', '.'], [(5, 7), (13, 7), (18, 8)], [False, True, True, False], 88, False, [False, False, False, True], 204, 'East', (11, 3))
Element 7: (1, (11, 3), ['', '%', '%', ''], [(6, 7), (13, 8), (18, 9)], [False, True, True, False], 86, False, [False, False, False, False], 243, 'East', (12, 3))
Element 8: (1, (12, 3), ['', '%', '%', ''], [(6, 8), (13, 9), (18, 10)], [False, True, True, False], 84, False, [False, False, False, False], 272, 'East', (13, 3))
Element 9: (1, (13, 3), ['', '.', '', '%'], [(6, 9), (14, 9), (18, 11)], [False, False, False, True], 82, False, [False, True, False, False], 291, 'South', (13, 2))
Element 10: (1, (13, 2), ['%', '.', '', '%'], [(7, 9), (15, 9), (17, 11)], [True, False, False, True], 80, False, [False, True, False, False], 330, 'South', (13, 1))
Element 11: (1, (13, 1), ['.', '%', '', '%'], [(6, 9), (16, 9), (16, 11)], [False, True, False, True], 78, False, [True, False, False, False], 359, 'West', (12, 1))
Element 12: (1, (12, 1), ['.', '%', '%', ''], [(6, 10), (16, 8), (15, 11)], [False, True, True, False], 76, False, [True, False, False, False], 398, 'West', (11, 1))
Element 13: (1, (11, 1), ['.', '%', '%', ''], [(6, 11), (16, 7), (15, 10)], [False, True, True, False], 74, False, [True, False, False, False], 427, 'West', (10, 1))
