Element 1: (3, (4, 7), ['.', '.', '%', '.'], [(1, 4), (1, 6), (4, 11)], [False, False, True, False], 98, False, [True, True, False, True], 29, 'East', (5, 7))
Element 2: (3, (5, 7), ['', '.', '%', '.'], [(1, 5), (1, 7), (4, 10)], [False, False, True, False], 96, False, [False, True, False, True], 58, 'East', (6, 7))
Element 3: (3, (6, 7), ['', '.', '.', ''], [(1, 6), (2, 7), (4, 9)], [False, False, False, False], 94, False, [False, True, True, False], 87, 'North', (6, 8))
Element 4: (3, (6, 8), ['%', '', '.', '%'], [(1, 7), (3, 7), (5, 9)], [True, False, False, True], 92, False, [False, False, True, False], 116, 'North', (6, 9))
Element 5: (3, (6, 9), ['', '', '.', '.'], [(1, 8), (3, 8), (4, 9)], [False, False, False, False], 90, False, [False, False, True, True], 145, 'East', (7, 9))
Element 6: (3, (7, 9), ['', '%', '%', '%'], [(1, 9), (3, 9), (4, 10)], [False, True, True, True], 88, False, [False, False, False, False], 174, 'West', (6, 9))
Element 7: (3, (6, 9), ['', '', '.', ''], [(1, 10), (4, 9), (4, 11)], [False, False, False, False], 86, False, [False, False, True, False], 183, 'North', (6, 10))
Element 8: (3, (6, 10), ['%', '', '.', '%'], [(1, 11), (5, 9), (4, 10)], [True, False, False, True], 84, False, [False, False, True, False], 192, 'North', (6, 11))
Element 9: (3, (6, 11), ['%', '', '%', '.'], [(2, 11), (6, 9), (4, 11)], [True, False, True, False], 82, False, [False, False, False, True], 211, 'East', (7, 11))
Element 10: (3, (7, 11), ['', '%', '%', '.'], [(3, 11), (7, 9), (4, 10)], [False, True, True, False], 80, False, [False, False, False, True], 220, 'East', (8, 11))
Element 11: (3, (8, 11), ['', '%', '%', '.'], [(4, 11), (6, 9), (4, 11)], [False, True, True, False], 78, False, [False, False, False, True], 229, 'East', (9, 11))
Element 12: (3, (9, 11), ['', '.', '%', '.'], [(4, 10), (6, 10), (3, 11)], [False, False, True, False], 76, False, [False, True, False, True], 238, 'East', (10, 11))
Element 13: (3, (10, 11), ['', '.', '%', '.'], [(4, 9), (6, 11), (3, 11)], [False, False, True, False], 74, False, [False, True, False, True], 247, 'East', (11, 11))
Element 14: (3, (11, 11), ['', '%', '%', '.'], [(5, 9), (7, 11), (4, 11)], [False, True, True, False], 72, False, [False, False, False, True], 256, 'East', (12, 11))
Element 15: (3, (12, 11), ['', '%', '%', '.'], [(6, 9), (8, 11), (4, 10)], [False, True, True, False], 70, False, [False, False, False, True], 265, 'East', (13, 11))
Element 16: (3, (13, 11), ['', '.', '%', '%'], [(7, 9), (9, 11), (4, 9)], [False, False, True, True], 68, False, [False, True, False, False], 274, 'South', (13, 10))
Element 17: (3, (13, 10), ['%', '.', '', '%'], [(6, 9), (9, 10), (5, 9)], [True, False, False, True], 66, False, [False, True, False, False], 293, 'South', (13, 9))
Element 18: (3, (13, 9), ['.', '.', '', '.'], [(6, 10), (10, 10), (6, 9)], [False, False, False, False], 64, False, [True, True, False, True], 312, 'East', (14, 9))
Element 19: (3, (14, 9), ['', '%', '%', '.'], [(6, 11), (10, 9), (7, 9)], [False, True, True, False], 62, False, [False, False, False, True], 331, 'East', (15, 9))
Element 20: (3, (15, 9), ['', '%', '.', '.'], [(7, 11), (9, 9), (6, 9)], [False, True, False, False], 60, False, [False, False, True, True], 350, 'East', (16, 9))
Element 21: (3, (16, 9), ['', '.', '%', '%'], [(8, 11), (9, 8), (6, 10)], [False, False, True, True], 58, False, [False, True, False, False], 359, 'South', (16, 8))
Element 22: (3, (16, 8), ['%', '.', '', '%'], [(9, 11), (9, 7), (6, 11)], [True, False, False, True], 56, False, [False, True, False, False], 378, 'South', (16, 7))
Element 23: (3, (16, 7), ['.', '.', '', '.'], [(10, 11), (10, 7), (7, 11)], [False, False, False, False], 54, False, [True, True, False, True], 397, 'East', (17, 7))
Element 24: (3, (17, 7), ['', '%', '%', '.'], [(11, 11), (11, 7), (8, 11)], [False, True, True, False], 52, False, [False, False, False, True], 416, 'East', (18, 7))
Element 25: (3, (18, 7), ['', '.', '.', '%'], [(12, 11), (10, 7), (9, 11)], [False, False, False, True], 50, False, [False, True, True, False], 425, 'North', (18, 8))
Element 26: (3, (18, 8), ['%', '', '.', '%'], [(13, 11), (10, 8), (10, 11)], [True, False, False, True], 48, False, [False, False, True, False], 434, 'North', (18, 9))
Element 27: (3, (18, 9), ['%', '', '.', '%'], [(13, 10), (10, 7), (11, 11)], [True, False, False, True], 46, False, [False, False, True, False], 443, 'North', (18, 10))
Element 28: (3, (18, 10), ['%', '', '', '%'], [(13, 9), (9, 7), (12, 11)], [True, False, False, True], 44, False, [False, False, False, False], 452, 'North', (18, 11))
Element 29: (3, (18, 11), ['.', '', '%', '%'], [(13, 8), (9, 8), (13, 11)], [False, False, True, True], 42, False, [True, False, False, False], 461, 'West', (17, 11))
Element 30: (3, (17, 11), ['.', '%', '%', ''], [(13, 7), (10, 8), (13, 10)], [False, True, True, False], 40, False, [True, False, False, False], 480, 'West', (16, 11))
Element 31: (3, (16, 11), ['.', '%', '%', ''], [(13, 6), (9, 8), (13, 9)], [False, True, True, False], 38, False, [True, False, False, False], 499, 'West', (15, 11))
Element 32: (3, (15, 11), ['%', '.', '%', ''], [(13, 5), (9, 9), (12, 9)], [True, False, True, False], 36, False, [False, True, False, False], 528, 'South', (15, 10))
Element 33: (3, (15, 10), ['%', '', '', '%'], [(13, 4), (10, 9), (13, 9)], [True, False, False, True], 34, False, [False, False, False, False], 547, 'North', (15, 11))
Element 34: (3, (15, 11), ['%', '', '%', ''], [(13, 3), (10, 8), (14, 9)], [True, False, True, False], 32, False, [False, False, False, False], 556, 'East', (16, 11))
Element 35: (3, (16, 11), ['', '%', '%', ''], [(13, 2), (10, 9), (15, 9)], [False, True, True, False], 30, False, [False, False, False, False], 565, 'East', (17, 11))
Element 36: (3, (17, 11), ['', '%', '%', ''], [(13, 1), (10, 10), (16, 9)], [False, True, True, False], 28, False, [False, False, False, False], 574, 'East', (18, 11))
Element 37: (3, (18, 11), ['', '', '%', '%'], [(12, 1), (10, 11), (16, 8)], [False, False, True, True], 26, False, [False, False, False, False], 583, 'South', (18, 10))
Element 38: (3, (18, 10), ['%', '', '', '%'], [(11, 1), (11, 11), (16, 7)], [True, False, False, True], 24, False, [False, False, False, False], 592, 'South', (18, 9))
Element 39: (3, (18, 9), ['%', '', '', '%'], [(10, 1), (12, 11), (16, 6)], [True, False, False, True], 22, False, [False, False, False, False], 611, 'South', (18, 8))
Element 40: (3, (18, 8), ['%', '', '', '%'], [(9, 1), (13, 11), (16, 5)], [True, False, False, True], 20, False, [False, False, False, False], 630, 'South', (18, 7))
Element 41: (3, (18, 7), ['', '.', '', '%'], [(8, 1), (13, 10), (16, 4)], [False, False, False, True], 18, False, [False, True, False, False], 649, 'South', (18, 6))
Element 42: (3, (18, 6), ['%', '.', '', '%'], [(7, 1), (13, 9), (16, 3)], [True, False, False, True], 16, False, [False, True, False, False], 678, 'South', (18, 5))
Element 43: (3, (18, 5), ['%', '.', '', '%'], [(6, 1), (14, 9), (15, 3)], [True, False, False, True], 14, False, [False, True, False, False], 707, 'South', (18, 4))
Element 44: (3, (18, 4), ['%', '.', '', '%'], [(6, 2), (15, 9), (15, 4)], [True, False, False, True], 12, False, [False, True, False, False], 736, 'South', (18, 3))
Element 45: (3, (18, 3), ['%', '.', '', '%'], [(6, 3), (16, 9), (15, 5)], [True, False, False, True], 10, False, [False, True, False, False], 765, 'South', (18, 2))
Element 46: (3, (18, 2), ['%', '', '', '%'], [(7, 3), (16, 8), (15, 6)], [True, False, False, True], 8, False, [False, False, False, False], 794, 'South', (18, 1))
Element 47: (3, (18, 1), ['.', '%', '', '%'], [(8, 3), (16, 7), (15, 7)], [False, True, False, True], 6, False, [True, False, False, False], 813, 'West', (17, 1))
Element 48: (3, (17, 1), ['.', '%', '%', ''], [(9, 3), (17, 7), (15, 6)], [False, True, True, False], 4, False, [True, False, False, False], 832, 'West', (16, 1))
Element 49: (3, (16, 1), ['.', '%', '%', ''], [(10, 3), (18, 7), (15, 5)], [False, True, True, False], 2, False, [True, False, False, False], 851, 'West', (15, 1))
Element 50: (3, (15, 1), ['%', '%', '.', ''], [(10, 3), (18, 7), (15, 5)], [True, True, False, False], 0, False, [False, False, True, False], 860, 'Stop', (15, 1))
Element 51: #0#
