Element 1: (0, (15, 7), ['%', '.', '%', '.'], [(3, 11), (13, 6), (18, 6)], [True, False, True, False], 98, False, [False, True, False, True], 0, 'East', (16, 7))
Element 2: (0, (16, 7), ['', '.', '.', '.'], [(4, 11), (13, 7), (18, 7)], [False, False, False, False], 96, False, [False, True, True, True], 39, 'East', (17, 7))
Element 3: (0, (17, 7), ['', '%', '%', ''], [(4, 10), (13, 8), (18, 8)], [False, True, True, False], 94, False, [False, False, False, False], 78, 'East', (18, 7))
Element 4: (0, (18, 7), ['', '', '', '%'], [(4, 9), (13, 9), (18, 9)], [False, False, False, True], 92, False, [False, False, False, False], 107, 'North', (18, 8))
Element 5: (0, (18, 8), ['%', '', '', '%'], [(5, 9), (14, 9), (18, 10)], [True, False, False, True], 90, False, [False, False, False, False], 136, 'North', (18, 9))
Element 6: (0, (18, 9), ['%', '', '', '%'], [(6, 9), (15, 9), (18, 11)], [True, False, False, True], 88, False, [False, False, False, False], 155, 'North', (18, 10))
Element 7: (0, (18, 10), ['%', '', '', '%'], [(7, 9), (16, 9), (17, 11)], [True, False, False, True], 86, False, [False, False, False, False], 184, 'North', (18, 11))
Element 8: (0, (18, 11), ['', '', '%', '%'], [(6, 9), (16, 8), (16, 11)], [False, False, True, True], 84, False, [False, False, False, False], 203, 'West', (17, 11))
Element 9: (0, (17, 11), ['', '%', '%', ''], [(6, 10), (16, 7), (15, 11)], [False, True, True, False], 82, False, [False, False, False, False], 222, 'West', (16, 11))
Element 10: (0, (16, 11), ['', '%', '%', ''], [(6, 11), (16, 6), (15, 10)], [False, True, True, False], 80, False, [False, False, False, False], 251, 'West', (15, 11))
Element 11: (0, (15, 11), ['%', '', '%', ''], [(7, 11), (16, 5), (15, 9)], [True, False, True, False], 78, False, [False, False, False, False], 270, 'South', (15, 10))
Element 12: (0, (15, 10), ['%', '', '', '%'], [(8, 11), (16, 4), (16, 9)], [True, False, False, True], 76, False, [False, False, False, False], 289, 'South', (15, 9))
Element 13: (0, (15, 9), ['', '%', '', ''], [(9, 11), (16, 3), (16, 8)], [False, True, False, False], 74, False, [False, False, False, False], 308, 'East', (16, 9))
Element 14: (0, (16, 9), ['', '', '%', '%'], [(10, 11), (15, 3), (16, 7)], [False, False, True, True], 72, False, [False, False, False, False], 327, 'South', (16, 8))
Element 15: (0, (16, 8), ['%', '', '', '%'], [(11, 11), (15, 4), (17, 7)], [True, False, False, True], 70, False, [False, False, False, False], 346, 'North', (16, 9))
