Element 1: (1, (15, 7), ['%', '.', '%', '.'], [(1, 4), (16, 5), (18, 9)], [True, False, True, False], 98, False, [False, True, False, True], 9, 'East', (16, 7))
Element 2: (1, (16, 7), ['', 'G', '.', '.'], [(1, 5), (16, 6), (18, 10)], [False, False, False, False], 96, False, [False, False, True, True], 48, 'East', (17, 7))
Element 3: (1, (17, 7), ['', '%', '%', '.'], [(1, 6), (15, 6), (18, 11)], [False, True, True, False], 94, False, [False, False, False, True], 77, 'East', (18, 7))
Element 4: (1, (18, 7), ['', '.', '.', '%'], [(1, 7), (15, 5), (17, 11)], [False, False, False, True], 92, False, [False, True, True, False], 116, 'North', (18, 8))
Element 5: (1, (18, 8), ['%', '', '', '%'], [(2, 7), (15, 4), (16, 11)], [True, False, False, True], 90, False, [False, False, False, False], 155, 'North', (18, 9))
Element 6: (1, (18, 9), ['%', '', '', '%'], [(3, 7), (16, 4), (15, 11)], [True, False, False, True], 88, False, [False, False, False, False], 184, 'North', (18, 10))
Element 7: (1, (18, 10), ['%', '', '', '%'], [(4, 7), (16, 3), (15, 10)], [True, False, False, True], 86, False, [False, False, False, False], 213, 'North', (18, 11))
Element 8: (1, (18, 11), ['', '', '%', '%'], [(5, 7), (15, 3), (15, 9)], [False, False, True, True], 84, False, [False, False, False, False], 242, 'West', (17, 11))
Element 9: (1, (17, 11), ['', '%', '%', ''], [(6, 7), (15, 2), (16, 9)], [False, True, True, False], 82, False, [False, False, False, False], 271, 'West', (16, 11))
Element 10: (1, (16, 11), ['', '%', '%', ''], [(6, 8), (15, 1), (16, 8)], [False, True, True, False], 80, False, [False, False, False, False], 300, 'West', (15, 11))
Element 11: (1, (15, 11), ['%', '', '%', ''], [(6, 9), (16, 1), (16, 7)], [True, False, True, False], 78, False, [False, False, False, False], 319, 'South', (15, 10))
Element 12: (1, (15, 10), ['%', '', '', '%'], [(7, 9), (17, 1), (17, 7)], [True, False, False, True], 76, False, [False, False, False, False], 338, 'South', (15, 9))
Element 13: (1, (15, 9), ['.', '%', '', ''], [(6, 9), (18, 1), (18, 7)], [False, True, False, False], 74, False, [True, False, False, False], 337, 'West', (14, 9))
Element 14: (1, (14, 9), ['.', '%', '%', ''], [(6, 10), (18, 2), (18, 6)], [False, True, True, False], 72, False, [True, False, False, False], 376, 'West', (13, 9))
Element 15: (1, (13, 9), ['.', '.', '.', ''], [(6, 11), (18, 3), (18, 5)], [False, False, False, False], 70, False, [True, True, True, False], 415, 'North', (13, 10))
Element 16: (1, (13, 10), ['%', '', '.', '%'], [(7, 11), (18, 4), (18, 6)], [True, False, False, True], 68, False, [False, False, True, False], 444, 'North', (13, 11))
Element 17: (1, (13, 11), ['.', '', '%', '%'], [(8, 11), (18, 5), (18, 7)], [False, False, True, True], 66, False, [True, False, False, False], 463, 'West', (12, 11))
Element 18: (1, (12, 11), ['.', '%', '%', ''], [(9, 11), (18, 6), (18, 8)], [False, True, True, False], 64, False, [True, False, False, False], 482, 'West', (11, 11))
Element 19: (1, (11, 11), ['G', '%', '%', ''], [(10, 11), (18, 7), (18, 9)], [False, True, True, False], 62, False, [False, False, False, False], 501, 'East', (12, 11))
Element 20: (1, (12, 11), ['', '%', '%', ''], [(10, 10), (18, 8), (18, 8)], [False, True, True, False], 60, False, [False, False, False, False], 510, 'East', (13, 11))
