Element 1: (1, (4, 4), ['.', '.', '.', '.'], [(14, 9), (6, 11), (15, 11)], [False, False, False, False], 98, False, [True, True, True, True], 9, 'East', (5, 4))
Element 2: (1, (5, 4), ['', '.', '.', '.'], [(15, 9), (7, 11), (16, 11)], [False, False, False, False], 96, False, [False, True, True, True], 48, 'East', (6, 4))
Element 3: (1, (6, 4), ['', '.', '.', '%'], [(16, 9), (8, 11), (17, 11)], [False, False, False, True], 94, False, [False, True, True, False], 87, 'North', (6, 5))
Element 4: (1, (6, 5), ['.', '', '.', '%'], [(16, 8), (9, 11), (18, 11)], [False, False, False, True], 92, False, [True, False, True, False], 116, 'North', (6, 6))
Element 5: (1, (6, 6), ['.', '', '.', '%'], [(16, 7), (10, 11), (18, 10)], [False, False, False, True], 90, False, [True, False, True, False], 155, 'North', (6, 7))
Element 6: (1, (6, 7), ['.', '', '.', ''], [(17, 7), (11, 11), (18, 9)], [False, False, False, False], 88, False, [True, False, True, False], 194, 'North', (6, 8))
Element 7: (1, (6, 8), ['%', '', '.', '%'], [(18, 7), (12, 11), (18, 8)], [True, False, False, True], 86, False, [False, False, True, False], 233, 'North', (6, 9))
Element 8: (1, (6, 9), ['.', '', '.', '.'], [(18, 6), (13, 11), (18, 9)], [False, False, False, False], 84, False, [True, False, True, True], 262, 'East', (7, 9))
Element 9: (1, (7, 9), ['', '%', '%', '%'], [(18, 5), (13, 10), (18, 10)], [False, True, True, True], 82, False, [False, False, False, False], 291, 'West', (6, 9))
Element 10: (1, (6, 9), ['.', '', '.', ''], [(18, 4), (13, 9), (18, 11)], [False, False, False, False], 80, False, [True, False, True, False], 300, 'North', (6, 10))
Element 11: (1, (6, 10), ['%', '', '', '%'], [(18, 3), (13, 8), (17, 11)], [True, False, False, True], 78, False, [False, False, False, False], 329, 'North', (6, 11))
Element 12: (1, (6, 11), ['%', '', '%', ''], [(18, 2), (13, 7), (16, 11)], [True, False, True, False], 76, False, [False, False, False, False], 348, 'East', (7, 11))
Element 13: (1, (7, 11), ['', '%', '%', ''], [(18, 1), (13, 6), (15, 11)], [False, True, True, False], 74, False, [False, False, False, False], 357, 'East', (8, 11))
Element 14: (1, (8, 11), ['', '%', '%', ''], [(17, 1), (13, 5), (15, 10)], [False, True, True, False], 72, False, [False, False, False, False], 386, 'East', (9, 11))
Element 15: (1, (9, 11), ['', '.', '%', ''], [(16, 1), (13, 4), (15, 9)], [False, False, True, False], 70, False, [False, True, False, False], 405, 'South', (9, 10))
