Element 1: (1, (4, 9), ['.', '%', '.', '.'], [(18, 6), (4, 11), (7, 1)], [False, True, False, False], 98, False, [True, False, True, True], 9, 'East', (5, 9))
Element 2: (1, (5, 9), ['', '%', '%', '.'], [(18, 7), (4, 10), (8, 1)], [False, True, True, False], 96, False, [False, False, False, True], 48, 'East', (6, 9))
Element 3: (1, (6, 9), ['', '.', '.', '.'], [(18, 8), (4, 9), (9, 1)], [False, False, False, False], 94, False, [False, True, True, True], 77, 'East', (7, 9))
Element 4: (1, (7, 9), ['', '%', '%', '%'], [(18, 9), (3, 9), (10, 1)], [False, True, True, True], 92, False, [False, False, False, False], 116, 'West', (6, 9))
Element 5: (1, (6, 9), ['', '.', '.', ''], [(18, 10), (3, 8), (11, 1)], [False, False, False, False], 90, False, [False, True, True, False], 145, 'North', (6, 10))
Element 6: (1, (6, 10), ['%', '', '.', '%'], [(18, 11), (3, 7), (12, 1)], [True, False, False, True], 88, False, [False, False, True, False], 174, 'North', (6, 11))
Element 7: (1, (6, 11), ['%', '', '%', '.'], [(17, 11), (4, 7), (13, 1)], [True, False, True, False], 86, False, [False, False, False, True], 213, 'East', (7, 11))
Element 8: (1, (7, 11), ['', '%', '%', '.'], [(16, 11), (5, 7), (13, 2)], [False, True, True, False], 84, False, [False, False, False, True], 252, 'East', (8, 11))
Element 9: (1, (8, 11), ['', '%', '%', '.'], [(15, 11), (6, 7), (13, 3)], [False, True, True, False], 82, False, [False, False, False, True], 291, 'East', (9, 11))
Element 10: (1, (9, 11), ['', '.', '%', '.'], [(15, 10), (6, 8), (13, 4)], [False, False, True, False], 80, False, [False, True, False, True], 330, 'East', (10, 11))
Element 11: (1, (10, 11), ['', '.', '%', '.'], [(15, 9), (6, 9), (13, 5)], [False, False, True, False], 78, False, [False, True, False, True], 359, 'East', (11, 11))
Element 12: (1, (11, 11), ['', '%', '%', '.'], [(16, 9), (7, 9), (13, 6)], [False, True, True, False], 76, False, [False, False, False, True], 388, 'East', (12, 11))
Element 13: (1, (12, 11), ['', '%', '%', '.'], [(16, 8), (6, 9), (13, 7)], [False, True, True, False], 74, False, [False, False, False, True], 417, 'East', (13, 11))
Element 14: (1, (13, 11), ['', '.', '%', '%'], [(16, 7), (6, 10), (13, 8)], [False, False, True, True], 72, False, [False, True, False, False], 446, 'South', (13, 10))
Element 15: (1, (13, 10), ['%', 'G', '', '%'], [(17, 7), (6, 11), (13, 9)], [True, False, False, True], 70, False, [False, False, False, False], 475, 'North', (13, 11))
Element 16: (1, (13, 11), ['', '', '%', '%'], [(16, 7), (7, 11), (14, 9)], [False, False, True, True], 68, False, [False, False, False, False], 484, 'West', (12, 11))
Element 17: (1, (12, 11), ['', '%', '%', ''], [(16, 6), (8, 11), (15, 9)], [False, True, True, False], 66, False, [False, False, False, False], 493, 'West', (11, 11))
Element 18: (1, (11, 11), ['', '%', '%', ''], [(16, 5), (9, 11), (16, 9)], [False, True, True, False], 64, False, [False, False, False, False], 502, 'West', (10, 11))
Element 19: (1, (10, 11), ['', '.', '%', ''], [(16, 4), (9, 10), (16, 8)], [False, False, True, False], 62, False, [False, True, False, False], 521, 'South', (10, 10))
