Element 1: (0, (6, 9), ['.', '.', '.', '.'], [(9, 11), (13, 11), (16, 8)], [False, False, False, False], 98, False, [True, True, True, True], 0, 'East', (7, 9))
Element 2: (0, (7, 9), ['', '%', '%', '%'], [(10, 11), (13, 10), (16, 9)], [False, True, True, True], 96, False, [False, False, False, False], 39, 'West', (6, 9))
Element 3: (0, (6, 9), ['.', '.', '.', ''], [(11, 11), (13, 9), (15, 9)], [False, False, False, False], 94, False, [True, True, True, False], 68, 'North', (6, 10))
Element 4: (0, (6, 10), ['%', '', '.', '%'], [(12, 11), (14, 9), (15, 10)], [True, False, False, True], 92, False, [False, False, True, False], 107, 'North', (6, 11))
Element 5: (0, (6, 11), ['%', '', '%', '.'], [(13, 11), (15, 9), (15, 11)], [True, False, True, False], 90, False, [False, False, False, True], 126, 'East', (7, 11))
Element 6: (0, (7, 11), ['', '%', '%', '.'], [(13, 10), (16, 9), (16, 11)], [False, True, True, False], 88, False, [False, False, False, True], 145, 'East', (8, 11))
Element 7: (0, (8, 11), ['', '%', '%', ''], [(13, 9), (16, 8), (17, 11)], [False, True, True, False], 86, False, [False, False, False, False], 164, 'East', (9, 11))
Element 8: (0, (9, 11), ['', '.', '%', ''], [(13, 8), (16, 7), (18, 11)], [False, False, True, False], 84, False, [False, True, False, False], 183, 'South', (9, 10))
Element 9: (0, (9, 10), ['%', '.', '', '.'], [(13, 7), (17, 7), (18, 10)], [True, False, False, False], 82, False, [False, True, False, True], 222, 'East', (10, 10))
Element 10: (0, (10, 10), ['', '.', '', '%'], [(13, 6), (18, 7), (18, 9)], [False, False, False, True], 80, False, [False, True, False, False], 261, 'South', (10, 9))
Element 11: (0, (10, 9), ['.', '', '', '%'], [(13, 5), (18, 8), (18, 10)], [False, False, False, True], 78, False, [True, False, False, False], 290, 'West', (9, 9))
Element 12: (0, (9, 9), ['%', '', '', ''], [(13, 4), (18, 9), (18, 11)], [True, False, False, False], 76, False, [False, False, False, False], 309, 'South', (9, 8))
Element 13: (0, (9, 8), ['%', '.', '', ''], [(13, 3), (18, 10), (17, 11)], [True, False, False, False], 74, False, [False, True, False, False], 318, 'South', (9, 7))
Element 14: (0, (9, 7), ['%', '%', '', '.'], [(13, 2), (18, 11), (16, 11)], [True, True, False, False], 72, False, [False, False, False, True], 337, 'East', (10, 7))
Element 15: (0, (10, 7), ['', '%', '', '.'], [(13, 1), (17, 11), (15, 11)], [False, True, False, False], 70, False, [False, False, False, True], 356, 'East', (11, 7))
Element 16: (0, (11, 7), ['', '%', '%', '%'], [(12, 1), (16, 11), (15, 10)], [False, True, True, True], 68, False, [False, False, False, False], 375, 'West', (10, 7))
Element 17: (0, (10, 7), ['', '%', '', ''], [(11, 1), (15, 11), (15, 9)], [False, True, False, False], 66, False, [False, False, False, False], 384, 'North', (10, 8))
Element 18: (0, (10, 8), ['', '', '', '%'], [(10, 1), (15, 10), (16, 9)], [False, False, False, True], 64, False, [False, False, False, False], 393, 'South', (10, 7))
Element 19: (0, (10, 7), ['', '%', '', ''], [(9, 1), (15, 11), (16, 8)], [False, True, False, False], 62, False, [False, False, False, False], 402, 'West', (9, 7))
