Element 1: (1, (9, 11), ['.', '.', '%', '.'], [(4, 10), (12, 3), (15, 3)], [False, False, True, False], 98, False, [True, True, False, True], 9, 'East', (10, 11))
Element 2: (1, (10, 11), ['', '.', '%', '.'], [(4, 9), (13, 3), (16, 3)], [False, False, True, False], 96, False, [False, True, False, True], 48, 'East', (11, 11))
Element 3: (1, (11, 11), ['', '%', '%', '.'], [(5, 9), (13, 4), (16, 4)], [False, True, True, False], 94, False, [False, False, False, True], 87, 'East', (12, 11))
Element 4: (1, (12, 11), ['', '%', '%', '.'], [(6, 9), (13, 5), (16, 5)], [False, True, True, False], 92, False, [False, False, False, True], 126, 'East', (13, 11))
Element 5: (1, (13, 11), ['', '.', '%', '%'], [(7, 9), (13, 6), (16, 6)], [False, False, True, True], 90, False, [False, True, False, False], 165, 'South', (13, 10))
Element 6: (1, (13, 10), ['%', '.', '', '%'], [(6, 9), (13, 7), (16, 7)], [True, False, False, True], 88, False, [False, True, False, False], 194, 'South', (13, 9))
Element 7: (1, (13, 9), ['.', 'G', '', '.'], [(6, 10), (13, 8), (17, 7)], [False, False, False, False], 86, False, [True, False, False, True], 233, 'East', (14, 9))
Element 8: (1, (14, 9), ['G', '%', '%', '.'], [(6, 11), (13, 9), (18, 7)], [False, True, True, False], 84, False, [False, False, False, True], 262, 'East', (15, 9))
Element 9: (1, (15, 9), ['', '%', '.', '.'], [(7, 11), (12, 9), (18, 8)], [False, True, False, False], 82, False, [False, False, True, True], 301, 'East', (16, 9))
Element 10: (1, (16, 9), ['', '.', '%', '%'], [(8, 11), (13, 9), (18, 9)], [False, False, True, True], 80, False, [False, True, False, False], 330, 'South', (16, 8))
Element 11: (1, (16, 8), ['%', '', '', '%'], [(9, 11), (14, 9), (18, 10)], [True, False, False, True], 78, False, [False, False, False, False], 349, 'South', (16, 7))
Element 12: (1, (16, 7), ['.', '', '', ''], [(9, 10), (15, 9), (18, 11)], [False, False, False, False], 76, False, [True, False, False, False], 358, 'West', (15, 7))
Element 13: (1, (15, 7), ['%', '.', '%', ''], [(10, 10), (15, 10), (17, 11)], [True, False, True, False], 74, False, [False, True, False, False], 397, 'South', (15, 6))
Element 14: (1, (15, 6), ['%', '.', '', ''], [(10, 9), (15, 11), (16, 11)], [True, False, False, False], 72, False, [False, True, False, False], 436, 'South', (15, 5))
Element 15: (1, (15, 5), ['%', '.', '', ''], [(9, 9), (15, 10), (15, 11)], [True, False, False, False], 70, False, [False, True, False, False], 455, 'South', (15, 4))
Element 16: (1, (15, 4), ['%', '', '', ''], [(9, 8), (15, 9), (15, 10)], [True, False, False, False], 68, False, [False, False, False, False], 464, 'East', (16, 4))
Element 17: (1, (16, 4), ['', '', '', '%'], [(9, 7), (16, 9), (15, 9)], [False, False, False, True], 66, False, [False, False, False, False], 473, 'North', (16, 5))
Element 18: (1, (16, 5), ['', '', '', '%'], [(10, 7), (16, 8), (16, 9)], [False, False, False, True], 64, False, [False, False, False, False], 482, 'North', (16, 6))
Element 19: (1, (16, 6), ['', '', 'G', '%'], [(11, 7), (16, 7), (16, 8)], [False, False, False, True], 62, False, [False, False, False, False], 491, 'South', (16, 5))
Element 20: (1, (16, 5), ['', '', '', '%'], [(10, 7), (17, 7), (16, 9)], [False, False, False, True], 60, False, [False, False, False, False], 490, 'South', (16, 4))
