Element 1: (2, (9, 11), ['.', '.', '%', '.'], [(13, 11), (6, 7), (13, 5)], [False, False, True, False], 98, False, [True, True, False, True], 19, 'East', (10, 11))
Element 2: (2, (10, 11), ['', '.', '%', '.'], [(13, 10), (6, 8), (13, 6)], [False, False, True, False], 96, False, [False, True, False, True], 58, 'East', (11, 11))
Element 3: (2, (11, 11), ['', '%', '%', ''], [(13, 9), (6, 9), (13, 7)], [False, True, True, False], 94, False, [False, False, False, False], 97, 'East', (12, 11))
Element 4: (2, (12, 11), ['', '%', '%', ''], [(14, 9), (7, 9), (13, 8)], [False, True, True, False], 92, False, [False, False, False, False], 126, 'East', (13, 11))
Element 5: (2, (13, 11), ['', '', '%', '%'], [(15, 9), (6, 9), (13, 9)], [False, False, True, True], 90, False, [False, False, False, False], 135, 'South', (13, 10))
Element 6: (2, (13, 10), ['%', '', '', '%'], [(16, 9), (6, 10), (12, 9)], [True, False, False, True], 88, False, [False, False, False, False], 164, 'South', (13, 9))
Element 7: (2, (13, 9), ['G', '', '', ''], [(16, 8), (6, 11), (12, 9)], [False, False, False, False], 86, False, [False, False, False, False], 183, 'East', (14, 9))
Element 8: (2, (14, 9), ['G', '%', '%', ''], [(16, 7), (7, 11), (13, 9)], [False, True, True, False], 84, False, [False, False, False, False], 202, 'East', (15, 9))
Element 9: (2, (15, 9), ['', '%', '.', ''], [(17, 7), (8, 11), (13, 9)], [False, True, False, False], 82, False, [False, False, True, False], 221, 'North', (15, 10))
Element 10: (2, (15, 10), ['%', '', '.', '%'], [(18, 7), (9, 11), (13, 8)], [True, False, False, True], 80, False, [False, False, True, False], 240, 'North', (15, 11))
Element 11: (2, (15, 11), ['%', '', '%', '.'], [(18, 8), (9, 10), (13, 7)], [True, False, True, False], 78, False, [False, False, False, True], 269, 'East', (16, 11))
Element 12: (2, (16, 11), ['', '%', '%', '.'], [(18, 9), (10, 10), (13, 6)], [False, True, True, False], 76, False, [False, False, False, True], 298, 'East', (17, 11))
Element 13: (2, (17, 11), ['', '%', '%', ''], [(18, 10), (10, 9), (13, 5)], [False, True, True, False], 74, False, [False, False, False, False], 327, 'East', (18, 11))
Element 14: (2, (18, 11), ['', '', '%', '%'], [(18, 9), (9, 9), (13, 4)], [False, False, True, True], 72, False, [False, False, False, False], 346, 'South', (18, 10))
Element 15: (2, (18, 10), ['%', '', '', '%'], [(18, 8), (9, 8), (13, 3)], [True, False, False, True], 70, False, [False, False, False, False], 355, 'South', (18, 9))
Element 16: (2, (18, 9), ['%', '', '', '%'], [(18, 7), (9, 7), (13, 2)], [True, False, False, True], 68, False, [False, False, False, False], 374, 'South', (18, 8))
Element 17: (2, (18, 8), ['%', '', '', '%'], [(18, 6), (10, 7), (13, 1)], [True, False, False, True], 66, False, [False, False, False, False], 403, 'South', (18, 7))
Element 18: (2, (18, 7), ['', '', '', '%'], [(18, 5), (11, 7), (12, 1)], [False, False, False, True], 64, False, [False, False, False, False], 432, 'South', (18, 6))
Element 19: (2, (18, 6), ['%', '', '', '%'], [(18, 4), (10, 7), (11, 1)], [True, False, False, True], 62, False, [False, False, False, False], 451, 'South', (18, 5))
Element 20: (2, (18, 5), ['%', '', '', '%'], [(18, 3), (10, 8), (10, 1)], [True, False, False, True], 60, False, [False, False, False, False], 470, 'South', (18, 4))
Element 21: (2, (18, 4), ['%', '', '', '%'], [(18, 2), (10, 7), (9, 1)], [True, False, False, True], 58, False, [False, False, False, False], 489, 'South', (18, 3))
Element 22: (2, (18, 3), ['%', '', '', '%'], [(18, 1), (9, 7), (8, 1)], [True, False, False, True], 56, False, [False, False, False, False], 498, 'South', (18, 2))
Element 23: (2, (18, 2), ['%', '', '', '%'], [(17, 1), (9, 8), (7, 1)], [True, False, False, True], 54, False, [False, False, False, False], 517, 'South', (18, 1))
Element 24: (2, (18, 1), ['', '%', '', '%'], [(16, 1), (10, 8), (6, 1)], [False, True, False, True], 52, False, [False, False, False, False], 536, 'West', (17, 1))
Element 25: (2, (17, 1), ['', '%', '%', ''], [(15, 1), (9, 8), (6, 2)], [False, True, True, False], 50, False, [False, False, False, False], 555, 'West', (16, 1))
Element 26: (2, (16, 1), ['', '%', '%', ''], [(15, 2), (9, 9), (6, 3)], [False, True, True, False], 48, False, [False, False, False, False], 574, 'West', (15, 1))
Element 27: (2, (15, 1), ['%', '%', '', ''], [(15, 3), (10, 9), (7, 3)], [True, True, False, False], 46, False, [False, False, False, False], 593, 'North', (15, 2))
Element 28: (2, (15, 2), ['%', '', '', '%'], [(16, 3), (10, 8), (8, 3)], [True, False, False, True], 44, False, [False, False, False, False], 612, 'North', (15, 3))
Element 29: (2, (15, 3), ['%', '', '.', ''], [(16, 4), (10, 9), (9, 3)], [True, False, False, False], 42, False, [False, False, True, False], 631, 'North', (15, 4))
Element 30: (2, (15, 4), ['%', '', '.', ''], [(16, 5), (10, 10), (10, 3)], [True, False, False, False], 40, False, [False, False, True, False], 660, 'North', (15, 5))
Element 31: (2, (15, 5), ['%', '', '.', ''], [(16, 6), (10, 11), (11, 3)], [True, False, False, False], 38, False, [False, False, True, False], 689, 'North', (15, 6))
Element 32: (2, (15, 6), ['%', '', '.', ''], [(16, 5), (11, 11), (12, 3)], [True, False, False, False], 36, False, [False, False, True, False], 708, 'North', (15, 7))
Element 33: (2, (15, 7), ['%', '', '%', ''], [(16, 4), (12, 11), (11, 3)], [True, False, True, False], 34, False, [False, False, False, False], 717, 'East', (16, 7))
Element 34: (2, (16, 7), ['', '', '', ''], [(16, 3), (13, 11), (10, 3)], [False, False, False, False], 32, False, [False, False, False, False], 716, 'East', (17, 7))
Element 35: (2, (17, 7), ['', '%', '%', ''], [(15, 3), (13, 10), (9, 3)], [False, True, True, False], 30, False, [False, False, False, False], 715, 'West', (16, 7))
Element 36: (2, (16, 7), ['', '', '', ''], [(15, 4), (13, 9), (8, 3)], [False, False, False, False], 28, False, [False, False, False, False], 714, 'North', (16, 8))
Element 37: (2, (16, 8), ['%', '', '', '%'], [(15, 5), (14, 9), (8, 4)], [True, False, False, True], 26, False, [False, False, False, False], 713, 'North', (16, 9))
Element 38: (2, (16, 9), ['G', '', '%', '%'], [(15, 6), (15, 9), (8, 5)], [False, False, True, True], 24, False, [False, False, False, False], 712, 'South', (16, 8))
Element 39: (2, (16, 8), ['%', '', 'G', '%'], [(15, 7), (16, 9), (9, 5)], [True, False, False, True], 22, False, [False, False, False, False], 711, 'South', (16, 7))
Element 40: (2, (16, 7), ['', '', 'G', ''], [(15, 6), (16, 8), (10, 5)], [False, False, False, False], 20, False, [False, False, False, False], 710, 'South', (16, 6))
Element 41: (2, (16, 6), ['', '', 'G', '%'], [(15, 5), (16, 7), (11, 5)], [False, False, False, True], 18, False, [False, False, False, False], 709, 'South', (16, 5))
Element 42: (2, (16, 5), ['', '', '', '%'], [(15, 4), (17, 7), (10, 5)], [False, False, False, True], 16, False, [False, False, False, False], 708, 'South', (16, 4))
Element 43: (2, (16, 4), ['', '', '', '%'], [(15, 3), (18, 7), (9, 5)], [False, False, False, True], 14, False, [False, False, False, False], 707, 'South', (16, 3))
Element 44: (2, (16, 3), ['', '%', '', '%'], [(15, 2), (18, 8), (8, 5)], [False, True, False, True], 12, False, [False, False, False, False], 706, 'North', (16, 4))
Element 45: (2, (16, 4), ['', '', '', '%'], [(15, 1), (18, 9), (8, 4)], [False, False, False, True], 10, False, [False, False, False, False], 705, 'North', (16, 5))
Element 46: (2, (16, 5), ['', '', '', '%'], [(16, 1), (18, 10), (8, 3)], [False, False, False, True], 8, False, [False, False, False, False], 704, 'North', (16, 6))
Element 47: (2, (16, 6), ['', '', '', '%'], [(17, 1), (18, 11), (7, 3)], [False, False, False, True], 6, False, [False, False, False, False], 703, 'North', (16, 7))
Element 48: (2, (16, 7), ['', '', '', ''], [(18, 1), (17, 11), (6, 3)], [False, False, False, False], 4, False, [False, False, False, False], 702, 'West', (15, 7))
Element 49: (2, (15, 7), ['%', '', '%', ''], [(18, 2), (16, 11), (6, 4)], [True, False, True, False], 2, False, [False, False, False, False], 711, 'South', (15, 6))
Element 50: (2, (15, 6), ['%', '', '', ''], [(18, 2), (16, 11), (6, 5)], [True, False, False, False], 0, False, [False, False, False, False], 720, 'Stop', (15, 6))
Element 51: #0#
