Element 1: (3, (12, 3), ['.', '%', '%', '.'], [(16, 4), (6, 9), (7, 11)], [False, True, True, False], 98, False, [True, False, False, True], 29, 'East', (13, 3))
Element 2: (3, (13, 3), ['', '.', '.', '%'], [(16, 5), (7, 9), (8, 11)], [False, False, False, True], 96, False, [False, True, True, False], 68, 'North', (13, 4))
Element 3: (3, (13, 4), ['%', '', '.', '%'], [(16, 6), (6, 9), (9, 11)], [True, False, False, True], 94, False, [False, False, True, False], 97, 'North', (13, 5))
Element 4: (3, (13, 5), ['%', '', '.', '%'], [(16, 7), (6, 10), (10, 11)], [True, False, False, True], 92, False, [False, False, True, False], 136, 'North', (13, 6))
Element 5: (3, (13, 6), ['%', '', '.', '%'], [(17, 7), (6, 11), (11, 11)], [True, False, False, True], 90, False, [False, False, True, False], 165, 'North', (13, 7))
Element 6: (3, (13, 7), ['%', '', '.', '%'], [(18, 7), (7, 11), (12, 11)], [True, False, False, True], 88, False, [False, False, True, False], 194, 'North', (13, 8))
Element 7: (3, (13, 8), ['%', '', '.', '%'], [(18, 8), (8, 11), (13, 11)], [True, False, False, True], 86, False, [False, False, True, False], 223, 'North', (13, 9))
Element 8: (3, (13, 9), ['.', '', 'G', '.'], [(18, 9), (9, 11), (13, 10)], [False, False, False, False], 84, False, [True, False, False, True], 252, 'East', (14, 9))
Element 9: (3, (14, 9), ['G', '%', '%', '.'], [(18, 10), (9, 10), (13, 9)], [False, True, True, False], 82, False, [False, False, False, True], 281, 'East', (15, 9))
Element 10: (3, (15, 9), ['', '%', '.', '.'], [(18, 11), (10, 10), (12, 9)], [False, True, False, False], 80, False, [False, False, True, True], 310, 'East', (16, 9))
Element 11: (3, (16, 9), ['', '.', '%', '%'], [(17, 11), (10, 9), (13, 9)], [False, False, True, True], 78, False, [False, True, False, False], 339, 'South', (16, 8))
Element 12: (3, (16, 8), ['%', '', '', '%'], [(16, 11), (9, 9), (14, 9)], [True, False, False, True], 76, False, [False, False, False, False], 368, 'South', (16, 7))
Element 13: (3, (16, 7), ['.', '', '', ''], [(15, 11), (9, 8), (15, 9)], [False, False, False, False], 74, False, [True, False, False, False], 377, 'West', (15, 7))
Element 14: (3, (15, 7), ['%', '.', '%', ''], [(15, 10), (9, 7), (16, 9)], [True, False, True, False], 72, False, [False, True, False, False], 406, 'South', (15, 6))
Element 15: (3, (15, 6), ['%', '.', '', ''], [(15, 9), (10, 7), (16, 8)], [True, False, False, False], 70, False, [False, True, False, False], 425, 'South', (15, 5))
Element 16: (3, (15, 5), ['%', '.', '', ''], [(16, 9), (11, 7), (16, 7)], [True, False, False, False], 68, False, [False, True, False, False], 444, 'South', (15, 4))
Element 17: (3, (15, 4), ['%', '.', '', ''], [(16, 8), (10, 7), (17, 7)], [True, False, False, False], 66, False, [False, True, False, False], 453, 'South', (15, 3))
Element 18: (3, (15, 3), ['%', '.', '', ''], [(16, 9), (10, 8), (18, 7)], [True, False, False, False], 64, False, [False, True, False, False], 462, 'South', (15, 2))
Element 19: (3, (15, 2), ['%', '.', '', '%'], [(15, 9), (10, 7), (18, 6)], [True, False, False, True], 62, False, [False, True, False, False], 481, 'South', (15, 1))
Element 20: (3, (15, 1), ['%', '%', '', '.'], [(14, 9), (9, 7), (18, 5)], [True, True, False, False], 60, False, [False, False, False, True], 500, 'East', (16, 1))
Element 21: (3, (16, 1), ['', '%', '%', '.'], [(13, 9), (9, 8), (18, 4)], [False, True, True, False], 58, False, [False, False, False, True], 519, 'East', (17, 1))
Element 22: (3, (17, 1), ['', '%', '%', ''], [(13, 10), (10, 8), (18, 3)], [False, True, True, False], 56, False, [False, False, False, False], 538, 'East', (18, 1))
Element 23: (3, (18, 1), ['', '%', 'G', '%'], [(13, 11), (9, 8), (18, 2)], [False, True, False, True], 54, False, [False, False, False, False], 547, 'West', (17, 1))
Element 24: (3, (17, 1), ['', '%', '%', 'G'], [(12, 11), (9, 9), (18, 1)], [False, True, True, False], 52, False, [False, False, False, False], 546, 'West', (16, 1))
