Element 1: (0, (6, 1), ['%', '%', '.', '.'], [(11, 1), (15, 9), (16, 8)], [True, True, False, False], 98, False, [False, False, True, True], 0, 'East', (7, 1))
Element 2: (0, (7, 1), ['', '%', '%', '.'], [(12, 1), (16, 9), (16, 7)], [False, True, True, False], 96, False, [False, False, False, True], 39, 'East', (8, 1))
Element 3: (0, (8, 1), ['', '%', '%', '.'], [(13, 1), (16, 8), (17, 7)], [False, True, True, False], 94, False, [False, False, False, True], 68, 'East', (9, 1))
Element 4: (0, (9, 1), ['', '%', '%', '.'], [(13, 2), (16, 7), (18, 7)], [False, True, True, False], 92, False, [False, False, False, True], 97, 'East', (10, 1))
Element 5: (0, (10, 1), ['', '%', '%', ''], [(13, 3), (16, 6), (18, 8)], [False, True, True, False], 90, False, [False, False, False, False], 136, 'East', (11, 1))
Element 6: (0, (11, 1), ['', '%', '%', ''], [(13, 4), (16, 5), (18, 9)], [False, True, True, False], 88, False, [False, False, False, False], 165, 'East', (12, 1))
Element 7: (0, (12, 1), ['', '%', '%', ''], [(13, 5), (16, 4), (18, 10)], [False, True, True, False], 86, False, [False, False, False, False], 194, 'East', (13, 1))
Element 8: (0, (13, 1), ['', '%', '', '%'], [(13, 6), (16, 3), (18, 11)], [False, True, False, True], 84, False, [False, False, False, False], 213, 'North', (13, 2))
Element 9: (0, (13, 2), ['%', '', '', '%'], [(13, 7), (15, 3), (17, 11)], [True, False, False, True], 82, False, [False, False, False, False], 242, 'North', (13, 3))
Element 10: (0, (13, 3), ['.', '', '', '%'], [(13, 8), (15, 4), (16, 11)], [False, False, False, True], 80, False, [True, False, False, False], 271, 'West', (12, 3))
Element 11: (0, (12, 3), ['.', '%', '%', ''], [(13, 9), (15, 5), (15, 11)], [False, True, True, False], 78, False, [True, False, False, False], 310, 'West', (11, 3))
Element 12: (0, (11, 3), ['.', '%', '%', ''], [(14, 9), (15, 6), (15, 10)], [False, True, True, False], 76, False, [True, False, False, False], 349, 'West', (10, 3))
Element 13: (0, (10, 3), ['.', '%', '%', ''], [(15, 9), (15, 7), (15, 11)], [False, True, True, False], 74, False, [True, False, False, False], 368, 'West', (9, 3))
Element 14: (0, (9, 3), ['.', '%', '%', ''], [(16, 9), (15, 6), (16, 11)], [False, True, True, False], 72, False, [True, False, False, False], 377, 'West', (8, 3))
Element 15: (0, (8, 3), ['.', '%', '', ''], [(16, 8), (15, 5), (17, 11)], [False, True, False, False], 70, False, [True, False, False, False], 386, 'West', (7, 3))
Element 16: (0, (7, 3), ['.', '%', '%', ''], [(16, 7), (15, 4), (18, 11)], [False, True, True, False], 68, False, [True, False, False, False], 395, 'West', (6, 3))
Element 17: (0, (6, 3), ['.', '.', '.', ''], [(17, 7), (15, 3), (18, 10)], [False, False, False, False], 66, False, [True, True, True, False], 404, 'North', (6, 4))
Element 18: (0, (6, 4), ['.', '', '.', '%'], [(18, 7), (15, 2), (18, 9)], [False, False, False, True], 64, False, [True, False, True, False], 423, 'North', (6, 5))
Element 19: (0, (6, 5), ['.', '', '.', '%'], [(18, 6), (15, 1), (18, 8)], [False, False, False, True], 62, False, [True, False, True, False], 452, 'North', (6, 6))
Element 20: (0, (6, 6), ['.', '', '.', '%'], [(18, 5), (16, 1), (18, 7)], [False, False, False, True], 60, False, [True, False, True, False], 481, 'North', (6, 7))
Element 21: (0, (6, 7), ['.', '', '.', ''], [(18, 4), (17, 1), (18, 6)], [False, False, False, False], 58, False, [True, False, True, False], 510, 'North', (6, 8))
Element 22: (0, (6, 8), ['%', '', '.', '%'], [(18, 3), (18, 1), (18, 5)], [True, False, False, True], 56, False, [False, False, True, False], 529, 'North', (6, 9))
Element 23: (0, (6, 9), ['.', '', '.', '.'], [(18, 2), (17, 1), (18, 4)], [False, False, False, False], 54, False, [True, False, True, True], 548, 'East', (7, 9))
Element 24: (0, (7, 9), ['', '%', '%', '%'], [(18, 1), (16, 1), (18, 3)], [False, True, True, True], 52, False, [False, False, False, False], 557, 'West', (6, 9))
Element 25: (0, (6, 9), ['.', '', '.', ''], [(17, 1), (15, 1), (18, 2)], [False, False, False, False], 50, False, [True, False, True, False], 556, 'North', (6, 10))
Element 26: (0, (6, 10), ['%', '', '.', '%'], [(16, 1), (15, 2), (18, 1)], [True, False, False, True], 48, False, [False, False, True, False], 565, 'North', (6, 11))
Element 27: (0, (6, 11), ['%', '', '%', '.'], [(15, 1), (15, 3), (17, 1)], [True, False, True, False], 46, False, [False, False, False, True], 574, 'East', (7, 11))
Element 28: (0, (7, 11), ['', '%', '%', '.'], [(15, 2), (16, 3), (16, 1)], [False, True, True, False], 44, False, [False, False, False, True], 583, 'East', (8, 11))
Element 29: (0, (8, 11), ['', '%', '%', '.'], [(15, 3), (16, 4), (15, 1)], [False, True, True, False], 42, False, [False, False, False, True], 592, 'East', (9, 11))
Element 30: (0, (9, 11), ['', '.', '%', '.'], [(16, 3), (15, 4), (15, 2)], [False, False, True, False], 40, False, [False, True, False, True], 601, 'East', (10, 11))
Element 31: (0, (10, 11), ['', '.', '%', '.'], [(16, 4), (15, 3), (15, 1)], [False, False, True, False], 38, False, [False, True, False, True], 610, 'East', (11, 11))
Element 32: (0, (11, 11), ['', '%', '%', '.'], [(16, 5), (15, 2), (16, 1)], [False, True, True, False], 36, False, [False, False, False, True], 619, 'East', (12, 11))
Element 33: (0, (12, 11), ['', '%', '%', '.'], [(16, 6), (15, 3), (17, 1)], [False, True, True, False], 34, False, [False, False, False, True], 628, 'East', (13, 11))
Element 34: (0, (13, 11), ['', '.', '%', '%'], [(15, 6), (15, 4), (18, 1)], [False, False, True, True], 32, False, [False, True, False, False], 637, 'South', (13, 10))
Element 35: (0, (13, 10), ['%', '', '', '%'], [(15, 7), (15, 5), (18, 2)], [True, False, False, True], 30, False, [False, False, False, False], 646, 'South', (13, 9))
Element 36: (0, (13, 9), ['.', '', '', ''], [(15, 6), (15, 4), (18, 3)], [False, False, False, False], 28, False, [True, False, False, False], 645, 'West', (12, 9))
Element 37: (0, (12, 9), ['%', '%', '%', ''], [(15, 5), (15, 5), (18, 4)], [True, True, True, False], 26, False, [False, False, False, False], 654, 'East', (13, 9))
Element 38: (0, (13, 9), ['', '', '', ''], [(15, 4), (15, 6), (18, 5)], [False, False, False, False], 24, False, [False, False, False, False], 653, 'East', (14, 9))
Element 39: (0, (14, 9), ['', '%', '%', ''], [(15, 5), (15, 7), (18, 6)], [False, True, True, False], 22, False, [False, False, False, False], 652, 'East', (15, 9))
Element 40: (0, (15, 9), ['', '%', '', ''], [(15, 6), (16, 7), (18, 7)], [False, True, False, False], 20, False, [False, False, False, False], 651, 'East', (16, 9))
Element 41: (0, (16, 9), ['', '', '%', '%'], [(16, 6), (17, 7), (18, 6)], [False, False, True, True], 18, False, [False, False, False, False], 650, 'South', (16, 8))
Element 42: (0, (16, 8), ['%', '', '', '%'], [(16, 5), (18, 7), (18, 7)], [True, False, False, True], 16, False, [False, False, False, False], 649, 'South', (16, 7))
Element 43: (0, (16, 7), ['', '', '', ''], [(15, 5), (18, 8), (18, 6)], [False, False, False, False], 14, False, [False, False, False, False], 648, 'East', (17, 7))
Element 44: (0, (17, 7), ['', '%', '%', 'G'], [(16, 5), (18, 9), (18, 7)], [False, True, True, False], 12, False, [False, False, False, False], 647, 'West', (16, 7))
Element 45: (0, (16, 7), ['', '', '', 'G'], [(16, 4), (18, 10), (17, 7)], [False, False, False, False], 10, False, [False, False, False, False], 646, 'South', (16, 6))
Element 46: (0, (16, 6), ['', '', 'G', '%'], [(15, 4), (18, 11), (16, 7)], [False, False, False, True], 8, False, [False, False, False, False], 645, 'South', (16, 5))
Element 47: (0, (16, 5), ['', 'G', '', '%'], [(16, 4), (17, 11), (16, 8)], [False, False, False, True], 6, False, [False, False, False, False], 644, 'West', (15, 5))
Element 48: (0, (15, 5), ['%', '', '', ''], [(16, 3), (16, 11), (16, 8)], [True, False, False, False], 4, False, [False, False, False, False], 643, 'North', (15, 6))
Element 49: (0, (15, 6), ['%', '', '', ''], [(15, 3), (15, 11), (16, 9)], [True, False, False, False], 2, False, [False, False, False, False], 642, 'North', (15, 7))
Element 50: (0, (15, 7), ['%', '', '%', ''], [(15, 4), (15, 10), (15, 9)], [True, False, True, False], 0, False, [False, False, False, False], 641, 'Stop', (15, 7))
Element 51: #0#
