Element 1: (1, (5, 7), ['.', '.', '%', '.'], [(13, 9), (9, 9), (16, 5)], [False, False, True, False], 98, False, [True, True, False, True], 9, 'East', (6, 7))
Element 2: (1, (6, 7), ['', '.', '.', ''], [(14, 9), (10, 9), (16, 6)], [False, False, False, False], 96, False, [False, True, True, False], 48, 'North', (6, 8))
Element 3: (1, (6, 8), ['%', '', '.', '%'], [(15, 9), (10, 10), (16, 7)], [True, False, False, True], 94, False, [False, False, True, False], 87, 'North', (6, 9))
Element 4: (1, (6, 9), ['.', '', '.', '.'], [(16, 9), (10, 11), (17, 7)], [False, False, False, False], 92, False, [True, False, True, True], 126, 'East', (7, 9))
Element 5: (1, (7, 9), ['', '%', '%', '%'], [(16, 8), (11, 11), (18, 7)], [False, True, True, True], 90, False, [False, False, False, False], 165, 'West', (6, 9))
Element 6: (1, (6, 9), ['.', '', '.', ''], [(16, 7), (12, 11), (18, 8)], [False, False, False, False], 88, False, [True, False, True, False], 184, 'North', (6, 10))
Element 7: (1, (6, 10), ['%', '', '.', '%'], [(15, 7), (13, 11), (18, 9)], [True, False, False, True], 86, False, [False, False, True, False], 223, 'North', (6, 11))
Element 8: (1, (6, 11), ['%', '', '%', '.'], [(15, 6), (13, 10), (18, 10)], [True, False, True, False], 84, False, [False, False, False, True], 262, 'East', (7, 11))
Element 9: (1, (7, 11), ['', '%', '%', '.'], [(15, 5), (13, 9), (18, 11)], [False, True, True, False], 82, False, [False, False, False, True], 281, 'East', (8, 11))
Element 10: (1, (8, 11), ['', '%', '%', '.'], [(15, 4), (12, 9), (17, 11)], [False, True, True, False], 80, False, [False, False, False, True], 320, 'East', (9, 11))
Element 11: (1, (9, 11), ['', '.', '%', ''], [(16, 4), (13, 9), (16, 11)], [False, False, True, False], 78, False, [False, True, False, False], 349, 'South', (9, 10))
Element 12: (1, (9, 10), ['%', '', '', ''], [(16, 3), (14, 9), (15, 11)], [True, False, False, False], 76, False, [False, False, False, False], 378, 'East', (10, 10))
Element 13: (1, (10, 10), ['', '', '', '%'], [(15, 3), (15, 9), (15, 10)], [False, False, False, True], 74, False, [False, False, False, False], 397, 'North', (10, 11))
Element 14: (1, (10, 11), ['', '', '%', ''], [(15, 2), (16, 9), (15, 9)], [False, False, True, False], 72, False, [False, False, False, False], 406, 'East', (11, 11))
Element 15: (1, (11, 11), ['', '%', '%', ''], [(15, 1), (16, 8), (16, 9)], [False, True, True, False], 70, False, [False, False, False, False], 415, 'East', (12, 11))
Element 16: (1, (12, 11), ['', '%', '%', ''], [(16, 1), (16, 7), (16, 8)], [False, True, True, False], 68, False, [False, False, False, False], 424, 'East', (13, 11))
Element 17: (1, (13, 11), ['', '', '%', '%'], [(17, 1), (17, 7), (16, 9)], [False, False, True, True], 66, False, [False, False, False, False], 433, 'South', (13, 10))
Element 18: (1, (13, 10), ['%', '', '', '%'], [(18, 1), (18, 7), (15, 9)], [True, False, False, True], 64, False, [False, False, False, False], 432, 'South', (13, 9))
Element 19: (1, (13, 9), ['', '', '', 'G'], [(18, 2), (18, 6), (14, 9)], [False, False, False, False], 62, False, [False, False, False, False], 451, 'South', (13, 8))
Element 20: (1, (13, 8), ['%', '.', 'G', '%'], [(18, 3), (18, 5), (13, 9)], [True, False, False, True], 60, False, [False, True, False, False], 470, 'South', (13, 7))
Element 21: (1, (13, 7), ['%', '.', '', '%'], [(18, 2), (18, 4), (13, 10)], [True, False, False, True], 58, False, [False, True, False, False], 489, 'South', (13, 6))
Element 22: (1, (13, 6), ['%', '.', '', '%'], [(18, 1), (18, 3), (13, 11)], [True, False, False, True], 56, False, [False, True, False, False], 498, 'South', (13, 5))
Element 23: (1, (13, 5), ['%', '.', '', '%'], [(17, 1), (18, 2), (12, 11)], [True, False, False, True], 54, False, [False, True, False, False], 507, 'South', (13, 4))
Element 24: (1, (13, 4), ['%', '.', '', '%'], [(16, 1), (18, 1), (11, 11)], [True, False, False, True], 52, False, [False, True, False, False], 516, 'South', (13, 3))
Element 25: (1, (13, 3), ['.', '.', '', '%'], [(15, 1), (17, 1), (10, 11)], [False, False, False, True], 50, False, [True, True, False, False], 525, 'South', (13, 2))
Element 26: (1, (13, 2), ['%', '.', '', '%'], [(15, 2), (16, 1), (10, 10)], [True, False, False, True], 48, False, [False, True, False, False], 534, 'South', (13, 1))
Element 27: (1, (13, 1), ['.', '%', '', '%'], [(15, 3), (15, 1), (10, 9)], [False, True, False, True], 46, False, [True, False, False, False], 543, 'West', (12, 1))
Element 28: (1, (12, 1), ['.', '%', '%', ''], [(16, 3), (15, 2), (10, 8)], [False, True, True, False], 44, False, [True, False, False, False], 552, 'West', (11, 1))
Element 29: (1, (11, 1), ['.', '%', '%', ''], [(16, 4), (15, 3), (10, 7)], [False, True, True, False], 42, False, [True, False, False, False], 571, 'West', (10, 1))
Element 30: (1, (10, 1), ['.', '%', '%', ''], [(16, 5), (16, 3), (11, 7)], [False, True, True, False], 40, False, [True, False, False, False], 590, 'West', (9, 1))
Element 31: (1, (9, 1), ['.', '%', '%', ''], [(16, 6), (16, 4), (10, 7)], [False, True, True, False], 38, False, [True, False, False, False], 599, 'West', (8, 1))
Element 32: (1, (8, 1), ['.', '%', '%', ''], [(15, 6), (16, 5), (9, 7)], [False, True, True, False], 36, False, [True, False, False, False], 618, 'West', (7, 1))
Element 33: (1, (7, 1), ['.', '%', '%', ''], [(15, 5), (16, 6), (9, 8)], [False, True, True, False], 34, False, [True, False, False, False], 627, 'West', (6, 1))
Element 34: (1, (6, 1), ['%', '%', '.', ''], [(15, 4), (15, 6), (9, 9)], [True, True, False, False], 32, False, [False, False, True, False], 636, 'North', (6, 2))
Element 35: (1, (6, 2), ['%', '', '.', '%'], [(15, 3), (15, 7), (9, 10)], [True, False, False, True], 30, False, [False, False, True, False], 645, 'North', (6, 3))
Element 36: (1, (6, 3), ['.', '', '.', '.'], [(15, 4), (15, 6), (9, 11)], [False, False, False, False], 28, False, [True, False, True, True], 654, 'East', (7, 3))
Element 37: (1, (7, 3), ['', '%', '%', '.'], [(15, 3), (15, 5), (8, 11)], [False, True, True, False], 26, False, [False, False, False, True], 663, 'East', (8, 3))
Element 38: (1, (8, 3), ['', '%', '', '.'], [(15, 4), (15, 4), (7, 11)], [False, True, False, False], 24, False, [False, False, False, True], 672, 'East', (9, 3))
Element 39: (1, (9, 3), ['', '%', '%', '.'], [(15, 3), (15, 5), (6, 11)], [False, True, True, False], 22, False, [False, False, False, True], 681, 'East', (10, 3))
Element 40: (1, (10, 3), ['', '%', '%', '.'], [(15, 2), (15, 6), (6, 10)], [False, True, True, False], 20, False, [False, False, False, True], 690, 'East', (11, 3))
Element 41: (1, (11, 3), ['', '%', '%', '.'], [(15, 1), (16, 6), (6, 9)], [False, True, True, False], 18, False, [False, False, False, True], 699, 'East', (12, 3))
Element 42: (1, (12, 3), ['', '%', '%', ''], [(15, 2), (16, 5), (5, 9)], [False, True, True, False], 16, False, [False, False, False, False], 718, 'West', (11, 3))
Element 43: (1, (11, 3), ['', '%', '%', ''], [(15, 3), (15, 5), (4, 9)], [False, True, True, False], 14, False, [False, False, False, False], 727, 'West', (10, 3))
Element 44: (1, (10, 3), ['', '%', '%', ''], [(15, 4), (16, 5), (4, 10)], [False, True, True, False], 12, False, [False, False, False, False], 736, 'West', (9, 3))
Element 45: (1, (9, 3), ['', '%', '%', ''], [(15, 5), (16, 4), (4, 11)], [False, True, True, False], 10, False, [False, False, False, False], 745, 'West', (8, 3))
Element 46: (1, (8, 3), ['', '%', '', ''], [(15, 6), (15, 4), (3, 11)], [False, True, False, False], 8, False, [False, False, False, False], 754, 'North', (8, 4))
Element 47: (1, (8, 4), ['%', '', '', '%'], [(16, 6), (16, 4), (2, 11)], [True, False, False, True], 6, False, [False, False, False, False], 763, 'North', (8, 5))
Element 48: (1, (8, 5), ['%', '', '%', ''], [(16, 7), (16, 3), (1, 11)], [True, False, True, False], 4, False, [False, False, False, False], 762, 'East', (9, 5))
Element 49: (1, (9, 5), ['', '%', '%', ''], [(16, 8), (15, 3), (1, 10)], [False, True, True, False], 2, False, [False, False, False, False], 771, 'East', (10, 5))
Element 50: (1, (10, 5), ['', '%', '%', ''], [(16, 8), (15, 4), (1, 9)], [False, True, True, False], 0, False, [False, False, False, False], 780, 'Stop', (10, 5))
Element 51: #0#
