Element 1: (3, (16, 6), ['.', '.', '.', '%'], [(16, 11), (1, 5), (11, 11)], [False, False, False, True], 98, False, [True, True, True, False], 29, 'North', (16, 7))
Element 2: (3, (16, 7), ['.', '', '.', '.'], [(15, 11), (1, 6), (12, 11)], [False, False, False, False], 96, False, [True, False, True, True], 68, 'East', (17, 7))
Element 3: (3, (17, 7), ['', '%', '%', '.'], [(15, 10), (1, 7), (13, 11)], [False, True, True, False], 94, False, [False, False, False, True], 107, 'East', (18, 7))
Element 4: (3, (18, 7), ['', '.', '.', '%'], [(15, 9), (2, 7), (13, 10)], [False, False, False, True], 92, False, [False, True, True, False], 146, 'North', (18, 8))
Element 5: (3, (18, 8), ['%', '', '.', '%'], [(16, 9), (3, 7), (13, 9)], [True, False, False, True], 90, False, [False, False, True, False], 185, 'North', (18, 9))
Element 6: (3, (18, 9), ['%', '', '.', '%'], [(16, 8), (4, 7), (14, 9)], [True, False, False, True], 88, False, [False, False, True, False], 224, 'North', (18, 10))
Element 7: (3, (18, 10), ['%', '', '', '%'], [(16, 7), (5, 7), (15, 9)], [True, False, False, True], 86, False, [False, False, False, False], 243, 'North', (18, 11))
Element 8: (3, (18, 11), ['', '', '%', '%'], [(15, 7), (6, 7), (16, 9)], [False, False, True, True], 84, False, [False, False, False, False], 262, 'West', (17, 11))
Element 9: (3, (17, 11), ['', '%', '%', ''], [(15, 6), (6, 8), (16, 8)], [False, True, True, False], 82, False, [False, False, False, False], 281, 'West', (16, 11))
Element 10: (3, (16, 11), ['', '%', '%', ''], [(15, 5), (6, 9), (16, 7)], [False, True, True, False], 80, False, [False, False, False, False], 300, 'West', (15, 11))
Element 11: (3, (15, 11), ['%', '', '%', ''], [(16, 5), (7, 9), (17, 7)], [True, False, True, False], 78, False, [False, False, False, False], 319, 'South', (15, 10))
Element 12: (3, (15, 10), ['%', '', '', '%'], [(16, 4), (6, 9), (18, 7)], [True, False, False, True], 76, False, [False, False, False, False], 328, 'South', (15, 9))
Element 13: (3, (15, 9), ['', '%', '', ''], [(16, 3), (6, 10), (18, 6)], [False, True, False, False], 74, False, [False, False, False, False], 357, 'East', (16, 9))
Element 14: (3, (16, 9), ['', '', '%', '%'], [(15, 3), (6, 11), (18, 5)], [False, False, True, True], 72, False, [False, False, False, False], 386, 'South', (16, 8))
Element 15: (3, (16, 8), ['%', '', '', '%'], [(15, 4), (7, 11), (18, 4)], [True, False, False, True], 70, False, [False, False, False, False], 415, 'North', (16, 9))
Element 16: (3, (16, 9), ['', '', '%', '%'], [(15, 3), (8, 11), (18, 3)], [False, False, True, True], 68, False, [False, False, False, False], 434, 'West', (15, 9))
