Element 1: (2, (3, 9), ['%', '.', '%', '.'], [(16, 4), (1, 6), (12, 1)], [True, False, True, False], 98, False, [False, True, False, True], 19, 'East', (4, 9))
Element 2: (2, (4, 9), ['', '%', '.', '.'], [(16, 5), (1, 7), (13, 1)], [False, True, False, False], 96, False, [False, False, True, True], 58, 'East', (5, 9))
Element 3: (2, (5, 9), ['', '%', '%', '.'], [(16, 6), (2, 7), (13, 2)], [False, True, True, False], 94, False, [False, False, False, True], 97, 'East', (6, 9))
Element 4: (2, (6, 9), ['', '.', '.', '.'], [(16, 7), (3, 7), (13, 3)], [False, False, False, False], 92, False, [False, True, True, True], 136, 'East', (7, 9))
Element 5: (2, (7, 9), ['', '%', '%', '%'], [(17, 7), (4, 7), (13, 4)], [False, True, True, True], 90, False, [False, False, False, False], 175, 'West', (6, 9))
Element 6: (2, (6, 9), ['', '.', '.', ''], [(18, 7), (5, 7), (13, 5)], [False, False, False, False], 88, False, [False, True, True, False], 204, 'North', (6, 10))
Element 7: (2, (6, 10), ['%', '', '.', '%'], [(18, 8), (6, 7), (13, 6)], [True, False, False, True], 86, False, [False, False, True, False], 243, 'North', (6, 11))
Element 8: (2, (6, 11), ['%', '', '%', '.'], [(18, 9), (6, 8), (13, 7)], [True, False, True, False], 84, False, [False, False, False, True], 282, 'East', (7, 11))
Element 9: (2, (7, 11), ['', '%', '%', '.'], [(18, 10), (6, 9), (13, 8)], [False, True, True, False], 82, False, [False, False, False, True], 311, 'East', (8, 11))
Element 10: (2, (8, 11), ['', '%', '%', '.'], [(18, 11), (7, 9), (13, 9)], [False, True, True, False], 80, False, [False, False, False, True], 330, 'East', (9, 11))
Element 11: (2, (9, 11), ['', '.', '%', '.'], [(17, 11), (6, 9), (14, 9)], [False, False, True, False], 78, False, [False, True, False, True], 359, 'East', (10, 11))
Element 12: (2, (10, 11), ['', '.', '%', '.'], [(16, 11), (6, 10), (15, 9)], [False, False, True, False], 76, False, [False, True, False, True], 388, 'East', (11, 11))
Element 13: (2, (11, 11), ['', '%', '%', '.'], [(15, 11), (6, 11), (16, 9)], [False, True, True, False], 74, False, [False, False, False, True], 417, 'East', (12, 11))
Element 14: (2, (12, 11), ['', '%', '%', '.'], [(15, 10), (7, 11), (16, 8)], [False, True, True, False], 72, False, [False, False, False, True], 446, 'East', (13, 11))
Element 15: (2, (13, 11), ['', '.', '%', '%'], [(15, 9), (8, 11), (16, 7)], [False, False, True, True], 70, False, [False, True, False, False], 455, 'South', (13, 10))
Element 16: (2, (13, 10), ['%', '', '', '%'], [(16, 9), (9, 11), (15, 7)], [True, False, False, True], 68, False, [False, False, False, False], 474, 'South', (13, 9))
Element 17: (2, (13, 9), ['.', '', '', ''], [(16, 8), (9, 10), (15, 6)], [False, False, False, False], 66, False, [True, False, False, False], 493, 'West', (12, 9))
Element 18: (2, (12, 9), ['%', '%', '%', ''], [(16, 9), (10, 10), (15, 5)], [True, True, True, False], 64, False, [False, False, False, False], 522, 'East', (13, 9))
Element 19: (2, (13, 9), ['', '', '', ''], [(15, 9), (10, 9), (15, 4)], [False, False, False, False], 62, False, [False, False, False, False], 541, 'East', (14, 9))
Element 20: (2, (14, 9), ['', '%', '%', ''], [(15, 10), (9, 9), (15, 3)], [False, True, True, False], 60, False, [False, False, False, False], 560, 'East', (15, 9))
Element 21: (2, (15, 9), ['', '%', '', ''], [(15, 11), (9, 8), (15, 2)], [False, True, False, False], 58, False, [False, False, False, False], 569, 'East', (16, 9))
Element 22: (2, (16, 9), ['', '', '%', '%'], [(15, 10), (9, 7), (15, 1)], [False, False, True, True], 56, False, [False, False, False, False], 588, 'South', (16, 8))
Element 23: (2, (16, 8), ['%', '', '', '%'], [(15, 11), (10, 7), (16, 1)], [True, False, False, True], 54, False, [False, False, False, False], 607, 'South', (16, 7))
Element 24: (2, (16, 7), ['', '', '', ''], [(16, 11), (11, 7), (17, 1)], [False, False, False, False], 52, False, [False, False, False, False], 626, 'East', (17, 7))
Element 25: (2, (17, 7), ['', '%', '%', ''], [(17, 11), (10, 7), (18, 1)], [False, True, True, False], 50, False, [False, False, False, False], 625, 'East', (18, 7))
Element 26: (2, (18, 7), ['', '.', '', '%'], [(18, 11), (10, 8), (18, 2)], [False, False, False, True], 48, False, [False, True, False, False], 634, 'South', (18, 6))
Element 27: (2, (18, 6), ['%', '.', '', '%'], [(18, 10), (10, 7), (18, 3)], [True, False, False, True], 46, False, [False, True, False, False], 653, 'South', (18, 5))
Element 28: (2, (18, 5), ['%', 'G', '', '%'], [(18, 9), (9, 7), (18, 4)], [True, False, False, True], 44, False, [False, False, False, False], 672, 'North', (18, 6))
Element 29: (2, (18, 6), ['%', 'G', '', '%'], [(18, 8), (9, 8), (18, 5)], [True, False, False, True], 42, False, [False, False, False, False], 671, 'North', (18, 7))
Element 30: (2, (18, 7), ['', 'G', '', '%'], [(18, 9), (10, 8), (18, 6)], [False, False, False, True], 40, False, [False, False, False, False], 670, 'North', (18, 8))
Element 31: (2, (18, 8), ['%', 'G', '', '%'], [(18, 8), (9, 8), (18, 7)], [True, False, False, True], 38, False, [False, False, False, False], 669, 'North', (18, 9))
Element 32: (2, (18, 9), ['%', '', '', '%'], [(18, 7), (9, 9), (17, 7)], [True, False, False, True], 36, False, [False, False, False, False], 668, 'North', (18, 10))
Element 33: (2, (18, 10), ['%', '', '', '%'], [(17, 7), (10, 9), (16, 7)], [True, False, False, True], 34, False, [False, False, False, False], 667, 'North', (18, 11))
Element 34: (2, (18, 11), ['', '', '%', '%'], [(16, 7), (10, 8), (16, 6)], [False, False, True, True], 32, False, [False, False, False, False], 666, 'West', (17, 11))
Element 35: (2, (17, 11), ['', '%', '%', ''], [(16, 8), (10, 9), (16, 5)], [False, True, True, False], 30, False, [False, False, False, False], 665, 'West', (16, 11))
Element 36: (2, (16, 11), ['', '%', '%', ''], [(16, 7), (10, 10), (16, 4)], [False, True, True, False], 28, False, [False, False, False, False], 664, 'West', (15, 11))
Element 37: (2, (15, 11), ['%', '', '%', ''], [(15, 7), (10, 11), (16, 3)], [True, False, True, False], 26, False, [False, False, False, False], 663, 'South', (15, 10))
Element 38: (2, (15, 10), ['%', '', '', '%'], [(15, 6), (11, 11), (16, 4)], [True, False, False, True], 24, False, [False, False, False, False], 662, 'North', (15, 11))
Element 39: (2, (15, 11), ['%', '', '%', ''], [(15, 5), (12, 11), (16, 5)], [True, False, True, False], 22, False, [False, False, False, False], 661, 'East', (16, 11))
Element 40: (2, (16, 11), ['', '%', '%', ''], [(15, 4), (13, 11), (16, 6)], [False, True, True, False], 20, False, [False, False, False, False], 660, 'East', (17, 11))
Element 41: (2, (17, 11), ['', '%', '%', ''], [(15, 3), (13, 10), (16, 5)], [False, True, True, False], 18, False, [False, False, False, False], 659, 'East', (18, 11))
Element 42: (2, (18, 11), ['', '', '%', '%'], [(15, 2), (13, 9), (16, 4)], [False, False, True, True], 16, False, [False, False, False, False], 658, 'South', (18, 10))
Element 43: (2, (18, 10), ['%', '', '', '%'], [(15, 1), (14, 9), (16, 3)], [True, False, False, True], 14, False, [False, False, False, False], 657, 'South', (18, 9))
Element 44: (2, (18, 9), ['%', '', '', '%'], [(16, 1), (15, 9), (16, 3)], [True, False, False, True], 12, False, [False, False, False, False], 656, 'South', (18, 8))
Element 45: (2, (18, 8), ['%', '', '', '%'], [(17, 1), (16, 9), (16, 3)], [True, False, False, True], 10, False, [False, False, False, False], 655, 'South', (18, 7))
Element 46: (2, (18, 7), ['', '', '', '%'], [(18, 1), (16, 8), (15, 3)], [False, False, False, True], 8, False, [False, False, False, False], 654, 'West', (17, 7))
Element 47: (2, (17, 7), ['G', '%', '%', ''], [(18, 2), (16, 7), (15, 2)], [False, True, True, False], 6, False, [False, False, False, False], 653, 'East', (18, 7))
Element 48: (2, (18, 7), ['G', '', '', '%'], [(18, 3), (17, 7), (15, 1)], [False, False, False, True], 4, False, [False, False, False, False], 652, 'South', (18, 6))
Element 49: (2, (18, 6), ['%', '', 'G', '%'], [(18, 4), (18, 7), (15, 2)], [True, False, False, True], 2, False, [False, False, False, False], 651, 'North', (18, 7))
Element 50: (2, (18, 7), ['', '', '', '%'], [(18, 4), (18, 7), (15, 3)], [False, False, False, True], 0, False, [False, False, False, False], 650, 'Stop', (18, 7))
Element 51: #0#
