Element 1: (2, (16, 6), ['.', '.', '.', '%'], [(1, 10), (6, 6), (17, 11)], [False, False, False, True], 98, False, [True, True, True, False], 19, 'North', (16, 7))
Element 2: (2, (16, 7), ['.', '', '.', '.'], [(1, 11), (6, 7), (16, 11)], [False, False, False, False], 96, False, [True, False, True, True], 48, 'East', (17, 7))
Element 3: (2, (17, 7), ['', '%', '%', '.'], [(2, 11), (6, 8), (15, 11)], [False, True, True, False], 94, False, [False, False, False, True], 87, 'East', (18, 7))
Element 4: (2, (18, 7), ['', '.', '.', '%'], [(3, 11), (6, 9), (15, 10)], [False, False, False, True], 92, False, [False, True, True, False], 126, 'North', (18, 8))
Element 5: (2, (18, 8), ['%', '', '.', '%'], [(4, 11), (7, 9), (15, 9)], [True, False, False, True], 90, False, [False, False, True, False], 165, 'North', (18, 9))
Element 6: (2, (18, 9), ['%', '', '.', '%'], [(4, 10), (6, 9), (16, 9)], [True, False, False, True], 88, False, [False, False, True, False], 194, 'North', (18, 10))
Element 7: (2, (18, 10), ['%', '', '', '%'], [(4, 9), (6, 10), (16, 8)], [True, False, False, True], 86, False, [False, False, False, False], 233, 'North', (18, 11))
Element 8: (2, (18, 11), ['', '', '%', '%'], [(5, 9), (6, 11), (16, 7)], [False, False, True, True], 84, False, [False, False, False, False], 252, 'West', (17, 11))
Element 9: (2, (17, 11), ['', '%', '%', ''], [(6, 9), (7, 11), (15, 7)], [False, True, True, False], 82, False, [False, False, False, False], 271, 'West', (16, 11))
Element 10: (2, (16, 11), ['', '%', '%', ''], [(7, 9), (8, 11), (15, 6)], [False, True, True, False], 80, False, [False, False, False, False], 290, 'West', (15, 11))
Element 11: (2, (15, 11), ['%', '', '%', ''], [(6, 9), (9, 11), (15, 5)], [True, False, True, False], 78, False, [False, False, False, False], 309, 'South', (15, 10))
Element 12: (2, (15, 10), ['%', '', '', '%'], [(6, 10), (10, 11), (16, 5)], [True, False, False, True], 76, False, [False, False, False, False], 328, 'South', (15, 9))
Element 13: (2, (15, 9), ['.', '%', '', ''], [(6, 11), (11, 11), (16, 4)], [False, True, False, False], 74, False, [True, False, False, False], 347, 'West', (14, 9))
Element 14: (2, (14, 9), ['.', '%', '%', ''], [(7, 11), (12, 11), (16, 3)], [False, True, True, False], 72, False, [True, False, False, False], 376, 'West', (13, 9))
Element 15: (2, (13, 9), ['.', '.', '.', ''], [(8, 11), (13, 11), (15, 3)], [False, False, False, False], 70, False, [True, True, True, False], 405, 'North', (13, 10))
Element 16: (2, (13, 10), ['%', '', '', '%'], [(9, 11), (12, 11), (15, 4)], [True, False, False, True], 68, False, [False, False, False, False], 424, 'North', (13, 11))
Element 17: (2, (13, 11), ['', '', '%', '%'], [(9, 10), (11, 11), (15, 3)], [False, False, True, True], 66, False, [False, False, False, False], 433, 'West', (12, 11))
Element 18: (2, (12, 11), ['', '%', '%', ''], [(10, 10), (10, 11), (15, 2)], [False, True, True, False], 64, False, [False, False, False, False], 452, 'West', (11, 11))
Element 19: (2, (11, 11), ['', '%', '%', ''], [(10, 9), (10, 10), (15, 1)], [False, True, True, False], 62, False, [False, False, False, False], 471, 'West', (10, 11))
Element 20: (2, (10, 11), ['', '', '%', ''], [(9, 9), (10, 9), (16, 1)], [False, False, True, False], 60, False, [False, False, False, False], 490, 'South', (10, 10))
Element 21: (2, (10, 10), ['', '', '', '%'], [(9, 8), (10, 8), (17, 1)], [False, False, False, True], 58, False, [False, False, False, False], 499, 'South', (10, 9))
Element 22: (2, (10, 9), ['', '', '', '%'], [(9, 7), (10, 7), (18, 1)], [False, False, False, True], 56, False, [False, False, False, False], 518, 'South', (10, 8))
Element 23: (2, (10, 8), ['G', '', '', '%'], [(9, 8), (11, 7), (18, 2)], [False, False, False, True], 54, False, [False, False, False, False], 537, 'South', (10, 7))
Element 24: (2, (10, 7), ['', '%', '', 'G'], [(9, 9), (11, 7), (18, 3)], [False, True, False, False], 52, False, [False, False, False, False], 546, 'West', (9, 7))
Element 25: (2, (9, 7), ['%', '%', '', 'G'], [(10, 9), (10, 7), (18, 4)], [True, True, False, False], 50, False, [False, False, False, False], 555, 'North', (9, 8))
Element 26: (2, (9, 8), ['%', '', '', 'G'], [(10, 8), (10, 7), (18, 5)], [True, False, False, False], 48, False, [False, False, False, False], 564, 'North', (9, 9))
Element 27: (2, (9, 9), ['%', '', '', 'G'], [(10, 9), (10, 8), (18, 6)], [True, False, False, False], 46, False, [False, False, False, False], 573, 'North', (9, 10))
Element 28: (2, (9, 10), ['%', '', '', 'G'], [(10, 10), (9, 8), (18, 7)], [True, False, False, False], 44, False, [False, False, False, False], 572, 'North', (9, 11))
Element 29: (2, (9, 11), ['', 'G', '%', ''], [(9, 10), (9, 9), (18, 8)], [False, False, True, False], 42, False, [False, False, False, False], 571, 'West', (8, 11))
Element 30: (2, (8, 11), ['', '%', '%', 'G'], [(9, 11), (9, 10), (18, 9)], [False, True, True, False], 40, False, [False, False, False, False], 570, 'West', (7, 11))
Element 31: (2, (7, 11), ['', '%', '%', 'G'], [(8, 11), (9, 9), (18, 10)], [False, True, True, False], 38, False, [False, False, False, False], 569, 'West', (6, 11))
Element 32: (2, (6, 11), ['%', '', '%', ''], [(9, 11), (9, 8), (18, 11)], [True, False, True, False], 36, False, [False, False, False, False], 568, 'South', (6, 10))
Element 33: (2, (6, 10), ['%', '', '', '%'], [(10, 11), (9, 7), (18, 10)], [True, False, False, True], 34, False, [False, False, False, False], 567, 'South', (6, 9))
Element 34: (2, (6, 9), ['', '', '', ''], [(11, 11), (9, 8), (18, 9)], [False, False, False, False], 32, False, [False, False, False, False], 566, 'East', (7, 9))
Element 35: (2, (7, 9), ['', '%', '%', '%'], [(12, 11), (10, 8), (18, 8)], [False, True, True, True], 30, False, [False, False, False, False], 565, 'West', (6, 9))
Element 36: (2, (6, 9), ['', '', '', ''], [(13, 11), (10, 9), (18, 7)], [False, False, False, False], 28, False, [False, False, False, False], 564, 'South', (6, 8))
Element 37: (2, (6, 8), ['%', '', '', '%'], [(13, 10), (9, 9), (17, 7)], [True, False, False, True], 26, False, [False, False, False, False], 563, 'South', (6, 7))
Element 38: (2, (6, 7), ['.', '', '', ''], [(13, 9), (10, 9), (18, 7)], [False, False, False, False], 24, False, [True, False, False, False], 562, 'West', (5, 7))
Element 39: (2, (5, 7), ['.', '', '%', ''], [(13, 8), (10, 10), (18, 6)], [False, False, True, False], 22, False, [True, False, False, False], 581, 'West', (4, 7))
