Element 1: (2, (7, 1), ['.', '%', '%', '.'], [(6, 9), (4, 7), (13, 3)], [False, True, True, False], 98, False, [True, False, False, True], 19, 'East', (8, 1))
Element 2: (2, (8, 1), ['', '%', '%', '.'], [(6, 10), (5, 7), (13, 4)], [False, True, True, False], 96, False, [False, False, False, True], 58, 'East', (9, 1))
Element 3: (2, (9, 1), ['', '%', '%', '.'], [(6, 11), (6, 7), (13, 5)], [False, True, True, False], 94, False, [False, False, False, True], 97, 'East', (10, 1))
Element 4: (2, (10, 1), ['', '%', '%', '.'], [(7, 11), (6, 8), (13, 6)], [False, True, True, False], 92, False, [False, False, False, True], 136, 'East', (11, 1))
Element 5: (2, (11, 1), ['', '%', '%', '.'], [(8, 11), (6, 9), (13, 7)], [False, True, True, False], 90, False, [False, False, False, True], 165, 'East', (12, 1))
Element 6: (2, (12, 1), ['', '%', '%', '.'], [(9, 11), (5, 9), (13, 8)], [False, True, True, False], 88, False, [False, False, False, True], 204, 'East', (13, 1))
Element 7: (2, (13, 1), ['', '%', '.', '%'], [(10, 11), (4, 9), (13, 9)], [False, True, False, True], 86, False, [False, False, True, False], 243, 'North', (13, 2))
Element 8: (2, (13, 2), ['%', '', '', '%'], [(11, 11), (4, 10), (14, 9)], [True, False, False, True], 84, False, [False, False, False, False], 282, 'North', (13, 3))
Element 9: (2, (13, 3), ['.', '', '', '%'], [(12, 11), (4, 11), (15, 9)], [False, False, False, True], 82, False, [True, False, False, False], 311, 'West', (12, 3))
Element 10: (2, (12, 3), ['.', '%', '%', ''], [(13, 11), (3, 11), (16, 9)], [False, True, True, False], 80, False, [True, False, False, False], 350, 'West', (11, 3))
Element 11: (2, (11, 3), ['.', '%', '%', ''], [(13, 10), (2, 11), (16, 8)], [False, True, True, False], 78, False, [True, False, False, False], 389, 'West', (10, 3))
Element 12: (2, (10, 3), ['.', '%', '%', ''], [(13, 9), (1, 11), (16, 7)], [False, True, True, False], 76, False, [True, False, False, False], 408, 'West', (9, 3))
Element 13: (2, (9, 3), ['.', '%', '%', ''], [(12, 9), (1, 10), (17, 7)], [False, True, True, False], 74, False, [True, False, False, False], 447, 'West', (8, 3))
Element 14: (2, (8, 3), ['.', '%', '', ''], [(13, 9), (1, 9), (18, 7)], [False, True, False, False], 72, False, [True, False, False, False], 476, 'West', (7, 3))
Element 15: (2, (7, 3), ['.', '%', '%', ''], [(14, 9), (1, 8), (18, 8)], [False, True, True, False], 70, False, [True, False, False, False], 505, 'West', (6, 3))
Element 16: (2, (6, 3), ['.', '.', '.', ''], [(15, 9), (1, 7), (18, 9)], [False, False, False, False], 68, False, [True, True, True, False], 534, 'North', (6, 4))
Element 17: (2, (6, 4), ['.', '', '.', '%'], [(15, 10), (2, 7), (18, 10)], [False, False, False, True], 66, False, [True, False, True, False], 573, 'North', (6, 5))
Element 18: (2, (6, 5), ['.', '', '.', '%'], [(15, 11), (1, 7), (18, 11)], [False, False, False, True], 64, False, [True, False, True, False], 592, 'North', (6, 6))
Element 19: (2, (6, 6), ['.', '', '', '%'], [(16, 11), (1, 6), (17, 11)], [False, False, False, True], 62, False, [True, False, False, False], 631, 'West', (5, 6))
Element 20: (2, (5, 6), ['.', '.', '', ''], [(17, 11), (1, 5), (18, 11)], [False, False, False, False], 60, False, [True, True, False, False], 650, 'South', (5, 5))
Element 21: (2, (5, 5), ['.', '.', '', ''], [(18, 11), (1, 4), (18, 10)], [False, False, False, False], 58, False, [True, True, False, False], 669, 'South', (5, 4))
Element 22: (2, (5, 4), ['.', '.', '', ''], [(18, 10), (1, 3), (18, 9)], [False, False, False, False], 56, False, [True, True, False, False], 688, 'South', (5, 3))
Element 23: (2, (5, 3), ['.', '%', '', ''], [(18, 9), (1, 2), (18, 8)], [False, True, False, False], 54, False, [True, False, False, False], 707, 'West', (4, 3))
Element 24: (2, (4, 3), ['.', '.', '.', ''], [(18, 8), (2, 2), (18, 7)], [False, False, False, False], 52, False, [True, True, True, False], 1716, 'North', (4, 4))
Element 25: #1#
