Element 1: (3, (6, 11), ['%', '.', '%', '.'], [(1, 7), (4, 7), (7, 3)], [True, False, True, False], 98, False, [False, True, False, True], 29, 'East', (7, 11))
Element 2: (3, (7, 11), ['', '%', '%', '.'], [(1, 8), (5, 7), (8, 3)], [False, True, True, False], 96, False, [False, False, False, True], 68, 'East', (8, 11))
Element 3: (3, (8, 11), ['', '%', '%', '.'], [(1, 9), (6, 7), (9, 3)], [False, True, True, False], 94, False, [False, False, False, True], 107, 'East', (9, 11))
Element 4: (3, (9, 11), ['', '.', '%', '.'], [(1, 10), (6, 8), (10, 3)], [False, False, True, False], 92, False, [False, True, False, True], 146, 'East', (10, 11))
Element 5: (3, (10, 11), ['', '.', '%', '.'], [(1, 11), (6, 9), (11, 3)], [False, False, True, False], 90, False, [False, True, False, True], 175, 'East', (11, 11))
Element 6: (3, (11, 11), ['', '%', '%', '.'], [(2, 11), (7, 9), (12, 3)], [False, True, True, False], 88, False, [False, False, False, True], 214, 'East', (12, 11))
Element 7: (3, (12, 11), ['', '%', '%', '.'], [(3, 11), (6, 9), (13, 3)], [False, True, True, False], 86, False, [False, False, False, True], 243, 'East', (13, 11))
Element 8: (3, (13, 11), ['', '.', '%', '%'], [(4, 11), (6, 10), (13, 4)], [False, False, True, True], 84, False, [False, True, False, False], 282, 'South', (13, 10))
Element 9: (3, (13, 10), ['%', '.', '', '%'], [(4, 10), (6, 11), (13, 5)], [True, False, False, True], 82, False, [False, True, False, False], 311, 'South', (13, 9))
Element 10: (3, (13, 9), ['.', '.', '', '.'], [(4, 9), (7, 11), (13, 6)], [False, False, False, False], 80, False, [True, True, False, True], 340, 'East', (14, 9))
Element 11: (3, (14, 9), ['', '%', '%', '.'], [(5, 9), (8, 11), (13, 7)], [False, True, True, False], 78, False, [False, False, False, True], 369, 'East', (15, 9))
Element 12: (3, (15, 9), ['', '%', '.', '.'], [(6, 9), (9, 11), (13, 8)], [False, True, False, False], 76, False, [False, False, True, True], 388, 'East', (16, 9))
Element 13: (3, (16, 9), ['', '.', '%', '%'], [(7, 9), (9, 10), (13, 9)], [False, False, True, True], 74, False, [False, True, False, False], 407, 'South', (16, 8))
Element 14: (3, (16, 8), ['%', '.', '', '%'], [(6, 9), (10, 10), (12, 9)], [True, False, False, True], 72, False, [False, True, False, False], 436, 'South', (16, 7))
Element 15: (3, (16, 7), ['.', '.', '', '.'], [(6, 10), (10, 9), (13, 9)], [False, False, False, False], 70, False, [True, True, False, True], 455, 'East', (17, 7))
Element 16: (3, (17, 7), ['', '%', '%', '.'], [(6, 11), (9, 9), (14, 9)], [False, True, True, False], 68, False, [False, False, False, True], 474, 'East', (18, 7))
Element 17: (3, (18, 7), ['', '.', '.', '%'], [(7, 11), (9, 8), (15, 9)], [False, False, False, True], 66, False, [False, True, True, False], 483, 'North', (18, 8))
Element 18: (3, (18, 8), ['%', '', '.', '%'], [(8, 11), (9, 7), (15, 10)], [True, False, False, True], 64, False, [False, False, True, False], 512, 'North', (18, 9))
Element 19: (3, (18, 9), ['%', '', '.', '%'], [(9, 11), (10, 7), (15, 11)], [True, False, False, True], 62, False, [False, False, True, False], 541, 'North', (18, 10))
Element 20: (3, (18, 10), ['%', '', '', '%'], [(10, 11), (11, 7), (16, 11)], [True, False, False, True], 60, False, [False, False, False, False], 570, 'North', (18, 11))
Element 21: (3, (18, 11), ['G', '', '%', '%'], [(11, 11), (10, 7), (17, 11)], [False, False, True, True], 58, False, [False, False, False, False], 579, 'South', (18, 10))
Element 22: (3, (18, 10), ['%', '', 'G', '%'], [(12, 11), (10, 8), (18, 11)], [True, False, False, True], 56, False, [False, False, False, False], 578, 'South', (18, 9))
Element 23: (3, (18, 9), ['%', '', 'G', '%'], [(13, 11), (10, 7), (18, 10)], [True, False, False, True], 54, False, [False, False, False, False], 577, 'South', (18, 8))
Element 24: (3, (18, 8), ['%', '', 'G', '%'], [(13, 10), (9, 7), (18, 9)], [True, False, False, True], 52, False, [False, False, False, False], 576, 'South', (18, 7))
Element 25: (3, (18, 7), ['', '.', 'G', '%'], [(13, 9), (9, 8), (18, 8)], [False, False, False, True], 50, False, [False, True, False, False], 575, 'South', (18, 6))
Element 26: (3, (18, 6), ['%', '.', 'G', '%'], [(14, 9), (10, 8), (18, 7)], [True, False, False, True], 48, False, [False, True, False, False], 584, 'South', (18, 5))
Element 27: (3, (18, 5), ['%', '.', 'G', '%'], [(15, 9), (9, 8), (18, 6)], [True, False, False, True], 46, False, [False, True, False, False], 593, 'South', (18, 4))
Element 28: (3, (18, 4), ['%', '.', 'G', '%'], [(16, 9), (9, 9), (18, 5)], [True, False, False, True], 44, False, [False, True, False, False], 602, 'South', (18, 3))
Element 29: (3, (18, 3), ['%', '.', 'G', '%'], [(16, 8), (10, 9), (18, 4)], [True, False, False, True], 42, False, [False, True, False, False], 611, 'South', (18, 2))
Element 30: (3, (18, 2), ['%', '', 'G', '%'], [(16, 7), (10, 8), (18, 3)], [True, False, False, True], 40, False, [False, False, False, False], 620, 'South', (18, 1))
Element 31: (3, (18, 1), ['.', '%', 'G', '%'], [(16, 6), (10, 9), (18, 2)], [False, True, False, True], 38, False, [True, False, False, False], 629, 'West', (17, 1))
Element 32: (3, (17, 1), ['.', '%', '%', 'G'], [(16, 5), (10, 10), (18, 1)], [False, True, True, False], 36, False, [True, False, False, False], 648, 'West', (16, 1))
Element 33: (3, (16, 1), ['.', '%', '%', 'G'], [(16, 4), (10, 11), (17, 1)], [False, True, True, False], 34, False, [True, False, False, False], 667, 'West', (15, 1))
Element 34: (3, (15, 1), ['%', '%', '.', 'G'], [(16, 3), (11, 11), (16, 1)], [True, True, False, False], 32, False, [False, False, True, False], 686, 'North', (15, 2))
Element 35: (3, (15, 2), ['%', 'G', 'G', '%'], [(15, 3), (12, 11), (15, 1)], [True, False, False, True], 30, False, [False, False, False, False], 705, 'Stop', (15, 2))
Element 36: (3, (15, 2), ['%', '', '', '%'], [(15, 4), (13, 11), (16, 1)], [True, False, False, True], 28, False, [False, False, False, False], 714, 'South', (15, 1))
Element 37: (3, (15, 1), ['%', '%', '', ''], [(15, 5), (13, 10), (17, 1)], [True, True, False, False], 26, False, [False, False, False, False], 723, 'North', (15, 2))
Element 38: (3, (15, 2), ['%', '', '', '%'], [(15, 6), (13, 9), (18, 1)], [True, False, False, True], 24, False, [False, False, False, False], 732, 'South', (15, 1))
Element 39: (3, (15, 1), ['%', '%', '', ''], [(15, 7), (14, 9), (18, 2)], [True, True, False, False], 22, False, [False, False, False, False], 741, 'North', (15, 2))
Element 40: (3, (15, 2), ['%', '', '', '%'], [(15, 6), (15, 9), (18, 3)], [True, False, False, True], 20, False, [False, False, False, False], 740, 'South', (15, 1))
Element 41: (3, (15, 1), ['%', '%', '', ''], [(15, 5), (16, 9), (18, 4)], [True, True, False, False], 18, False, [False, False, False, False], 739, 'North', (15, 2))
Element 42: (3, (15, 2), ['%', '', '', '%'], [(15, 4), (16, 8), (18, 5)], [True, False, False, True], 16, False, [False, False, False, False], 738, 'South', (15, 1))
Element 43: (3, (15, 1), ['%', '%', '', ''], [(15, 3), (16, 7), (18, 6)], [True, True, False, False], 14, False, [False, False, False, False], 737, 'North', (15, 2))
Element 44: (3, (15, 2), ['%', '', '', '%'], [(16, 3), (17, 7), (18, 7)], [True, False, False, True], 12, False, [False, False, False, False], 736, 'South', (15, 1))
Element 45: (3, (15, 1), ['%', '%', '', ''], [(16, 4), (16, 7), (17, 7)], [True, True, False, False], 10, False, [False, False, False, False], 735, 'North', (15, 2))
Element 46: (3, (15, 2), ['%', '', '', '%'], [(15, 4), (16, 6), (16, 7)], [True, False, False, True], 8, False, [False, False, False, False], 734, 'South', (15, 1))
Element 47: (3, (15, 1), ['%', '%', '', ''], [(16, 4), (16, 5), (16, 8)], [True, True, False, False], 6, False, [False, False, False, False], 733, 'North', (15, 2))
Element 48: (3, (15, 2), ['%', '', '', '%'], [(15, 4), (16, 4), (16, 9)], [True, False, False, True], 4, False, [False, False, False, False], 732, 'North', (15, 3))
Element 49: (3, (15, 3), ['%', '', '', 'G'], [(15, 5), (16, 3), (16, 8)], [True, False, False, False], 2, False, [False, False, False, False], 731, 'North', (15, 4))
Element 50: (3, (15, 4), ['%', '', 'G', ''], [(15, 5), (16, 3), (16, 8)], [True, False, False, False], 0, False, [False, False, False, False], 730, 'Stop', (15, 4))
Element 51: #0#
