Element 1: (3, (15, 5), ['%', '.', '.', '.'], [(18, 7), (1, 6), (5, 5)], [True, False, False, False], 98, False, [False, True, True, True], 29, 'East', (16, 5))
Element 2: (3, (16, 5), ['', '.', '.', '%'], [(18, 8), (1, 7), (6, 5)], [False, False, False, True], 96, False, [False, True, True, False], 68, 'North', (16, 6))
Element 3: (3, (16, 6), ['.', '', '.', '%'], [(18, 9), (2, 7), (6, 6)], [False, False, False, True], 94, False, [True, False, True, False], 107, 'North', (16, 7))
Element 4: (3, (16, 7), ['.', '', '.', ''], [(18, 10), (3, 7), (6, 7)], [False, False, False, False], 92, False, [True, False, True, False], 146, 'North', (16, 8))
Element 5: (3, (16, 8), ['%', '', '.', '%'], [(18, 11), (4, 7), (6, 8)], [True, False, False, True], 90, False, [False, False, True, False], 175, 'North', (16, 9))
Element 6: (3, (16, 9), ['.', '', '%', '%'], [(17, 11), (5, 7), (6, 9)], [False, False, True, True], 88, False, [True, False, False, False], 214, 'West', (15, 9))
Element 7: (3, (15, 9), ['.', '%', '.', ''], [(16, 11), (5, 6), (7, 9)], [False, True, False, False], 86, False, [True, False, True, False], 253, 'North', (15, 10))
Element 8: (3, (15, 10), ['%', '', 'G', '%'], [(15, 11), (4, 6), (6, 9)], [True, False, False, True], 84, False, [False, False, False, False], 282, 'South', (15, 9))
Element 9: (3, (15, 9), ['.', '%', 'G', ''], [(15, 10), (3, 6), (6, 10)], [False, True, False, False], 82, False, [True, False, False, False], 301, 'West', (14, 9))
Element 10: (3, (14, 9), ['.', '%', '%', 'G'], [(15, 9), (3, 5), (6, 11)], [False, True, True, False], 80, False, [True, False, False, False], 330, 'West', (13, 9))
Element 11: (3, (13, 9), ['.', '.', '.', ''], [(16, 9), (3, 4), (7, 11)], [False, False, False, False], 78, False, [True, True, True, False], 359, 'North', (13, 10))
Element 12: (3, (13, 10), ['%', '', '.', '%'], [(16, 8), (4, 4), (8, 11)], [True, False, False, True], 76, False, [False, False, True, False], 388, 'North', (13, 11))
Element 13: (3, (13, 11), ['.', '', '%', '%'], [(16, 7), (5, 4), (9, 11)], [False, False, True, True], 74, False, [True, False, False, False], 417, 'West', (12, 11))
Element 14: (3, (12, 11), ['.', '%', '%', ''], [(15, 7), (6, 4), (10, 11)], [False, True, True, False], 72, False, [True, False, False, False], 456, 'West', (11, 11))
Element 15: (3, (11, 11), ['', '%', '%', ''], [(15, 6), (6, 3), (10, 10)], [False, True, True, False], 70, False, [False, False, False, False], 495, 'West', (10, 11))
Element 16: (3, (10, 11), ['', '', '%', ''], [(16, 6), (7, 3), (10, 9)], [False, False, True, False], 68, False, [False, False, False, False], 514, 'South', (10, 10))
Element 17: (3, (10, 10), ['.', '', '', '%'], [(16, 5), (8, 3), (9, 9)], [False, False, False, True], 66, False, [True, False, False, False], 533, 'West', (9, 10))
Element 18: (3, (9, 10), ['%', '', '', ''], [(16, 4), (9, 3), (9, 8)], [True, False, False, False], 64, False, [False, False, False, False], 562, 'North', (9, 11))
Element 19: (3, (9, 11), ['', '', '%', ''], [(16, 3), (10, 3), (9, 7)], [False, False, True, False], 62, False, [False, False, False, False], 591, 'West', (8, 11))
Element 20: (3, (8, 11), ['', '%', '%', ''], [(15, 3), (11, 3), (10, 7)], [False, True, True, False], 60, False, [False, False, False, False], 620, 'West', (7, 11))
Element 21: (3, (7, 11), ['', '%', '%', ''], [(15, 4), (12, 3), (11, 7)], [False, True, True, False], 58, False, [False, False, False, False], 649, 'West', (6, 11))
Element 22: (3, (6, 11), ['%', '', '%', ''], [(15, 5), (13, 3), (10, 7)], [True, False, True, False], 56, False, [False, False, False, False], 658, 'South', (6, 10))
Element 23: (3, (6, 10), ['%', '', '', '%'], [(15, 4), (13, 4), (10, 8)], [True, False, False, True], 54, False, [False, False, False, False], 667, 'South', (6, 9))
Element 24: (3, (6, 9), ['.', '', '', ''], [(15, 3), (13, 5), (10, 7)], [False, False, False, False], 52, False, [True, False, False, False], 676, 'West', (5, 9))
Element 25: (3, (5, 9), ['.', '%', '%', ''], [(15, 2), (13, 6), (9, 7)], [False, True, True, False], 50, False, [True, False, False, False], 705, 'West', (4, 9))
Element 26: (3, (4, 9), ['.', '%', '.', ''], [(15, 1), (13, 7), (9, 8)], [False, True, False, False], 48, False, [True, False, True, False], 734, 'North', (4, 10))
Element 27: (3, (4, 10), ['%', '', '.', '%'], [(16, 1), (13, 8), (10, 8)], [True, False, False, True], 46, False, [False, False, True, False], 763, 'North', (4, 11))
Element 28: (3, (4, 11), ['.', '', '%', '%'], [(17, 1), (13, 9), (9, 8)], [False, False, True, True], 44, False, [True, False, False, False], 782, 'West', (3, 11))
Element 29: (3, (3, 11), ['.', '%', '%', ''], [(18, 1), (12, 9), (9, 9)], [False, True, True, False], 42, False, [True, False, False, False], 801, 'West', (2, 11))
Element 30: (3, (2, 11), ['', '%', '%', ''], [(18, 2), (13, 9), (10, 9)], [False, True, True, False], 40, False, [False, False, False, False], 820, 'West', (1, 11))
Element 31: (3, (1, 11), ['%', '.', '%', ''], [(18, 3), (14, 9), (10, 8)], [True, False, True, False], 38, False, [False, True, False, False], 829, 'South', (1, 10))
Element 32: (3, (1, 10), ['%', '.', '', '%'], [(18, 4), (15, 9), (10, 9)], [True, False, False, True], 36, False, [False, True, False, False], 848, 'South', (1, 9))
Element 33: (3, (1, 9), ['%', '.', '', '%'], [(18, 5), (16, 9), (10, 10)], [True, False, False, True], 34, False, [False, True, False, False], 867, 'South', (1, 8))
Element 34: (3, (1, 8), ['%', '', '', '%'], [(18, 6), (16, 8), (9, 10)], [True, False, False, True], 32, False, [False, False, False, False], 886, 'South', (1, 7))
Element 35: (3, (1, 7), ['%', '', '', ''], [(18, 5), (16, 7), (10, 10)], [True, False, False, False], 30, False, [False, False, False, False], 885, 'East', (2, 7))
Element 36: (3, (2, 7), ['', '%', '%', ''], [(18, 4), (17, 7), (10, 11)], [False, True, True, False], 28, False, [False, False, False, False], 884, 'East', (3, 7))
Element 37: (3, (3, 7), ['', '', '.', ''], [(18, 3), (18, 7), (9, 11)], [False, False, False, False], 26, False, [False, False, True, False], 883, 'North', (3, 8))
Element 38: (3, (3, 8), ['%', '', '.', '%'], [(18, 2), (18, 8), (9, 10)], [True, False, False, True], 24, False, [False, False, True, False], 892, 'North', (3, 9))
Element 39: (3, (3, 9), ['%', '', '%', ''], [(18, 1), (18, 9), (9, 11)], [True, False, True, False], 22, False, [False, False, False, False], 901, 'South', (3, 8))
