Element 1: (3, (13, 9), ['.', '.', '.', '.'], [(16, 6), (4, 11), (12, 1)], [False, False, False, False], 98, False, [True, True, True, True], 29, 'East', (14, 9))
Element 2: (3, (14, 9), ['', '%', '%', '.'], [(16, 7), (3, 11), (13, 1)], [False, True, True, False], 96, False, [False, False, False, True], 68, 'East', (15, 9))
Element 3: (3, (15, 9), ['', '%', '.', '.'], [(17, 7), (2, 11), (13, 2)], [False, True, False, False], 94, False, [False, False, True, True], 107, 'East', (16, 9))
Element 4: (3, (16, 9), ['', '.', '%', '%'], [(18, 7), (1, 11), (13, 3)], [False, False, True, True], 92, False, [False, True, False, False], 136, 'South', (16, 8))
Element 5: (3, (16, 8), ['%', '', '', '%'], [(18, 8), (1, 10), (13, 4)], [True, False, False, True], 90, False, [False, False, False, False], 175, 'South', (16, 7))
Element 6: (3, (16, 7), ['.', '', '', ''], [(18, 9), (1, 9), (13, 5)], [False, False, False, False], 88, False, [True, False, False, False], 204, 'West', (15, 7))
Element 7: (3, (15, 7), ['%', '.', '%', ''], [(18, 10), (1, 8), (13, 6)], [True, False, True, False], 86, False, [False, True, False, False], 243, 'South', (15, 6))
Element 8: (3, (15, 6), ['%', '.', '', ''], [(18, 11), (1, 7), (13, 7)], [True, False, False, False], 84, False, [False, True, False, False], 272, 'South', (15, 5))
Element 9: (3, (15, 5), ['%', '.', '', ''], [(17, 11), (2, 7), (13, 8)], [True, False, False, False], 82, False, [False, True, False, False], 311, 'South', (15, 4))
Element 10: (3, (15, 4), ['%', '.', '', '.'], [(16, 11), (3, 7), (13, 9)], [True, False, False, False], 80, False, [False, True, False, True], 340, 'East', (16, 4))
Element 11: (3, (16, 4), ['', '.', '', '%'], [(15, 11), (4, 7), (13, 10)], [False, False, False, True], 78, False, [False, True, False, False], 379, 'South', (16, 3))
Element 12: (3, (16, 3), ['.', '%', '', '%'], [(15, 10), (5, 7), (13, 11)], [False, True, False, True], 76, False, [True, False, False, False], 418, 'West', (15, 3))
Element 13: (3, (15, 3), ['%', '.', '', ''], [(15, 9), (6, 7), (12, 11)], [True, False, False, False], 74, False, [False, True, False, False], 447, 'South', (15, 2))
Element 14: (3, (15, 2), ['%', '.', '', '%'], [(16, 9), (6, 8), (11, 11)], [True, False, False, True], 72, False, [False, True, False, False], 476, 'South', (15, 1))
Element 15: (3, (15, 1), ['%', '%', '', '.'], [(16, 8), (6, 9), (10, 11)], [True, True, False, False], 70, False, [False, False, False, True], 505, 'East', (16, 1))
Element 16: (3, (16, 1), ['', '%', '%', '.'], [(16, 9), (7, 9), (10, 10)], [False, True, True, False], 68, False, [False, False, False, True], 534, 'East', (17, 1))
Element 17: (3, (17, 1), ['', '%', '%', ''], [(15, 9), (6, 9), (10, 9)], [False, True, True, False], 66, False, [False, False, False, False], 553, 'East', (18, 1))
Element 18: (3, (18, 1), ['', '%', '.', '%'], [(14, 9), (6, 10), (9, 9)], [False, True, False, True], 64, False, [False, False, True, False], 572, 'North', (18, 2))
Element 19: (3, (18, 2), ['%', '', '.', '%'], [(13, 9), (6, 11), (9, 10)], [True, False, False, True], 62, False, [False, False, True, False], 601, 'North', (18, 3))
Element 20: (3, (18, 3), ['%', '', '.', '%'], [(12, 9), (7, 11), (9, 11)], [True, False, False, True], 60, False, [False, False, True, False], 640, 'North', (18, 4))
Element 21: (3, (18, 4), ['%', '', '.', '%'], [(13, 9), (8, 11), (9, 10)], [True, False, False, True], 58, False, [False, False, True, False], 659, 'North', (18, 5))
Element 22: (3, (18, 5), ['%', '', '.', '%'], [(13, 10), (9, 11), (9, 9)], [True, False, False, True], 56, False, [False, False, True, False], 668, 'North', (18, 6))
Element 23: (3, (18, 6), ['%', '', '', '%'], [(13, 11), (10, 11), (9, 8)], [True, False, False, True], 54, False, [False, False, False, False], 677, 'North', (18, 7))
Element 24: (3, (18, 7), ['', '', '', '%'], [(12, 11), (11, 11), (9, 7)], [False, False, False, True], 52, False, [False, False, False, False], 686, 'North', (18, 8))
Element 25: (3, (18, 8), ['%', '', '', '%'], [(13, 11), (12, 11), (10, 7)], [True, False, False, True], 50, False, [False, False, False, False], 695, 'North', (18, 9))
Element 26: (3, (18, 9), ['%', '', '', '%'], [(13, 10), (13, 11), (11, 7)], [True, False, False, True], 48, False, [False, False, False, False], 704, 'North', (18, 10))
Element 27: (3, (18, 10), ['%', '', '', '%'], [(13, 9), (13, 10), (10, 7)], [True, False, False, True], 46, False, [False, False, False, False], 703, 'North', (18, 11))
Element 28: (3, (18, 11), ['', '', '%', '%'], [(13, 8), (13, 9), (10, 8)], [False, False, True, True], 44, False, [False, False, False, False], 702, 'West', (17, 11))
Element 29: (3, (17, 11), ['', '%', '%', ''], [(13, 7), (14, 9), (10, 7)], [False, True, True, False], 42, False, [False, False, False, False], 701, 'West', (16, 11))
Element 30: (3, (16, 11), ['', '%', '%', ''], [(13, 6), (15, 9), (9, 7)], [False, True, True, False], 40, False, [False, False, False, False], 700, 'West', (15, 11))
Element 31: (3, (15, 11), ['%', '', '%', ''], [(13, 5), (16, 9), (9, 8)], [True, False, True, False], 38, False, [False, False, False, False], 699, 'South', (15, 10))
Element 32: (3, (15, 10), ['%', '', '', '%'], [(13, 4), (16, 8), (10, 8)], [True, False, False, True], 36, False, [False, False, False, False], 698, 'North', (15, 11))
Element 33: (3, (15, 11), ['%', '', '%', ''], [(13, 3), (16, 7), (9, 8)], [True, False, True, False], 34, False, [False, False, False, False], 697, 'East', (16, 11))
Element 34: (3, (16, 11), ['', '%', '%', ''], [(12, 3), (17, 7), (9, 9)], [False, True, True, False], 32, False, [False, False, False, False], 706, 'East', (17, 11))
Element 35: (3, (17, 11), ['', '%', '%', ''], [(11, 3), (18, 7), (10, 9)], [False, True, True, False], 30, False, [False, False, False, False], 715, 'East', (18, 11))
Element 36: (3, (18, 11), ['', '', '%', '%'], [(10, 3), (18, 8), (10, 8)], [False, False, True, True], 28, False, [False, False, False, False], 724, 'South', (18, 10))
Element 37: (3, (18, 10), ['%', 'G', '', '%'], [(9, 3), (18, 9), (10, 9)], [True, False, False, True], 26, False, [False, False, False, False], 733, 'North', (18, 11))
Element 38: (3, (18, 11), ['', 'G', '%', '%'], [(8, 3), (18, 10), (10, 10)], [False, False, True, True], 24, False, [False, False, False, False], 742, 'South', (18, 10))
Element 39: (3, (18, 10), ['%', '', 'G', '%'], [(7, 3), (18, 11), (9, 10)], [True, False, False, True], 22, False, [False, False, False, False], 751, 'South', (18, 9))
Element 40: (3, (18, 9), ['%', '', '', '%'], [(6, 3), (17, 11), (10, 10)], [True, False, False, True], 20, False, [False, False, False, False], 760, 'South', (18, 8))
Element 41: (3, (18, 8), ['%', '', '', '%'], [(6, 4), (16, 11), (10, 11)], [True, False, False, True], 18, False, [False, False, False, False], 769, 'South', (18, 7))
Element 42: (3, (18, 7), ['', '', '', '%'], [(6, 5), (15, 11), (9, 11)], [False, False, False, True], 16, False, [False, False, False, False], 778, 'South', (18, 6))
Element 43: (3, (18, 6), ['%', '', '', '%'], [(6, 6), (15, 10), (10, 11)], [True, False, False, True], 14, False, [False, False, False, False], 787, 'South', (18, 5))
Element 44: (3, (18, 5), ['%', '', '', '%'], [(5, 6), (15, 11), (11, 11)], [True, False, False, True], 12, False, [False, False, False, False], 796, 'South', (18, 4))
Element 45: (3, (18, 4), ['%', '', '', '%'], [(5, 5), (16, 11), (12, 11)], [True, False, False, True], 10, False, [False, False, False, False], 805, 'South', (18, 3))
Element 46: (3, (18, 3), ['%', '', '', '%'], [(5, 4), (17, 11), (13, 11)], [True, False, False, True], 8, False, [False, False, False, False], 814, 'South', (18, 2))
Element 47: (3, (18, 2), ['%', '', '', '%'], [(5, 3), (18, 11), (13, 10)], [True, False, False, True], 6, False, [False, False, False, False], 823, 'South', (18, 1))
Element 48: (3, (18, 1), ['', '%', '', '%'], [(4, 3), (18, 10), (13, 9)], [False, True, False, True], 4, False, [False, False, False, False], 832, 'West', (17, 1))
Element 49: (3, (17, 1), ['', '%', '%', ''], [(4, 4), (18, 9), (12, 9)], [False, True, True, False], 2, False, [False, False, False, False], 841, 'West', (16, 1))
Element 50: (3, (16, 1), ['', '%', '%', ''], [(4, 4), (18, 9), (12, 9)], [False, True, True, False], 0, False, [False, False, False, False], 840, 'Stop', (16, 1))
Element 51: #0#
