Element 1: (0, (15, 9), ['.', '%', '.', '.'], [(1, 5), (11, 1), (18, 9)], [False, True, False, False], 98, False, [True, False, True, True], 0, 'East', (16, 9))
Element 2: (0, (16, 9), ['', '.', '%', '%'], [(1, 6), (12, 1), (18, 10)], [False, False, True, True], 96, False, [False, True, False, False], 39, 'South', (16, 8))
Element 3: (0, (16, 8), ['%', '.', '', '%'], [(1, 7), (13, 1), (18, 11)], [True, False, False, True], 94, False, [False, True, False, False], 68, 'South', (16, 7))
Element 4: (0, (16, 7), ['.', '.', '', '.'], [(2, 7), (13, 2), (17, 11)], [False, False, False, False], 92, False, [True, True, False, True], 107, 'East', (17, 7))
Element 5: (0, (17, 7), ['', '%', '%', '.'], [(3, 7), (13, 3), (16, 11)], [False, True, True, False], 90, False, [False, False, False, True], 146, 'East', (18, 7))
Element 6: (0, (18, 7), ['', '.', '.', '%'], [(4, 7), (13, 4), (15, 11)], [False, False, False, True], 88, False, [False, True, True, False], 185, 'North', (18, 8))
Element 7: (0, (18, 8), ['%', '', '', '%'], [(5, 7), (13, 5), (15, 10)], [True, False, False, True], 86, False, [False, False, False, False], 224, 'North', (18, 9))
Element 8: (0, (18, 9), ['%', '', '', '%'], [(6, 7), (13, 6), (15, 9)], [True, False, False, True], 84, False, [False, False, False, False], 243, 'North', (18, 10))
Element 9: (0, (18, 10), ['%', '', '', '%'], [(6, 8), (13, 7), (14, 9)], [True, False, False, True], 82, False, [False, False, False, False], 272, 'North', (18, 11))
Element 10: (0, (18, 11), ['', '', '%', '%'], [(6, 9), (13, 8), (13, 9)], [False, False, True, True], 80, False, [False, False, False, False], 301, 'West', (17, 11))
Element 11: (0, (17, 11), ['', '%', '%', ''], [(7, 9), (13, 7), (13, 10)], [False, True, True, False], 78, False, [False, False, False, False], 320, 'West', (16, 11))
Element 12: (0, (16, 11), ['', '%', '%', ''], [(6, 9), (13, 6), (13, 11)], [False, True, True, False], 76, False, [False, False, False, False], 329, 'West', (15, 11))
Element 13: (0, (15, 11), ['%', '', '%', ''], [(6, 10), (13, 5), (12, 11)], [True, False, True, False], 74, False, [False, False, False, False], 348, 'South', (15, 10))
Element 14: (0, (15, 10), ['%', '', '', '%'], [(6, 11), (13, 4), (11, 11)], [True, False, False, True], 72, False, [False, False, False, False], 367, 'North', (15, 11))
Element 15: (0, (15, 11), ['%', '', '%', ''], [(7, 11), (13, 3), (10, 11)], [True, False, True, False], 70, False, [False, False, False, False], 386, 'East', (16, 11))
Element 16: (0, (16, 11), ['', '%', '%', ''], [(8, 11), (12, 3), (10, 10)], [False, True, True, False], 68, False, [False, False, False, False], 415, 'East', (17, 11))
Element 17: (0, (17, 11), ['', '%', '%', ''], [(9, 11), (11, 3), (10, 9)], [False, True, True, False], 66, False, [False, False, False, False], 444, 'East', (18, 11))
Element 18: (0, (18, 11), ['', '', '%', '%'], [(9, 10), (10, 3), (9, 9)], [False, False, True, True], 64, False, [False, False, False, False], 473, 'South', (18, 10))
Element 19: (0, (18, 10), ['%', '', '', '%'], [(10, 10), (9, 3), (9, 10)], [True, False, False, True], 62, False, [False, False, False, False], 482, 'South', (18, 9))
Element 20: (0, (18, 9), ['%', '', '', '%'], [(10, 11), (8, 3), (9, 11)], [True, False, False, True], 60, False, [False, False, False, False], 491, 'South', (18, 8))
Element 21: (0, (18, 8), ['%', '', '', '%'], [(11, 11), (7, 3), (8, 11)], [True, False, False, True], 58, False, [False, False, False, False], 500, 'South', (18, 7))
Element 22: (0, (18, 7), ['', '.', '', '%'], [(12, 11), (6, 3), (7, 11)], [False, False, False, True], 56, False, [False, True, False, False], 509, 'South', (18, 6))
Element 23: (0, (18, 6), ['%', '.', '', '%'], [(13, 11), (6, 4), (6, 11)], [True, False, False, True], 54, False, [False, True, False, False], 528, 'South', (18, 5))
Element 24: (0, (18, 5), ['%', '.', '', '%'], [(13, 10), (6, 5), (6, 10)], [True, False, False, True], 52, False, [False, True, False, False], 547, 'South', (18, 4))
Element 25: (0, (18, 4), ['%', '.', '', '%'], [(13, 9), (6, 6), (6, 9)], [True, False, False, True], 50, False, [False, True, False, False], 566, 'South', (18, 3))
Element 26: (0, (18, 3), ['%', '.', '', '%'], [(12, 9), (5, 6), (5, 9)], [True, False, False, True], 48, False, [False, True, False, False], 605, 'South', (18, 2))
Element 27: (0, (18, 2), ['%', '', '', '%'], [(13, 9), (5, 5), (4, 9)], [True, False, False, True], 46, False, [False, False, False, False], 634, 'South', (18, 1))
Element 28: (0, (18, 1), ['.', '%', '', '%'], [(14, 9), (5, 4), (4, 10)], [False, True, False, True], 44, False, [True, False, False, False], 653, 'West', (17, 1))
Element 29: (0, (17, 1), ['.', '%', '%', ''], [(15, 9), (5, 3), (4, 11)], [False, True, True, False], 42, False, [True, False, False, False], 682, 'West', (16, 1))
Element 30: (0, (16, 1), ['.', '%', '%', ''], [(16, 9), (4, 3), (3, 11)], [False, True, True, False], 40, False, [True, False, False, False], 711, 'West', (15, 1))
Element 31: (0, (15, 1), ['%', '%', '.', ''], [(16, 8), (4, 4), (2, 11)], [True, True, False, False], 38, False, [False, False, True, False], 740, 'North', (15, 2))
Element 32: (0, (15, 2), ['%', '', '.', '%'], [(16, 7), (4, 5), (1, 11)], [True, False, False, True], 36, False, [False, False, True, False], 759, 'North', (15, 3))
Element 33: (0, (15, 3), ['%', '', '.', '.'], [(16, 6), (4, 6), (1, 10)], [True, False, False, False], 34, False, [False, False, True, True], 798, 'East', (16, 3))
Element 34: (0, (16, 3), ['', '%', '.', '%'], [(16, 5), (3, 6), (1, 9)], [False, True, False, True], 32, False, [False, False, True, False], 837, 'North', (16, 4))
Element 35: (0, (16, 4), ['.', '', '', '%'], [(15, 5), (3, 5), (1, 8)], [False, False, False, True], 30, False, [True, False, False, False], 876, 'West', (15, 4))
Element 36: (0, (15, 4), ['%', '', '', ''], [(15, 6), (3, 4), (1, 7)], [True, False, False, False], 28, False, [False, False, False, False], 905, 'North', (15, 5))
Element 37: (0, (15, 5), ['%', '', '', ''], [(15, 7), (3, 3), (2, 7)], [True, False, False, False], 26, False, [False, False, False, False], 924, 'East', (16, 5))
Element 38: (0, (16, 5), ['', '', '', '%'], [(15, 6), (3, 2), (3, 7)], [False, False, False, True], 24, False, [False, False, False, False], 1923, 'North', (16, 6))
Element 39: #1#
