Element 1: (2, (6, 1), ['%', '%', '.', '.'], [(15, 3), (5, 4), (15, 9)], [True, True, False, False], 98, False, [False, False, True, True], 19, 'East', (7, 1))
Element 2: (2, (7, 1), ['', '%', '%', '.'], [(16, 3), (6, 4), (16, 9)], [False, True, True, False], 96, False, [False, False, False, True], 58, 'East', (8, 1))
Element 3: (2, (8, 1), ['', '%', '%', '.'], [(16, 4), (6, 5), (16, 8)], [False, True, True, False], 94, False, [False, False, False, True], 97, 'East', (9, 1))
Element 4: (2, (9, 1), ['', '%', '%', '.'], [(16, 5), (6, 6), (16, 7)], [False, True, True, False], 92, False, [False, False, False, True], 136, 'East', (10, 1))
Element 5: (2, (10, 1), ['', '%', '%', '.'], [(16, 6), (6, 7), (17, 7)], [False, True, True, False], 90, False, [False, False, False, True], 175, 'East', (11, 1))
Element 6: (2, (11, 1), ['', '%', '%', '.'], [(15, 6), (6, 8), (18, 7)], [False, True, True, False], 88, False, [False, False, False, True], 214, 'East', (12, 1))
Element 7: (2, (12, 1), ['', '%', '%', '.'], [(15, 7), (6, 9), (18, 8)], [False, True, True, False], 86, False, [False, False, False, True], 253, 'East', (13, 1))
Element 8: (2, (13, 1), ['', '%', '.', '%'], [(16, 7), (7, 9), (18, 9)], [False, True, False, True], 84, False, [False, False, True, False], 282, 'North', (13, 2))
Element 9: (2, (13, 2), ['%', '', '.', '%'], [(17, 7), (6, 9), (18, 10)], [True, False, False, True], 82, False, [False, False, True, False], 301, 'North', (13, 3))
Element 10: (2, (13, 3), ['.', '', '.', '%'], [(18, 7), (6, 10), (18, 11)], [False, False, False, True], 80, False, [True, False, True, False], 320, 'North', (13, 4))
Element 11: (2, (13, 4), ['%', '', '.', '%'], [(18, 6), (6, 11), (17, 11)], [True, False, False, True], 78, False, [False, False, True, False], 359, 'North', (13, 5))
Element 12: (2, (13, 5), ['%', '', '.', '%'], [(18, 5), (7, 11), (16, 11)], [True, False, False, True], 76, False, [False, False, True, False], 398, 'North', (13, 6))
Element 13: (2, (13, 6), ['%', '', '.', '%'], [(18, 4), (8, 11), (15, 11)], [True, False, False, True], 74, False, [False, False, True, False], 437, 'North', (13, 7))
Element 14: (2, (13, 7), ['%', '', '.', '%'], [(18, 3), (9, 11), (15, 10)], [True, False, False, True], 72, False, [False, False, True, False], 476, 'North', (13, 8))
Element 15: (2, (13, 8), ['%', '', '.', '%'], [(18, 2), (10, 11), (15, 11)], [True, False, False, True], 70, False, [False, False, True, False], 505, 'North', (13, 9))
Element 16: (2, (13, 9), ['.', '', '.', '.'], [(18, 1), (11, 11), (16, 11)], [False, False, False, False], 68, False, [True, False, True, True], 524, 'East', (14, 9))
Element 17: (2, (14, 9), ['', '%', '%', ''], [(17, 1), (12, 11), (17, 11)], [False, True, True, False], 66, False, [False, False, False, False], 553, 'East', (15, 9))
Element 18: (2, (15, 9), ['', '%', '', ''], [(16, 1), (13, 11), (18, 11)], [False, True, False, False], 64, False, [False, False, False, False], 572, 'East', (16, 9))
Element 19: (2, (16, 9), ['', '', '%', '%'], [(15, 1), (13, 10), (18, 10)], [False, False, True, True], 62, False, [False, False, False, False], 591, 'South', (16, 8))
Element 20: (2, (16, 8), ['%', '', '', '%'], [(16, 1), (13, 9), (18, 9)], [True, False, False, True], 60, False, [False, False, False, False], 590, 'South', (16, 7))
Element 21: (2, (16, 7), ['', '', '', ''], [(17, 1), (12, 9), (18, 8)], [False, False, False, False], 58, False, [False, False, False, False], 599, 'East', (17, 7))
Element 22: (2, (17, 7), ['', '%', '%', 'G'], [(18, 1), (13, 9), (18, 7)], [False, True, True, False], 56, False, [False, False, False, False], 598, 'West', (16, 7))
Element 23: (2, (16, 7), ['', '', '', ''], [(18, 2), (14, 9), (18, 6)], [False, False, False, False], 54, False, [False, False, False, False], 597, 'South', (16, 6))
Element 24: (2, (16, 6), ['', '', '', '%'], [(18, 3), (15, 9), (18, 5)], [False, False, False, True], 52, False, [False, False, False, False], 596, 'South', (16, 5))
Element 25: (2, (16, 5), ['.', '', '', '%'], [(18, 2), (16, 9), (18, 4)], [False, False, False, True], 50, False, [True, False, False, False], 595, 'West', (15, 5))
Element 26: (2, (15, 5), ['%', '.', '', ''], [(18, 3), (16, 8), (18, 3)], [True, False, False, False], 48, False, [False, True, False, False], 604, 'South', (15, 4))
Element 27: (2, (15, 4), ['%', '', '', ''], [(18, 4), (16, 7), (18, 2)], [True, False, False, False], 46, False, [False, False, False, False], 613, 'East', (16, 4))
Element 28: (2, (16, 4), ['', '', '', '%'], [(18, 5), (17, 7), (18, 1)], [False, False, False, True], 44, False, [False, False, False, False], 612, 'South', (16, 3))
Element 29: (2, (16, 3), ['', '%', '', '%'], [(18, 6), (18, 7), (17, 1)], [False, True, False, True], 42, False, [False, False, False, False], 611, 'West', (15, 3))
Element 30: (2, (15, 3), ['%', '', '', ''], [(18, 5), (18, 8), (16, 1)], [True, False, False, False], 40, False, [False, False, False, False], 610, 'South', (15, 2))
Element 31: (2, (15, 2), ['%', 'G', '', '%'], [(18, 6), (18, 9), (15, 1)], [True, False, False, True], 38, False, [False, False, False, False], 609, 'North', (15, 3))
Element 32: (2, (15, 3), ['%', 'G', '', ''], [(18, 7), (18, 10), (15, 2)], [True, False, False, False], 36, False, [False, False, False, False], 608, 'East', (16, 3))
Element 33: (2, (16, 3), ['G', '%', '', '%'], [(18, 8), (18, 11), (15, 3)], [False, True, False, True], 34, False, [False, False, False, False], 607, 'North', (16, 4))
Element 34: (2, (16, 4), ['', 'G', '', '%'], [(18, 9), (17, 11), (16, 3)], [False, False, False, True], 32, False, [False, False, False, False], 606, 'West', (15, 4))
Element 35: (2, (15, 4), ['%', '', '', 'G'], [(18, 10), (16, 11), (16, 4)], [True, False, False, False], 30, False, [False, False, False, False], 605, 'South', (15, 3))
Element 36: (2, (15, 3), ['%', '', '', ''], [(18, 11), (15, 11), (16, 5)], [True, False, False, False], 28, False, [False, False, False, False], 604, 'North', (15, 4))
Element 37: (2, (15, 4), ['%', '', '', ''], [(17, 11), (15, 10), (16, 6)], [True, False, False, False], 26, False, [False, False, False, False], 603, 'North', (15, 5))
Element 38: (2, (15, 5), ['%', '', 'G', ''], [(16, 11), (15, 11), (15, 6)], [True, False, False, False], 24, False, [False, False, False, False], 602, 'South', (15, 4))
Element 39: (2, (15, 4), ['%', '', '', ''], [(17, 11), (16, 11), (15, 7)], [True, False, False, False], 22, False, [False, False, False, False], 601, 'North', (15, 5))
Element 40: (2, (15, 5), ['%', '', 'G', ''], [(18, 11), (17, 11), (15, 6)], [True, False, False, False], 20, False, [False, False, False, False], 600, 'East', (16, 5))
Element 41: (2, (16, 5), ['G', '', '', '%'], [(18, 10), (18, 11), (15, 5)], [False, False, False, True], 18, False, [False, False, False, False], 599, 'South', (16, 4))
