Element 1: (0, (13, 3), ['.', '.', '.', '%'], [(4, 6), (6, 5), (8, 3)], [False, False, False, True], 98, False, [True, True, True, False], 0, 'North', (13, 4))
Element 2: (0, (13, 4), ['%', '', '.', '%'], [(5, 6), (6, 6), (9, 3)], [True, False, False, True], 96, False, [False, False, True, False], 39, 'North', (13, 5))
Element 3: (0, (13, 5), ['%', '', '.', '%'], [(5, 7), (6, 7), (10, 3)], [True, False, False, True], 94, False, [False, False, True, False], 78, 'North', (13, 6))
Element 4: (0, (13, 6), ['%', '', '.', '%'], [(4, 7), (6, 8), (11, 3)], [True, False, False, True], 92, False, [False, False, True, False], 117, 'North', (13, 7))
Element 5: (0, (13, 7), ['%', '', '.', '%'], [(3, 7), (6, 9), (12, 3)], [True, False, False, True], 90, False, [False, False, True, False], 156, 'North', (13, 8))
Element 6: (0, (13, 8), ['%', '', '.', '%'], [(3, 8), (7, 9), (13, 3)], [True, False, False, True], 88, False, [False, False, True, False], 185, 'North', (13, 9))
Element 7: (0, (13, 9), ['.', '', '.', '.'], [(3, 9), (6, 9), (13, 2)], [False, False, False, False], 86, False, [True, False, True, True], 214, 'East', (14, 9))
Element 8: (0, (14, 9), ['', '%', '%', '.'], [(4, 9), (6, 10), (13, 1)], [False, True, True, False], 84, False, [False, False, False, True], 253, 'East', (15, 9))
Element 9: (0, (15, 9), ['', '%', '.', '.'], [(5, 9), (6, 11), (12, 1)], [False, True, False, False], 82, False, [False, False, True, True], 292, 'East', (16, 9))
Element 10: (0, (16, 9), ['', '.', '%', '%'], [(6, 9), (7, 11), (11, 1)], [False, False, True, True], 80, False, [False, True, False, False], 321, 'South', (16, 8))
Element 11: (0, (16, 8), ['%', '.', '', '%'], [(7, 9), (8, 11), (10, 1)], [True, False, False, True], 78, False, [False, True, False, False], 350, 'South', (16, 7))
Element 12: (0, (16, 7), ['.', '.', '', '.'], [(6, 9), (9, 11), (9, 1)], [False, False, False, False], 76, False, [True, True, False, True], 379, 'East', (17, 7))
Element 13: (0, (17, 7), ['', '%', '%', '.'], [(6, 10), (10, 11), (8, 1)], [False, True, True, False], 74, False, [False, False, False, True], 408, 'East', (18, 7))
Element 14: (0, (18, 7), ['', '.', '.', '%'], [(6, 11), (11, 11), (7, 1)], [False, False, False, True], 72, False, [False, True, True, False], 437, 'North', (18, 8))
Element 15: (0, (18, 8), ['%', '', '.', '%'], [(7, 11), (12, 11), (6, 1)], [True, False, False, True], 70, False, [False, False, True, False], 466, 'North', (18, 9))
Element 16: (0, (18, 9), ['%', '', '.', '%'], [(8, 11), (13, 11), (6, 2)], [True, False, False, True], 68, False, [False, False, True, False], 495, 'North', (18, 10))
Element 17: (0, (18, 10), ['%', '', '', '%'], [(9, 11), (13, 10), (6, 3)], [True, False, False, True], 66, False, [False, False, False, False], 524, 'North', (18, 11))
Element 18: (0, (18, 11), ['.', '', '%', '%'], [(9, 10), (13, 9), (7, 3)], [False, False, True, True], 64, False, [True, False, False, False], 543, 'West', (17, 11))
Element 19: (0, (17, 11), ['.', '%', '%', ''], [(10, 10), (12, 9), (6, 3)], [False, True, True, False], 62, False, [True, False, False, False], 572, 'West', (16, 11))
Element 20: (0, (16, 11), ['.', '%', '%', ''], [(10, 9), (13, 9), (6, 4)], [False, True, True, False], 60, False, [True, False, False, False], 601, 'West', (15, 11))
Element 21: (0, (15, 11), ['%', '.', '%', ''], [(9, 9), (14, 9), (5, 4)], [True, False, True, False], 58, False, [False, True, False, False], 630, 'South', (15, 10))
Element 22: (0, (15, 10), ['%', 'G', '', '%'], [(9, 8), (15, 9), (5, 5)], [True, False, False, True], 56, False, [False, False, False, False], 649, 'North', (15, 11))
Element 23: (0, (15, 11), ['%', '', '%', ''], [(9, 7), (16, 9), (4, 5)], [True, False, True, False], 54, False, [False, False, False, False], 668, 'East', (16, 11))
Element 24: (0, (16, 11), ['', '%', '%', ''], [(10, 7), (16, 8), (4, 4)], [False, True, True, False], 52, False, [False, False, False, False], 687, 'East', (17, 11))
Element 25: (0, (17, 11), ['', '%', '%', ''], [(11, 7), (16, 7), (4, 3)], [False, True, True, False], 50, False, [False, False, False, False], 706, 'East', (18, 11))
Element 26: (0, (18, 11), ['', '', '%', '%'], [(10, 7), (16, 6), (5, 3)], [False, False, True, True], 48, False, [False, False, False, False], 725, 'South', (18, 10))
Element 27: (0, (18, 10), ['%', '', '', '%'], [(10, 8), (16, 5), (4, 3)], [True, False, False, True], 46, False, [False, False, False, False], 734, 'South', (18, 9))
Element 28: (0, (18, 9), ['%', '', '', '%'], [(10, 7), (16, 4), (4, 2)], [True, False, False, True], 44, False, [False, False, False, False], 753, 'South', (18, 8))
Element 29: (0, (18, 8), ['%', '', '', '%'], [(9, 7), (16, 3), (3, 2)], [True, False, False, True], 42, False, [False, False, False, False], 1762, 'South', (18, 7))
Element 30: #1#
