Element 1: (0, (13, 3), ['.', '.', '.', '%'], [(7, 1), (13, 9), (15, 5)], [False, False, False, True], 98, False, [True, True, True, False], 0, 'North', (13, 4))
Element 2: (0, (13, 4), ['%', '', '.', '%'], [(8, 1), (14, 9), (16, 5)], [True, False, False, True], 96, False, [False, False, True, False], 39, 'North', (13, 5))
Element 3: (0, (13, 5), ['%', '', '.', '%'], [(9, 1), (15, 9), (16, 6)], [True, False, False, True], 94, False, [False, False, True, False], 78, 'North', (13, 6))
Element 4: (0, (13, 6), ['%', '', '.', '%'], [(10, 1), (16, 9), (16, 7)], [True, False, False, True], 92, False, [False, False, True, False], 117, 'North', (13, 7))
Element 5: (0, (13, 7), ['%', '', '.', '%'], [(11, 1), (16, 8), (17, 7)], [True, False, False, True], 90, False, [False, False, True, False], 156, 'North', (13, 8))
Element 6: (0, (13, 8), ['%', '', '', '%'], [(12, 1), (16, 7), (18, 7)], [True, False, False, True], 88, False, [False, False, False, False], 185, 'North', (13, 9))
Element 7: (0, (13, 9), ['.', '', '.', ''], [(13, 1), (15, 7), (18, 8)], [False, False, False, False], 86, False, [True, False, True, False], 214, 'North', (13, 10))
Element 8: (0, (13, 10), ['%', '', '.', '%'], [(13, 2), (15, 6), (18, 9)], [True, False, False, True], 84, False, [False, False, True, False], 253, 'North', (13, 11))
Element 9: (0, (13, 11), ['.', '', '%', '%'], [(13, 3), (16, 6), (18, 10)], [False, False, True, True], 82, False, [True, False, False, False], 272, 'West', (12, 11))
Element 10: (0, (12, 11), ['.', '%', '%', ''], [(12, 3), (16, 5), (18, 11)], [False, True, True, False], 80, False, [True, False, False, False], 291, 'West', (11, 11))
Element 11: (0, (11, 11), ['.', '%', '%', ''], [(11, 3), (16, 4), (17, 11)], [False, True, True, False], 78, False, [True, False, False, False], 330, 'West', (10, 11))
Element 12: (0, (10, 11), ['.', '.', '%', ''], [(10, 3), (16, 3), (16, 11)], [False, False, True, False], 76, False, [True, True, False, False], 369, 'South', (10, 10))
Element 13: (0, (10, 10), ['.', '.', '', '%'], [(9, 3), (15, 3), (15, 11)], [False, False, False, True], 74, False, [True, True, False, False], 408, 'South', (10, 9))
Element 14: (0, (10, 9), ['.', '', '', '%'], [(8, 3), (15, 4), (15, 10)], [False, False, False, True], 72, False, [True, False, False, False], 447, 'West', (9, 9))
Element 15: (0, (9, 9), ['%', '', '.', ''], [(7, 3), (15, 5), (15, 9)], [True, False, False, False], 70, False, [False, False, True, False], 466, 'North', (9, 10))
Element 16: (0, (9, 10), ['%', '', '.', ''], [(6, 3), (15, 4), (16, 9)], [True, False, False, False], 68, False, [False, False, True, False], 485, 'North', (9, 11))
Element 17: (0, (9, 11), ['.', '', '%', ''], [(6, 4), (15, 3), (16, 8)], [False, False, True, False], 66, False, [True, False, False, False], 504, 'West', (8, 11))
Element 18: (0, (8, 11), ['.', '%', '%', ''], [(6, 5), (15, 2), (16, 9)], [False, True, True, False], 64, False, [True, False, False, False], 533, 'West', (7, 11))
Element 19: (0, (7, 11), ['.', '%', '%', ''], [(6, 6), (15, 1), (15, 9)], [False, True, True, False], 62, False, [True, False, False, False], 562, 'West', (6, 11))
Element 20: (0, (6, 11), ['%', '.', '%', ''], [(6, 7), (16, 1), (14, 9)], [True, False, True, False], 60, False, [False, True, False, False], 591, 'South', (6, 10))
Element 21: (0, (6, 10), ['%', '.', '', '%'], [(6, 8), (17, 1), (13, 9)], [True, False, False, True], 58, False, [False, True, False, False], 620, 'South', (6, 9))
Element 22: (0, (6, 9), ['.', '', '', '.'], [(6, 7), (18, 1), (12, 9)], [False, False, False, False], 56, False, [True, False, False, True], 639, 'East', (7, 9))
