Element 1: (2, (10, 11), ['.', '.', '%', '.'], [(16, 1), (1, 10), (18, 6)], [False, False, True, False], 98, False, [True, True, False, True], 19, 'East', (11, 11))
Element 2: (2, (11, 11), ['', '%', '%', '.'], [(15, 1), (1, 11), (18, 7)], [False, True, True, False], 96, False, [False, False, False, True], 48, 'East', (12, 11))
Element 3: (2, (12, 11), ['', '%', '%', '.'], [(15, 2), (2, 11), (18, 8)], [False, True, True, False], 94, False, [False, False, False, True], 87, 'East', (13, 11))
Element 4: (2, (13, 11), ['', '.', '%', '%'], [(15, 3), (3, 11), (18, 9)], [False, False, True, True], 92, False, [False, True, False, False], 126, 'South', (13, 10))
Element 5: (2, (13, 10), ['%', '.', '', '%'], [(16, 3), (4, 11), (18, 10)], [True, False, False, True], 90, False, [False, True, False, False], 165, 'South', (13, 9))
Element 6: (2, (13, 9), ['.', '.', '', '.'], [(16, 4), (4, 10), (18, 11)], [False, False, False, False], 88, False, [True, True, False, True], 194, 'East', (14, 9))
Element 7: (2, (14, 9), ['', '%', '%', '.'], [(16, 5), (4, 9), (17, 11)], [False, True, True, False], 86, False, [False, False, False, True], 233, 'East', (15, 9))
Element 8: (2, (15, 9), ['', '%', '.', '.'], [(16, 6), (5, 9), (16, 11)], [False, True, False, False], 84, False, [False, False, True, True], 272, 'East', (16, 9))
Element 9: (2, (16, 9), ['', '.', '%', '%'], [(16, 7), (6, 9), (15, 11)], [False, False, True, True], 82, False, [False, True, False, False], 311, 'South', (16, 8))
Element 10: (2, (16, 8), ['%', '', '', '%'], [(17, 7), (7, 9), (15, 10)], [True, False, False, True], 80, False, [False, False, False, False], 350, 'South', (16, 7))
Element 11: (2, (16, 7), ['.', '', '', ''], [(18, 7), (6, 9), (15, 9)], [False, False, False, False], 78, False, [True, False, False, False], 349, 'West', (15, 7))
Element 12: (2, (15, 7), ['%', '.', '%', ''], [(18, 8), (6, 10), (16, 9)], [True, False, True, False], 76, False, [False, True, False, False], 368, 'South', (15, 6))
Element 13: (2, (15, 6), ['%', '.', '', ''], [(18, 9), (6, 11), (16, 8)], [True, False, False, False], 74, False, [False, True, False, False], 387, 'South', (15, 5))
Element 14: (2, (15, 5), ['%', '.', '', ''], [(18, 10), (7, 11), (16, 7)], [True, False, False, False], 72, False, [False, True, False, False], 406, 'South', (15, 4))
Element 15: (2, (15, 4), ['%', '', '', ''], [(18, 11), (8, 11), (17, 7)], [True, False, False, False], 70, False, [False, False, False, False], 425, 'East', (16, 4))
Element 16: (2, (16, 4), ['', '', '', '%'], [(17, 11), (9, 11), (16, 7)], [False, False, False, True], 68, False, [False, False, False, False], 434, 'North', (16, 5))
Element 17: (2, (16, 5), ['', '', 'G', '%'], [(16, 11), (9, 10), (16, 6)], [False, False, False, True], 66, False, [False, False, False, False], 443, 'South', (16, 4))
Element 18: (2, (16, 4), ['', '', 'G', '%'], [(15, 11), (10, 10), (16, 5)], [False, False, False, True], 64, False, [False, False, False, False], 452, 'South', (16, 3))
Element 19: (2, (16, 3), ['', '%', 'G', '%'], [(15, 10), (10, 9), (16, 4)], [False, True, False, True], 62, False, [False, False, False, False], 461, 'West', (15, 3))
Element 20: (2, (15, 3), ['%', '', '', 'G'], [(15, 9), (9, 9), (16, 3)], [True, False, False, False], 60, False, [False, False, False, False], 470, 'South', (15, 2))
Element 21: (2, (15, 2), ['%', '', 'G', '%'], [(16, 9), (9, 8), (15, 3)], [True, False, False, True], 58, False, [False, False, False, False], 469, 'South', (15, 1))
Element 22: (2, (15, 1), ['%', '%', '', ''], [(16, 8), (9, 7), (15, 4)], [True, True, False, False], 56, False, [False, False, False, False], 478, 'East', (16, 1))
Element 23: (2, (16, 1), ['', '%', '%', ''], [(16, 9), (10, 7), (15, 5)], [False, True, True, False], 54, False, [False, False, False, False], 487, 'East', (17, 1))
Element 24: (2, (17, 1), ['', '%', '%', ''], [(15, 9), (11, 7), (15, 6)], [False, True, True, False], 52, False, [False, False, False, False], 496, 'East', (18, 1))
Element 25: (2, (18, 1), ['', '%', '.', '%'], [(14, 9), (10, 7), (15, 7)], [False, True, False, True], 50, False, [False, False, True, False], 495, 'North', (18, 2))
Element 26: (2, (18, 2), ['%', '', '.', '%'], [(13, 9), (10, 8), (15, 6)], [True, False, False, True], 48, False, [False, False, True, False], 504, 'North', (18, 3))
Element 27: (2, (18, 3), ['%', '', '.', '%'], [(13, 8), (10, 7), (15, 5)], [True, False, False, True], 46, False, [False, False, True, False], 523, 'North', (18, 4))
Element 28: (2, (18, 4), ['%', '', '.', '%'], [(13, 7), (9, 7), (15, 4)], [True, False, False, True], 44, False, [False, False, True, False], 542, 'North', (18, 5))
Element 29: (2, (18, 5), ['%', '', '', '%'], [(13, 6), (9, 8), (15, 3)], [True, False, False, True], 42, False, [False, False, False, False], 561, 'North', (18, 6))
Element 30: (2, (18, 6), ['%', '', '', '%'], [(13, 5), (10, 8), (15, 2)], [True, False, False, True], 40, False, [False, False, False, False], 570, 'North', (18, 7))
Element 31: (2, (18, 7), ['', '', '', '%'], [(13, 4), (9, 8), (15, 1)], [False, False, False, True], 38, False, [False, False, False, False], 579, 'North', (18, 8))
Element 32: (2, (18, 8), ['%', '', '', '%'], [(13, 3), (9, 9), (16, 1)], [True, False, False, True], 36, False, [False, False, False, False], 588, 'North', (18, 9))
