Element 1: (0, (4, 4), ['.', '.', '.', '.'], [(6, 4), (13, 3), (15, 11)], [False, False, False, False], 98, False, [True, True, True, True], 0, 'East', (5, 4))
Element 2: (0, (5, 4), ['', '.', '.', ''], [(6, 5), (13, 4), (16, 11)], [False, False, False, False], 96, False, [False, True, True, False], 39, 'North', (5, 5))
Element 3: (0, (5, 5), ['.', '', '.', ''], [(6, 6), (13, 5), (17, 11)], [False, False, False, False], 94, False, [True, False, True, False], 78, 'North', (5, 6))
Element 4: (0, (5, 6), ['.', '', '.', ''], [(6, 7), (13, 6), (18, 11)], [False, False, False, False], 92, False, [True, False, True, False], 107, 'North', (5, 7))
Element 5: (0, (5, 7), ['.', '', '%', ''], [(6, 8), (13, 7), (18, 10)], [False, False, True, False], 90, False, [True, False, False, False], 146, 'West', (4, 7))
Element 6: (0, (4, 7), ['.', '.', '%', ''], [(6, 9), (13, 8), (18, 9)], [False, False, True, False], 88, False, [True, True, False, False], 185, 'South', (4, 6))
Element 7: (0, (4, 6), ['.', '.', '', ''], [(7, 9), (13, 9), (18, 8)], [False, False, False, False], 86, False, [True, True, False, False], 224, 'South', (4, 5))
Element 8: (0, (4, 5), ['.', '', '', ''], [(6, 9), (14, 9), (18, 7)], [False, False, False, False], 84, False, [True, False, False, False], 253, 'West', (3, 5))
Element 9: (0, (3, 5), ['%', '.', '.', ''], [(6, 10), (15, 9), (18, 6)], [True, False, False, False], 82, False, [False, True, True, False], 292, 'North', (3, 6))
Element 10: (0, (3, 6), ['%', '', '.', ''], [(6, 11), (16, 9), (18, 5)], [True, False, False, False], 80, False, [False, False, True, False], 331, 'North', (3, 7))
Element 11: (0, (3, 7), ['.', '', '.', ''], [(7, 11), (16, 8), (18, 4)], [False, False, False, False], 78, False, [True, False, True, False], 370, 'North', (3, 8))
Element 12: (0, (3, 8), ['%', '', '.', '%'], [(8, 11), (16, 7), (18, 3)], [True, False, False, True], 76, False, [False, False, True, False], 409, 'North', (3, 9))
Element 13: (0, (3, 9), ['%', '', '%', '.'], [(9, 11), (17, 7), (18, 2)], [True, False, True, False], 74, False, [False, False, False, True], 448, 'East', (4, 9))
Element 14: (0, (4, 9), ['', '%', '.', '.'], [(10, 11), (18, 7), (18, 1)], [False, True, False, False], 72, False, [False, False, True, True], 467, 'East', (5, 9))
Element 15: (0, (5, 9), ['', '%', '%', ''], [(11, 11), (18, 8), (17, 1)], [False, True, True, False], 70, False, [False, False, False, False], 496, 'East', (6, 9))
Element 16: (0, (6, 9), ['', '', '', ''], [(12, 11), (18, 9), (16, 1)], [False, False, False, False], 68, False, [False, False, False, False], 515, 'East', (7, 9))
Element 17: (0, (7, 9), ['', '%', '%', '%'], [(13, 11), (18, 10), (15, 1)], [False, True, True, True], 66, False, [False, False, False, False], 534, 'West', (6, 9))
Element 18: (0, (6, 9), ['', '', '', ''], [(13, 10), (18, 11), (15, 2)], [False, False, False, False], 64, False, [False, False, False, False], 553, 'North', (6, 10))
Element 19: (0, (6, 10), ['%', '', '', '%'], [(13, 9), (17, 11), (15, 3)], [True, False, False, True], 62, False, [False, False, False, False], 562, 'North', (6, 11))
Element 20: (0, (6, 11), ['%', '', '%', ''], [(12, 9), (16, 11), (16, 3)], [True, False, True, False], 60, False, [False, False, False, False], 581, 'East', (7, 11))
Element 21: (0, (7, 11), ['', '%', '%', ''], [(13, 9), (15, 11), (16, 4)], [False, True, True, False], 58, False, [False, False, False, False], 590, 'East', (8, 11))
Element 22: (0, (8, 11), ['', '%', '%', ''], [(14, 9), (15, 10), (16, 5)], [False, True, True, False], 56, False, [False, False, False, False], 609, 'East', (9, 11))
Element 23: (0, (9, 11), ['', '.', '%', ''], [(15, 9), (15, 11), (16, 6)], [False, False, True, False], 54, False, [False, True, False, False], 618, 'South', (9, 10))
Element 24: (0, (9, 10), ['%', '.', '', '.'], [(16, 9), (16, 11), (15, 6)], [True, False, False, False], 52, False, [False, True, False, True], 637, 'East', (10, 10))
Element 25: (0, (10, 10), ['', '.', '', '%'], [(16, 8), (17, 11), (15, 7)], [False, False, False, True], 50, False, [False, True, False, False], 656, 'South', (10, 9))
Element 26: (0, (10, 9), ['.', '', '', '%'], [(16, 7), (18, 11), (15, 6)], [False, False, False, True], 48, False, [True, False, False, False], 665, 'West', (9, 9))
Element 27: (0, (9, 9), ['%', '', '', ''], [(17, 7), (18, 10), (15, 5)], [True, False, False, False], 46, False, [False, False, False, False], 684, 'South', (9, 8))
Element 28: (0, (9, 8), ['%', '.', '', ''], [(18, 7), (18, 9), (15, 4)], [True, False, False, False], 44, False, [False, True, False, False], 693, 'South', (9, 7))
Element 29: (0, (9, 7), ['%', '%', '', '.'], [(18, 8), (18, 10), (15, 5)], [True, True, False, False], 42, False, [False, False, False, True], 702, 'East', (10, 7))
Element 30: (0, (10, 7), ['', '%', '', '.'], [(18, 9), (18, 9), (15, 6)], [False, True, False, False], 40, False, [False, False, False, True], 711, 'East', (11, 7))
Element 31: (0, (11, 7), ['', '%', '%', '%'], [(18, 10), (18, 8), (16, 6)], [False, True, True, True], 38, False, [False, False, False, False], 720, 'West', (10, 7))
Element 32: (0, (10, 7), ['', '%', '', ''], [(18, 11), (18, 7), (16, 7)], [False, True, False, False], 36, False, [False, False, False, False], 719, 'North', (10, 8))
Element 33: (0, (10, 8), ['', '', '', '%'], [(17, 11), (17, 7), (16, 8)], [False, False, False, True], 34, False, [False, False, False, False], 718, 'South', (10, 7))
