Element 1: (2, (15, 1), ['%', '%', '.', '.'], [(1, 9), (3, 9), (16, 4)], [True, True, False, False], 98, False, [False, False, True, True], 19, 'East', (16, 1))
Element 2: (2, (16, 1), ['', '%', '%', '.'], [(1, 10), (4, 9), (16, 5)], [False, True, True, False], 96, False, [False, False, False, True], 58, 'East', (17, 1))
Element 3: (2, (17, 1), ['', '%', '%', ''], [(1, 11), (5, 9), (16, 6)], [False, True, True, False], 94, False, [False, False, False, False], 87, 'East', (18, 1))
Element 4: (2, (18, 1), ['', '%', '.', '%'], [(2, 11), (6, 9), (16, 7)], [False, True, False, True], 92, False, [False, False, True, False], 116, 'North', (18, 2))
Element 5: (2, (18, 2), ['%', '', '.', '%'], [(3, 11), (7, 9), (17, 7)], [True, False, False, True], 90, False, [False, False, True, False], 155, 'North', (18, 3))
Element 6: (2, (18, 3), ['%', '', '.', '%'], [(4, 11), (6, 9), (18, 7)], [True, False, False, True], 88, False, [False, False, True, False], 184, 'North', (18, 4))
Element 7: (2, (18, 4), ['%', '', '.', '%'], [(4, 10), (6, 10), (18, 8)], [True, False, False, True], 86, False, [False, False, True, False], 223, 'North', (18, 5))
Element 8: (2, (18, 5), ['%', '', '.', '%'], [(4, 9), (6, 11), (18, 9)], [True, False, False, True], 84, False, [False, False, True, False], 252, 'North', (18, 6))
Element 9: (2, (18, 6), ['%', '', '', '%'], [(5, 9), (7, 11), (18, 10)], [True, False, False, True], 82, False, [False, False, False, False], 281, 'North', (18, 7))
Element 10: (2, (18, 7), ['', '', '', '%'], [(6, 9), (8, 11), (18, 11)], [False, False, False, True], 80, False, [False, False, False, False], 290, 'North', (18, 8))
Element 11: (2, (18, 8), ['%', '', '', '%'], [(6, 8), (9, 11), (17, 11)], [True, False, False, True], 78, False, [False, False, False, False], 319, 'North', (18, 9))
Element 12: (2, (18, 9), ['%', '', '', '%'], [(6, 7), (10, 11), (16, 11)], [True, False, False, True], 76, False, [False, False, False, False], 348, 'North', (18, 10))
Element 13: (2, (18, 10), ['%', '', '', '%'], [(6, 6), (11, 11), (15, 11)], [True, False, False, True], 74, False, [False, False, False, False], 377, 'North', (18, 11))
Element 14: (2, (18, 11), ['', '', '%', '%'], [(6, 5), (12, 11), (15, 10)], [False, False, True, True], 72, False, [False, False, False, False], 406, 'West', (17, 11))
Element 15: (2, (17, 11), ['', '%', '%', ''], [(6, 4), (13, 11), (15, 9)], [False, True, True, False], 70, False, [False, False, False, False], 435, 'West', (16, 11))
Element 16: (2, (16, 11), ['', '%', '%', ''], [(6, 3), (13, 10), (16, 9)], [False, True, True, False], 68, False, [False, False, False, False], 464, 'West', (15, 11))
Element 17: (2, (15, 11), ['%', '', '%', ''], [(7, 3), (13, 9), (16, 8)], [True, False, True, False], 66, False, [False, False, False, False], 493, 'South', (15, 10))
Element 18: (2, (15, 10), ['%', '', '', '%'], [(8, 3), (14, 9), (16, 9)], [True, False, False, True], 64, False, [False, False, False, False], 512, 'South', (15, 9))
Element 19: (2, (15, 9), ['', '%', '', ''], [(9, 3), (13, 9), (16, 8)], [False, True, False, False], 62, False, [False, False, False, False], 521, 'East', (16, 9))
Element 20: (2, (16, 9), ['', '', '%', '%'], [(10, 3), (13, 8), (16, 9)], [False, False, True, True], 60, False, [False, False, False, False], 540, 'South', (16, 8))
Element 21: (2, (16, 8), ['%', '', '', '%'], [(11, 3), (13, 7), (15, 9)], [True, False, False, True], 58, False, [False, False, False, False], 559, 'South', (16, 7))
Element 22: (2, (16, 7), ['.', '', '', ''], [(12, 3), (13, 6), (15, 10)], [False, False, False, False], 56, False, [True, False, False, False], 578, 'West', (15, 7))
Element 23: (2, (15, 7), ['%', '.', '%', ''], [(13, 3), (13, 5), (15, 11)], [True, False, True, False], 54, False, [False, True, False, False], 607, 'South', (15, 6))
Element 24: (2, (15, 6), ['%', '.', '', ''], [(13, 4), (13, 6), (16, 11)], [True, False, False, False], 52, False, [False, True, False, False], 626, 'South', (15, 5))
Element 25: (2, (15, 5), ['%', '.', '', ''], [(13, 5), (13, 7), (17, 11)], [True, False, False, False], 50, False, [False, True, False, False], 635, 'South', (15, 4))
