Element 1: (1, (3, 9), ['%', '.', '%', '.'], [(18, 7), (3, 11), (15, 5)], [True, False, True, False], 98, False, [False, True, False, True], 9, 'East', (4, 9))
Element 2: (1, (4, 9), ['', '%', '.', '.'], [(18, 8), (4, 11), (16, 5)], [False, True, False, False], 96, False, [False, False, True, True], 48, 'East', (5, 9))
Element 3: (1, (5, 9), ['', '%', '%', '.'], [(18, 9), (4, 10), (16, 6)], [False, True, True, False], 94, False, [False, False, False, True], 87, 'East', (6, 9))
Element 4: (1, (6, 9), ['', '.', '.', '.'], [(18, 10), (4, 9), (16, 7)], [False, False, False, False], 92, False, [False, True, True, True], 116, 'East', (7, 9))
Element 5: (1, (7, 9), ['', '%', '%', '%'], [(18, 11), (5, 9), (16, 8)], [False, True, True, True], 90, False, [False, False, False, False], 135, 'West', (6, 9))
Element 6: (1, (6, 9), ['', '.', '.', ''], [(17, 11), (4, 9), (16, 9)], [False, False, False, False], 88, False, [False, True, True, False], 154, 'North', (6, 10))
Element 7: (1, (6, 10), ['%', '', '.', '%'], [(16, 11), (3, 9), (15, 9)], [True, False, False, True], 86, False, [False, False, True, False], 183, 'North', (6, 11))
Element 8: (1, (6, 11), ['%', '', '%', '.'], [(15, 11), (3, 8), (15, 10)], [True, False, True, False], 84, False, [False, False, False, True], 222, 'East', (7, 11))
Element 9: (1, (7, 11), ['', '%', '%', '.'], [(15, 10), (3, 7), (15, 9)], [False, True, True, False], 82, False, [False, False, False, True], 241, 'East', (8, 11))
Element 10: (1, (8, 11), ['', '%', '%', '.'], [(15, 9), (4, 7), (14, 9)], [False, True, True, False], 80, False, [False, False, False, True], 270, 'East', (9, 11))
Element 11: (1, (9, 11), ['', '.', '%', '.'], [(16, 9), (5, 7), (13, 9)], [False, False, True, False], 78, False, [False, True, False, True], 299, 'East', (10, 11))
Element 12: (1, (10, 11), ['', '.', '%', '.'], [(16, 8), (6, 7), (13, 10)], [False, False, True, False], 76, False, [False, True, False, True], 328, 'East', (11, 11))
Element 13: (1, (11, 11), ['', '%', '%', '.'], [(16, 7), (6, 8), (13, 11)], [False, True, True, False], 74, False, [False, False, False, True], 357, 'East', (12, 11))
Element 14: (1, (12, 11), ['', '%', '%', ''], [(15, 7), (6, 9), (13, 10)], [False, True, True, False], 72, False, [False, False, False, False], 376, 'East', (13, 11))
Element 15: (1, (13, 11), ['', '', '%', '%'], [(15, 6), (7, 9), (13, 9)], [False, False, True, True], 70, False, [False, False, False, False], 385, 'South', (13, 10))
Element 16: (1, (13, 10), ['%', '', '', '%'], [(16, 6), (6, 9), (13, 8)], [True, False, False, True], 68, False, [False, False, False, False], 394, 'South', (13, 9))
Element 17: (1, (13, 9), ['.', '', '', ''], [(16, 5), (6, 10), (13, 7)], [False, False, False, False], 66, False, [True, False, False, False], 403, 'West', (12, 9))
Element 18: (1, (12, 9), ['%', '%', '%', ''], [(16, 4), (6, 11), (13, 6)], [True, True, True, False], 64, False, [False, False, False, False], 432, 'East', (13, 9))
Element 19: (1, (13, 9), ['', '', '', ''], [(16, 3), (7, 11), (13, 5)], [False, False, False, False], 62, False, [False, False, False, False], 451, 'East', (14, 9))
