Element 1: (2, (4, 9), ['.', '%', '.', '.'], [(13, 4), (4, 5), (15, 9)], [False, True, False, False], 98, False, [True, False, True, True], 19, 'East', (5, 9))
Element 2: (2, (5, 9), ['', '%', '%', '.'], [(13, 5), (5, 5), (16, 9)], [False, True, True, False], 96, False, [False, False, False, True], 58, 'East', (6, 9))
Element 3: (2, (6, 9), ['', '.', '.', '.'], [(13, 6), (6, 5), (16, 8)], [False, False, False, False], 94, False, [False, True, True, True], 97, 'East', (7, 9))
Element 4: (2, (7, 9), ['', '%', '%', '%'], [(13, 7), (6, 6), (16, 7)], [False, True, True, True], 92, False, [False, False, False, False], 136, 'West', (6, 9))
Element 5: (2, (6, 9), ['', '.', '.', ''], [(13, 8), (6, 7), (17, 7)], [False, False, False, False], 90, False, [False, True, True, False], 165, 'North', (6, 10))
Element 6: (2, (6, 10), ['%', '', '.', '%'], [(13, 9), (6, 8), (18, 7)], [True, False, False, True], 88, False, [False, False, True, False], 204, 'North', (6, 11))
Element 7: (2, (6, 11), ['%', '', '%', '.'], [(14, 9), (6, 9), (18, 8)], [True, False, True, False], 86, False, [False, False, False, True], 233, 'East', (7, 11))
Element 8: (2, (7, 11), ['', '%', '%', '.'], [(15, 9), (7, 9), (18, 9)], [False, True, True, False], 84, False, [False, False, False, True], 252, 'East', (8, 11))
Element 9: (2, (8, 11), ['', '%', '%', '.'], [(15, 10), (6, 9), (18, 10)], [False, True, True, False], 82, False, [False, False, False, True], 281, 'East', (9, 11))
Element 10: (2, (9, 11), ['', '.', '%', '.'], [(15, 11), (6, 10), (18, 11)], [False, False, True, False], 80, False, [False, True, False, True], 300, 'East', (10, 11))
Element 11: (2, (10, 11), ['', '.', '%', '.'], [(16, 11), (6, 11), (17, 11)], [False, False, True, False], 78, False, [False, True, False, True], 329, 'East', (11, 11))
Element 12: (2, (11, 11), ['', '%', '%', '.'], [(17, 11), (7, 11), (18, 11)], [False, True, True, False], 76, False, [False, False, False, True], 338, 'East', (12, 11))
Element 13: (2, (12, 11), ['', '%', '%', '.'], [(18, 11), (8, 11), (18, 10)], [False, True, True, False], 74, False, [False, False, False, True], 347, 'East', (13, 11))
Element 14: (2, (13, 11), ['', '.', '%', '%'], [(18, 10), (9, 11), (18, 9)], [False, False, True, True], 72, False, [False, True, False, False], 356, 'South', (13, 10))
Element 15: (2, (13, 10), ['%', '', '', '%'], [(18, 9), (9, 10), (18, 8)], [True, False, False, True], 70, False, [False, False, False, False], 375, 'South', (13, 9))
Element 16: (2, (13, 9), ['.', '', '', ''], [(18, 8), (10, 10), (18, 7)], [False, False, False, False], 68, False, [True, False, False, False], 384, 'West', (12, 9))
Element 17: (2, (12, 9), ['%', '%', '%', ''], [(18, 7), (10, 9), (18, 6)], [True, True, True, False], 66, False, [False, False, False, False], 413, 'East', (13, 9))
Element 18: (2, (13, 9), ['', '', '', ''], [(18, 6), (9, 9), (18, 5)], [False, False, False, False], 64, False, [False, False, False, False], 432, 'East', (14, 9))
Element 19: (2, (14, 9), ['', '%', '%', ''], [(18, 5), (9, 8), (18, 4)], [False, True, True, False], 62, False, [False, False, False, False], 441, 'East', (15, 9))
Element 20: (2, (15, 9), ['', '%', '', ''], [(18, 4), (9, 7), (18, 3)], [False, True, False, False], 60, False, [False, False, False, False], 460, 'East', (16, 9))
Element 21: (2, (16, 9), ['', '', '%', '%'], [(18, 3), (10, 7), (18, 2)], [False, False, True, True], 58, False, [False, False, False, False], 479, 'South', (16, 8))
Element 22: (2, (16, 8), ['%', '', '', '%'], [(18, 2), (11, 7), (18, 1)], [True, False, False, True], 56, False, [False, False, False, False], 488, 'South', (16, 7))
Element 23: (2, (16, 7), ['.', '.', '', ''], [(18, 1), (10, 7), (17, 1)], [False, False, False, False], 54, False, [True, True, False, False], 497, 'South', (16, 6))
Element 24: (2, (16, 6), ['.', '.', '', '%'], [(17, 1), (10, 8), (16, 1)], [False, False, False, True], 52, False, [True, True, False, False], 516, 'South', (16, 5))
