Element 1: (1, (3, 6), ['%', '.', '.', '.'], [(18, 8), (4, 4), (12, 1)], [True, False, False, False], 98, False, [False, True, True, True], 9, 'East', (4, 6))
Element 2: (1, (4, 6), ['', '.', '.', '.'], [(18, 9), (5, 4), (13, 1)], [False, False, False, False], 96, False, [False, True, True, True], 48, 'East', (5, 6))
Element 3: (1, (5, 6), ['', '.', '.', '.'], [(18, 10), (6, 4), (13, 2)], [False, False, False, False], 94, False, [False, True, True, True], 87, 'East', (6, 6))
Element 4: (1, (6, 6), ['', 'G', '.', '%'], [(18, 11), (6, 5), (13, 3)], [False, False, False, True], 92, False, [False, False, True, False], 116, 'North', (6, 7))
Element 5: (1, (6, 7), ['.', '', '.', ''], [(17, 11), (5, 5), (13, 4)], [False, False, False, False], 90, False, [True, False, True, False], 155, 'North', (6, 8))
Element 6: (1, (6, 8), ['%', '', '.', '%'], [(16, 11), (4, 5), (13, 5)], [True, False, False, True], 88, False, [False, False, True, False], 194, 'North', (6, 9))
Element 7: (1, (6, 9), ['.', '', '.', '.'], [(15, 11), (3, 5), (13, 6)], [False, False, False, False], 86, False, [True, False, True, True], 233, 'East', (7, 9))
Element 8: (1, (7, 9), ['', '%', '%', '%'], [(15, 10), (3, 4), (13, 7)], [False, True, True, True], 84, False, [False, False, False, False], 272, 'West', (6, 9))
Element 9: (1, (6, 9), ['.', '', '.', ''], [(15, 9), (3, 3), (13, 8)], [False, False, False, False], 82, False, [True, False, True, False], 301, 'North', (6, 10))
Element 10: (1, (6, 10), ['%', '', '.', '%'], [(16, 9), (3, 2), (13, 9)], [True, False, False, True], 80, False, [False, False, True, False], 1330, 'North', (6, 11))
Element 11: #1#
