Element 1: (3, (15, 9), ['.', '%', '.', '.'], [(8, 11), (6, 3), (6, 9)], [False, True, False, False], 98, False, [True, False, True, True], 29, 'East', (16, 9))
Element 2: (3, (16, 9), ['', '.', '%', '%'], [(9, 11), (7, 3), (6, 10)], [False, False, True, True], 96, False, [False, True, False, False], 68, 'South', (16, 8))
Element 3: (3, (16, 8), ['%', '.', '', '%'], [(10, 11), (8, 3), (6, 11)], [True, False, False, True], 94, False, [False, True, False, False], 107, 'South', (16, 7))
Element 4: (3, (16, 7), ['.', '.', '', '.'], [(11, 11), (9, 3), (7, 11)], [False, False, False, False], 92, False, [True, True, False, True], 136, 'East', (17, 7))
Element 5: (3, (17, 7), ['', '%', '%', '.'], [(12, 11), (10, 3), (8, 11)], [False, True, True, False], 90, False, [False, False, False, True], 165, 'East', (18, 7))
Element 6: (3, (18, 7), ['', '.', '.', '%'], [(13, 11), (11, 3), (9, 11)], [False, False, False, True], 88, False, [False, True, True, False], 194, 'North', (18, 8))
Element 7: (3, (18, 8), ['%', '', '.', '%'], [(13, 10), (12, 3), (9, 10)], [True, False, False, True], 86, False, [False, False, True, False], 233, 'North', (18, 9))
Element 8: (3, (18, 9), ['%', '', '.', '%'], [(13, 9), (13, 3), (10, 10)], [True, False, False, True], 84, False, [False, False, True, False], 272, 'North', (18, 10))
Element 9: (3, (18, 10), ['%', '', '', '%'], [(14, 9), (13, 4), (10, 9)], [True, False, False, True], 82, False, [False, False, False, False], 311, 'North', (18, 11))
Element 10: (3, (18, 11), ['.', '', '%', '%'], [(15, 9), (13, 5), (9, 9)], [False, False, True, True], 80, False, [True, False, False, False], 330, 'West', (17, 11))
Element 11: (3, (17, 11), ['.', '%', '%', ''], [(15, 10), (13, 6), (9, 8)], [False, True, True, False], 78, False, [True, False, False, False], 359, 'West', (16, 11))
Element 12: (3, (16, 11), ['G', '%', '%', ''], [(15, 11), (13, 7), (9, 7)], [False, True, True, False], 76, False, [False, False, False, False], 398, 'East', (17, 11))
Element 13: (3, (17, 11), ['G', '%', '%', ''], [(16, 11), (13, 8), (10, 7)], [False, True, True, False], 74, False, [False, False, False, False], 417, 'East', (18, 11))
Element 14: (3, (18, 11), ['G', '', '%', '%'], [(17, 11), (13, 9), (11, 7)], [False, False, True, True], 72, False, [False, False, False, False], 426, 'South', (18, 10))
Element 15: (3, (18, 10), ['%', '', 'G', '%'], [(18, 11), (12, 9), (10, 7)], [True, False, False, True], 70, False, [False, False, False, False], 435, 'South', (18, 9))
Element 16: (3, (18, 9), ['%', '', 'G', '%'], [(18, 10), (13, 9), (10, 8)], [True, False, False, True], 68, False, [False, False, False, False], 434, 'South', (18, 8))
Element 17: (3, (18, 8), ['%', '', 'G', '%'], [(18, 9), (14, 9), (10, 7)], [True, False, False, True], 66, False, [False, False, False, False], 433, 'South', (18, 7))
Element 18: (3, (18, 7), ['', '.', 'G', '%'], [(18, 8), (15, 9), (9, 7)], [False, False, False, True], 64, False, [False, True, False, False], 432, 'South', (18, 6))
Element 19: (3, (18, 6), ['%', '.', 'G', '%'], [(18, 7), (16, 9), (9, 8)], [True, False, False, True], 62, False, [False, True, False, False], 441, 'South', (18, 5))
Element 20: (3, (18, 5), ['%', '.', 'G', '%'], [(18, 6), (16, 8), (10, 8)], [True, False, False, True], 60, False, [False, True, False, False], 450, 'South', (18, 4))
Element 21: (3, (18, 4), ['%', '.', 'G', '%'], [(18, 5), (16, 7), (9, 8)], [True, False, False, True], 58, False, [False, True, False, False], 459, 'South', (18, 3))
Element 22: (3, (18, 3), ['%', '.', 'G', '%'], [(18, 4), (16, 6), (9, 9)], [True, False, False, True], 56, False, [False, True, False, False], 478, 'South', (18, 2))
Element 23: (3, (18, 2), ['%', '', 'G', '%'], [(18, 3), (16, 5), (10, 9)], [True, False, False, True], 54, False, [False, False, False, False], 497, 'South', (18, 1))
