Element 1: (0, (6, 8), ['%', '.', '.', '%'], [(10, 9), (10, 10), (16, 11)], [True, False, False, True], 98, False, [False, True, True, False], 0, 'North', (6, 9))
Element 2: (0, (6, 9), ['.', '', '.', '.'], [(9, 9), (10, 11), (17, 11)], [False, False, False, False], 96, False, [True, False, True, True], 39, 'East', (7, 9))
Element 3: (0, (7, 9), ['', '%', '%', '%'], [(9, 10), (11, 11), (18, 11)], [False, True, True, True], 94, False, [False, False, False, False], 68, 'West', (6, 9))
Element 4: (0, (6, 9), ['.', '', '.', ''], [(9, 11), (12, 11), (18, 10)], [False, False, False, False], 92, False, [True, False, True, False], 97, 'North', (6, 10))
Element 5: (0, (6, 10), ['%', '', '.', '%'], [(8, 11), (13, 11), (18, 9)], [True, False, False, True], 90, False, [False, False, True, False], 136, 'North', (6, 11))
Element 6: (0, (6, 11), ['%', '', '%', 'G'], [(7, 11), (13, 10), (18, 8)], [True, False, True, False], 88, False, [False, False, False, False], 175, 'South', (6, 10))
Element 7: (0, (6, 10), ['%', '', 'G', '%'], [(6, 11), (13, 9), (18, 7)], [True, False, False, True], 86, False, [False, False, False, False], 194, 'South', (6, 9))
Element 8: (0, (6, 9), ['.', '', 'G', ''], [(6, 10), (14, 9), (18, 6)], [False, False, False, False], 84, False, [True, False, False, False], 213, 'West', (5, 9))
Element 9: (0, (5, 9), ['.', '%', '%', 'G'], [(6, 9), (15, 9), (18, 5)], [False, True, True, False], 82, False, [True, False, False, False], 242, 'West', (4, 9))
Element 10: (0, (4, 9), ['.', '%', '.', ''], [(7, 9), (16, 9), (18, 4)], [False, True, False, False], 80, False, [True, False, True, False], 271, 'North', (4, 10))
Element 11: (0, (4, 10), ['%', '', '.', '%'], [(6, 9), (16, 8), (18, 3)], [True, False, False, True], 78, False, [False, False, True, False], 300, 'North', (4, 11))
Element 12: (0, (4, 11), ['.', '', '%', '%'], [(6, 8), (16, 7), (18, 2)], [False, False, True, True], 76, False, [True, False, False, False], 329, 'West', (3, 11))
Element 13: (0, (3, 11), ['.', '%', '%', ''], [(6, 7), (17, 7), (18, 1)], [False, True, True, False], 74, False, [True, False, False, False], 358, 'West', (2, 11))
Element 14: (0, (2, 11), ['', '%', '%', ''], [(6, 6), (18, 7), (17, 1)], [False, True, True, False], 72, False, [False, False, False, False], 387, 'West', (1, 11))
Element 15: (0, (1, 11), ['%', '.', '%', ''], [(6, 5), (18, 8), (16, 1)], [True, False, True, False], 70, False, [False, True, False, False], 406, 'South', (1, 10))
Element 16: (0, (1, 10), ['%', '.', '', '%'], [(6, 4), (18, 9), (15, 1)], [True, False, False, True], 68, False, [False, True, False, False], 435, 'South', (1, 9))
Element 17: (0, (1, 9), ['%', '.', '', '%'], [(6, 3), (18, 10), (15, 2)], [True, False, False, True], 66, False, [False, True, False, False], 464, 'South', (1, 8))
Element 18: (0, (1, 8), ['%', '.', '', '%'], [(7, 3), (18, 11), (15, 3)], [True, False, False, True], 64, False, [False, True, False, False], 493, 'South', (1, 7))
Element 19: (0, (1, 7), ['%', '.', '', '.'], [(8, 3), (17, 11), (16, 3)], [True, False, False, False], 62, False, [False, True, False, True], 522, 'East', (2, 7))
Element 20: (0, (2, 7), ['', '%', '%', '.'], [(9, 3), (16, 11), (16, 4)], [False, True, True, False], 60, False, [False, False, False, True], 551, 'East', (3, 7))
Element 21: (0, (3, 7), ['', '.', '.', '.'], [(10, 3), (15, 11), (16, 5)], [False, False, False, False], 58, False, [False, True, True, True], 590, 'East', (4, 7))
Element 22: (0, (4, 7), ['', '.', '%', '.'], [(11, 3), (15, 10), (16, 6)], [False, False, True, False], 56, False, [False, True, False, True], 629, 'East', (5, 7))
Element 23: (0, (5, 7), ['', '.', '%', ''], [(12, 3), (15, 11), (15, 6)], [False, False, True, False], 54, False, [False, True, False, False], 658, 'South', (5, 6))
Element 24: (0, (5, 6), ['.', '.', '', ''], [(13, 3), (16, 11), (15, 7)], [False, False, False, False], 52, False, [True, True, False, False], 687, 'South', (5, 5))
Element 25: (0, (5, 5), ['.', '.', '', ''], [(13, 4), (17, 11), (16, 7)], [False, False, False, False], 50, False, [True, True, False, False], 706, 'South', (5, 4))
Element 26: (0, (5, 4), ['.', '.', '', ''], [(13, 5), (18, 11), (17, 7)], [False, False, False, False], 48, False, [True, True, False, False], 725, 'South', (5, 3))
