Element 1: (3, (15, 11), ['%', '.', '%', '.'], [(14, 9), (5, 4), (7, 11)], [True, False, True, False], 98, False, [False, True, False, True], 29, 'East', (16, 11))
Element 2: (3, (16, 11), ['', '%', '%', '.'], [(15, 9), (6, 4), (8, 11)], [False, True, True, False], 96, False, [False, False, False, True], 68, 'East', (17, 11))
Element 3: (3, (17, 11), ['', '%', '%', ''], [(16, 9), (6, 5), (9, 11)], [False, True, True, False], 94, False, [False, False, False, False], 107, 'East', (18, 11))
Element 4: (3, (18, 11), ['', '.', '%', '%'], [(16, 8), (6, 6), (10, 11)], [False, False, True, True], 92, False, [False, True, False, False], 136, 'South', (18, 10))
Element 5: (3, (18, 10), ['%', '.', '', '%'], [(16, 7), (6, 7), (11, 11)], [True, False, False, True], 90, False, [False, True, False, False], 175, 'South', (18, 9))
Element 6: (3, (18, 9), ['%', '.', '', '%'], [(17, 7), (6, 8), (12, 11)], [True, False, False, True], 88, False, [False, True, False, False], 214, 'South', (18, 8))
Element 7: (3, (18, 8), ['%', 'G', '', '%'], [(18, 7), (6, 9), (13, 11)], [True, False, False, True], 86, False, [False, False, False, False], 253, 'North', (18, 9))
Element 8: (3, (18, 9), ['%', '', '', '%'], [(18, 6), (7, 9), (13, 10)], [True, False, False, True], 84, False, [False, False, False, False], 282, 'North', (18, 10))
Element 9: (3, (18, 10), ['%', '', '', '%'], [(18, 5), (6, 9), (13, 9)], [True, False, False, True], 82, False, [False, False, False, False], 291, 'North', (18, 11))
Element 10: (3, (18, 11), ['', '', '%', '%'], [(18, 4), (6, 10), (13, 8)], [False, False, True, True], 80, False, [False, False, False, False], 320, 'West', (17, 11))
Element 11: (3, (17, 11), ['', '%', '%', ''], [(18, 3), (6, 11), (13, 7)], [False, True, True, False], 78, False, [False, False, False, False], 339, 'West', (16, 11))
Element 12: (3, (16, 11), ['', '%', '%', ''], [(18, 2), (7, 11), (13, 6)], [False, True, True, False], 76, False, [False, False, False, False], 358, 'West', (15, 11))
Element 13: (3, (15, 11), ['%', '.', '%', ''], [(18, 1), (8, 11), (13, 5)], [True, False, True, False], 74, False, [False, True, False, False], 367, 'South', (15, 10))
Element 14: (3, (15, 10), ['%', '', '', '%'], [(17, 1), (9, 11), (13, 4)], [True, False, False, True], 72, False, [False, False, False, False], 396, 'South', (15, 9))
Element 15: (3, (15, 9), ['', '%', '', ''], [(16, 1), (9, 10), (13, 3)], [False, True, False, False], 70, False, [False, False, False, False], 425, 'East', (16, 9))
Element 16: (3, (16, 9), ['', '', '%', '%'], [(15, 1), (10, 10), (13, 2)], [False, False, True, True], 68, False, [False, False, False, False], 454, 'South', (16, 8))
Element 17: (3, (16, 8), ['%', '', '', '%'], [(15, 2), (10, 9), (13, 1)], [True, False, False, True], 66, False, [False, False, False, False], 483, 'South', (16, 7))
Element 18: (3, (16, 7), ['.', '.', '', ''], [(15, 3), (9, 9), (12, 1)], [False, False, False, False], 64, False, [True, True, False, False], 512, 'South', (16, 6))
Element 19: (3, (16, 6), ['.', '.', '', '%'], [(16, 3), (9, 8), (11, 1)], [False, False, False, True], 62, False, [True, True, False, False], 541, 'South', (16, 5))
Element 20: (3, (16, 5), ['.', 'G', '', '%'], [(16, 4), (9, 7), (10, 1)], [False, False, False, True], 60, False, [True, False, False, False], 580, 'West', (15, 5))
Element 21: (3, (15, 5), ['%', 'G', '.', ''], [(15, 4), (10, 7), (9, 1)], [True, False, False, False], 58, False, [False, False, True, False], 619, 'North', (15, 6))
Element 22: (3, (15, 6), ['%', 'G', '.', ''], [(15, 5), (11, 7), (8, 1)], [True, False, False, False], 56, False, [False, False, True, False], 648, 'North', (15, 7))
Element 23: (3, (15, 7), ['%', '', '%', ''], [(16, 5), (10, 7), (7, 1)], [True, False, True, False], 54, False, [False, False, False, False], 667, 'South', (15, 6))
Element 24: (3, (15, 6), ['%', '', '', 'G'], [(16, 6), (10, 8), (6, 1)], [True, False, False, False], 52, False, [False, False, False, False], 676, 'South', (15, 5))
Element 25: (3, (15, 5), ['%', '', 'G', ''], [(15, 6), (10, 7), (6, 2)], [True, False, False, False], 50, False, [False, False, False, False], 685, 'East', (16, 5))
Element 26: (3, (16, 5), ['', '', '', '%'], [(15, 7), (9, 7), (6, 3)], [False, False, False, True], 48, False, [False, False, False, False], 694, 'North', (16, 6))
Element 27: (3, (16, 6), ['G', '', '', '%'], [(15, 6), (9, 8), (7, 3)], [False, False, False, True], 46, False, [False, False, False, False], 703, 'South', (16, 5))
Element 28: (3, (16, 5), ['', '', 'G', '%'], [(16, 6), (10, 8), (8, 3)], [False, False, False, True], 44, False, [False, False, False, False], 712, 'West', (15, 5))
Element 29: (3, (15, 5), ['%', '', '', 'G'], [(16, 5), (9, 8), (9, 3)], [True, False, False, False], 42, False, [False, False, False, False], 721, 'North', (15, 6))
Element 30: (3, (15, 6), ['%', 'G', '', ''], [(15, 5), (9, 9), (10, 3)], [True, False, False, False], 40, False, [False, False, False, False], 730, 'North', (15, 7))
Element 31: (3, (15, 7), ['%', 'G', '%', ''], [(15, 6), (10, 9), (11, 3)], [True, False, True, False], 38, False, [False, False, False, False], 739, 'East', (16, 7))
Element 32: (3, (16, 7), ['', '', '', ''], [(15, 5), (10, 8), (12, 3)], [False, False, False, False], 36, False, [False, False, False, False], 748, 'East', (17, 7))
Element 33: (3, (17, 7), ['', '%', '%', ''], [(15, 4), (10, 9), (11, 3)], [False, True, True, False], 34, False, [False, False, False, False], 747, 'East', (18, 7))
Element 34: (3, (18, 7), ['', '', '', '%'], [(16, 4), (10, 10), (10, 3)], [False, False, False, True], 32, False, [False, False, False, False], 746, 'South', (18, 6))
Element 35: (3, (18, 6), ['%', '', '', '%'], [(16, 5), (10, 11), (9, 3)], [True, False, False, True], 30, False, [False, False, False, False], 745, 'South', (18, 5))
Element 36: (3, (18, 5), ['%', '', '', '%'], [(16, 4), (11, 11), (8, 3)], [True, False, False, True], 28, False, [False, False, False, False], 744, 'South', (18, 4))
Element 37: (3, (18, 4), ['%', '', '', '%'], [(16, 3), (12, 11), (8, 4)], [True, False, False, True], 26, False, [False, False, False, False], 743, 'South', (18, 3))
Element 38: (3, (18, 3), ['%', '', '', '%'], [(15, 3), (13, 11), (8, 5)], [True, False, False, True], 24, False, [False, False, False, False], 742, 'South', (18, 2))
Element 39: (3, (18, 2), ['%', '', '', '%'], [(15, 4), (13, 10), (9, 5)], [True, False, False, True], 22, False, [False, False, False, False], 741, 'South', (18, 1))
Element 40: (3, (18, 1), ['', '%', '', '%'], [(15, 3), (13, 9), (10, 5)], [False, True, False, True], 20, False, [False, False, False, False], 740, 'West', (17, 1))
Element 41: (3, (17, 1), ['', '%', '%', ''], [(15, 2), (12, 9), (11, 5)], [False, True, True, False], 18, False, [False, False, False, False], 749, 'West', (16, 1))
Element 42: (3, (16, 1), ['G', '%', '%', ''], [(15, 1), (13, 9), (10, 5)], [False, True, True, False], 16, False, [False, False, False, False], 748, 'East', (17, 1))
Element 43: (3, (17, 1), ['G', '%', '%', ''], [(16, 1), (14, 9), (9, 5)], [False, True, True, False], 14, False, [False, False, False, False], 747, 'East', (18, 1))
Element 44: (3, (18, 1), ['G', '%', '', '%'], [(17, 1), (15, 9), (8, 5)], [False, True, False, True], 12, False, [False, False, False, False], 746, 'North', (18, 2))
Element 45: (3, (18, 2), ['%', 'G', '', '%'], [(18, 1), (16, 9), (8, 4)], [True, False, False, True], 10, False, [False, False, False, False], 745, 'North', (18, 3))
Element 46: (3, (18, 3), ['%', 'G', '', '%'], [(18, 2), (16, 8), (8, 3)], [True, False, False, True], 8, False, [False, False, False, False], 744, 'North', (18, 4))
Element 47: (3, (18, 4), ['%', 'G', '', '%'], [(18, 3), (16, 7), (7, 3)], [True, False, False, True], 6, False, [False, False, False, False], 743, 'North', (18, 5))
Element 48: (3, (18, 5), ['%', 'G', '', '%'], [(18, 4), (17, 7), (6, 3)], [True, False, False, True], 4, False, [False, False, False, False], 742, 'North', (18, 6))
Element 49: (3, (18, 6), ['%', 'G', 'G', '%'], [(18, 5), (18, 7), (5, 3)], [True, False, False, True], 2, False, [False, False, False, False], 751, 'Stop', (18, 6))
Element 50: (3, (18, 6), ['%', 'G', 'G', '%'], [(18, 5), (18, 7), (5, 3)], [True, False, False, True], 0, False, [False, False, False, False], 750, 'Stop', (18, 6))
Element 51: #0#
