Element 1: (1, (5, 5), ['.', '.', '.', '.'], [(7, 1), (10, 3), (14, 9)], [False, False, False, False], 98, False, [True, True, True, True], 9, 'East', (6, 5))
Element 2: (1, (6, 5), ['', '.', '.', '%'], [(8, 1), (11, 3), (15, 9)], [False, False, False, True], 96, False, [False, True, True, False], 48, 'North', (6, 6))
Element 3: (1, (6, 6), ['.', '', '.', '%'], [(9, 1), (12, 3), (16, 9)], [False, False, False, True], 94, False, [True, False, True, False], 87, 'North', (6, 7))
Element 4: (1, (6, 7), ['.', '', '.', ''], [(10, 1), (13, 3), (16, 8)], [False, False, False, False], 92, False, [True, False, True, False], 126, 'North', (6, 8))
Element 5: (1, (6, 8), ['%', '', '.', '%'], [(11, 1), (13, 4), (16, 7)], [True, False, False, True], 90, False, [False, False, True, False], 165, 'North', (6, 9))
Element 6: (1, (6, 9), ['.', '', '.', '.'], [(12, 1), (13, 5), (17, 7)], [False, False, False, False], 88, False, [True, False, True, True], 204, 'East', (7, 9))
Element 7: (1, (7, 9), ['', '%', '%', '%'], [(13, 1), (13, 6), (18, 7)], [False, True, True, True], 86, False, [False, False, False, False], 243, 'West', (6, 9))
Element 8: (1, (6, 9), ['.', '', '.', ''], [(13, 2), (13, 7), (18, 8)], [False, False, False, False], 84, False, [True, False, True, False], 272, 'North', (6, 10))
Element 9: (1, (6, 10), ['%', '', '.', '%'], [(13, 3), (13, 8), (18, 9)], [True, False, False, True], 82, False, [False, False, True, False], 301, 'North', (6, 11))
Element 10: (1, (6, 11), ['%', '', '%', '.'], [(13, 4), (13, 9), (18, 10)], [True, False, True, False], 80, False, [False, False, False, True], 330, 'East', (7, 11))
Element 11: (1, (7, 11), ['', '%', '%', '.'], [(13, 5), (13, 10), (18, 11)], [False, True, True, False], 78, False, [False, False, False, True], 349, 'East', (8, 11))
Element 12: (1, (8, 11), ['', '%', '%', '.'], [(13, 6), (13, 11), (17, 11)], [False, True, True, False], 76, False, [False, False, False, True], 378, 'East', (9, 11))
Element 13: (1, (9, 11), ['', '.', '%', '.'], [(13, 7), (12, 11), (16, 11)], [False, False, True, False], 74, False, [False, True, False, True], 407, 'East', (10, 11))
Element 14: (1, (10, 11), ['', '.', '%', 'G'], [(13, 8), (11, 11), (15, 11)], [False, False, True, False], 72, False, [False, True, False, False], 436, 'South', (10, 10))
Element 15: (1, (10, 10), ['.', '.', 'G', '%'], [(13, 9), (10, 11), (15, 10)], [False, False, False, True], 70, False, [True, True, False, False], 455, 'South', (10, 9))
Element 16: (1, (10, 9), ['.', '', 'G', '%'], [(12, 9), (10, 10), (15, 11)], [False, False, False, True], 68, False, [True, False, False, False], 474, 'West', (9, 9))
Element 17: (1, (9, 9), ['%', '', 'G', ''], [(13, 9), (9, 10), (16, 11)], [True, False, False, False], 66, False, [False, False, False, False], 493, 'South', (9, 8))
Element 18: (1, (9, 8), ['%', '.', '', ''], [(14, 9), (9, 11), (17, 11)], [True, False, False, False], 64, False, [False, True, False, False], 492, 'South', (9, 7))
Element 19: (1, (9, 7), ['%', '%', '', '.'], [(15, 9), (8, 11), (18, 11)], [True, True, False, False], 62, False, [False, False, False, True], 501, 'East', (10, 7))
Element 20: (1, (10, 7), ['', '%', '', '.'], [(16, 9), (7, 11), (18, 10)], [False, True, False, False], 60, False, [False, False, False, True], 510, 'East', (11, 7))
Element 21: (1, (11, 7), ['', '%', '%', '%'], [(16, 8), (6, 11), (18, 9)], [False, True, True, True], 58, False, [False, False, False, False], 519, 'West', (10, 7))
Element 22: (1, (10, 7), ['', '%', '', ''], [(16, 7), (6, 10), (18, 8)], [False, True, False, False], 56, False, [False, False, False, False], 518, 'North', (10, 8))
Element 23: (1, (10, 8), ['', '', '', '%'], [(16, 6), (6, 9), (18, 7)], [False, False, False, True], 54, False, [False, False, False, False], 527, 'South', (10, 7))
Element 24: (1, (10, 7), ['', '%', '', ''], [(16, 5), (5, 9), (18, 6)], [False, True, False, False], 52, False, [False, False, False, False], 556, 'West', (9, 7))
Element 25: (1, (9, 7), ['%', '%', '', ''], [(16, 4), (4, 9), (18, 5)], [True, True, False, False], 50, False, [False, False, False, False], 585, 'North', (9, 8))
Element 26: (1, (9, 8), ['%', '', '', ''], [(16, 3), (4, 10), (18, 4)], [True, False, False, False], 48, False, [False, False, False, False], 614, 'East', (10, 8))
Element 27: (1, (10, 8), ['', '', '', '%'], [(15, 3), (4, 11), (18, 3)], [False, False, False, True], 46, False, [False, False, False, False], 643, 'West', (9, 8))
Element 28: (1, (9, 8), ['%', '', '', ''], [(15, 4), (3, 11), (18, 2)], [True, False, False, False], 44, False, [False, False, False, False], 672, 'North', (9, 9))
Element 29: (1, (9, 9), ['%', '', '', ''], [(15, 5), (2, 11), (18, 1)], [True, False, False, False], 42, False, [False, False, False, False], 691, 'East', (10, 9))
Element 30: (1, (10, 9), ['', '', '', '%'], [(15, 6), (1, 11), (17, 1)], [False, False, False, True], 40, False, [False, False, False, False], 710, 'South', (10, 8))
Element 31: (1, (10, 8), ['', '', '', '%'], [(15, 7), (1, 10), (16, 1)], [False, False, False, True], 38, False, [False, False, False, False], 739, 'North', (10, 9))
Element 32: (1, (10, 9), ['', '', '', '%'], [(15, 6), (1, 9), (15, 1)], [False, False, False, True], 36, False, [False, False, False, False], 758, 'North', (10, 10))
Element 33: (1, (10, 10), ['', '', '', '%'], [(15, 5), (1, 8), (15, 2)], [False, False, False, True], 34, False, [False, False, False, False], 777, 'West', (9, 10))
Element 34: (1, (9, 10), ['%', '', '', ''], [(15, 4), (1, 7), (15, 3)], [True, False, False, False], 32, False, [False, False, False, False], 786, 'East', (10, 10))
