Element 1: (0, (6, 11), ['%', '.', '%', '.'], [(3, 9), (6, 5), (18, 3)], [True, False, True, False], 98, False, [False, True, False, True], 0, 'East', (7, 11))
Element 2: (0, (7, 11), ['', '%', '%', '.'], [(4, 9), (6, 6), (18, 4)], [False, True, True, False], 96, False, [False, False, False, True], 39, 'East', (8, 11))
Element 3: (0, (8, 11), ['', '%', '%', '.'], [(5, 9), (6, 7), (18, 5)], [False, True, True, False], 94, False, [False, False, False, True], 78, 'East', (9, 11))
Element 4: (0, (9, 11), ['', '.', '%', '.'], [(6, 9), (6, 8), (18, 6)], [False, False, True, False], 92, False, [False, True, False, True], 117, 'East', (10, 11))
Element 5: (0, (10, 11), ['', '.', '%', '.'], [(7, 9), (6, 9), (18, 7)], [False, False, True, False], 90, False, [False, True, False, True], 146, 'East', (11, 11))
Element 6: (0, (11, 11), ['', '%', '%', '.'], [(7, 9), (6, 10), (18, 8)], [False, True, True, False], 88, False, [False, False, False, True], 175, 'East', (12, 11))
Element 7: (0, (12, 11), ['', '%', '%', '.'], [(6, 9), (6, 11), (18, 9)], [False, True, True, False], 86, False, [False, False, False, True], 194, 'East', (13, 11))
Element 8: (0, (13, 11), ['', '.', '%', '%'], [(6, 9), (7, 11), (18, 10)], [False, False, True, True], 84, False, [False, True, False, False], 213, 'South', (13, 10))
Element 9: (0, (13, 10), ['%', '.', '', '%'], [(5, 9), (8, 11), (18, 11)], [True, False, False, True], 82, False, [False, True, False, False], 222, 'South', (13, 9))
Element 10: (0, (13, 9), ['.', '.', '', '.'], [(4, 9), (9, 11), (17, 11)], [False, False, False, False], 80, False, [True, True, False, True], 241, 'East', (14, 9))
Element 11: (0, (14, 9), ['', '%', '%', '.'], [(4, 10), (9, 10), (16, 11)], [False, True, True, False], 78, False, [False, False, False, True], 280, 'East', (15, 9))
Element 12: (0, (15, 9), ['', '%', '.', '.'], [(4, 11), (10, 10), (15, 11)], [False, True, False, False], 76, False, [False, False, True, True], 319, 'East', (16, 9))
Element 13: (0, (16, 9), ['', '.', '%', '%'], [(3, 11), (10, 9), (15, 10)], [False, False, True, True], 74, False, [False, True, False, False], 358, 'South', (16, 8))
Element 14: (0, (16, 8), ['%', '.', '', '%'], [(2, 11), (9, 9), (15, 9)], [True, False, False, True], 72, False, [False, True, False, False], 387, 'South', (16, 7))
Element 15: (0, (16, 7), ['.', '.', '', '.'], [(1, 11), (9, 8), (16, 9)], [False, False, False, False], 70, False, [True, True, False, True], 396, 'East', (17, 7))
Element 16: (0, (17, 7), ['', '%', '%', ''], [(1, 10), (9, 7), (16, 8)], [False, True, True, False], 68, False, [False, False, False, False], 425, 'East', (18, 7))
Element 17: (0, (18, 7), ['', '', '', '%'], [(1, 9), (10, 7), (16, 7)], [False, False, False, True], 66, False, [False, False, False, False], 444, 'North', (18, 8))
Element 18: (0, (18, 8), ['%', '', '', '%'], [(1, 8), (11, 7), (16, 6)], [True, False, False, True], 64, False, [False, False, False, False], 473, 'North', (18, 9))
Element 19: (0, (18, 9), ['%', '', '', '%'], [(1, 7), (10, 7), (16, 5)], [True, False, False, True], 62, False, [False, False, False, False], 492, 'North', (18, 10))
Element 20: (0, (18, 10), ['%', '', '', '%'], [(2, 7), (10, 8), (16, 4)], [True, False, False, True], 60, False, [False, False, False, False], 511, 'North', (18, 11))
Element 21: (0, (18, 11), ['', '', '%', '%'], [(3, 7), (10, 7), (16, 3)], [False, False, True, True], 58, False, [False, False, False, False], 530, 'West', (17, 11))
