Element 1: (1, (4, 11), ['.', '.', '%', '%'], [(5, 3), (9, 3), (16, 8)], [False, False, True, True], 98, False, [True, True, False, False], 9, 'South', (4, 10))
Element 2: (1, (4, 10), ['%', '.', '', '%'], [(6, 3), (10, 3), (16, 9)], [True, False, False, True], 96, False, [False, True, False, False], 48, 'South', (4, 9))
Element 3: (1, (4, 9), ['.', '%', '', '.'], [(7, 3), (11, 3), (15, 9)], [False, True, False, False], 94, False, [True, False, False, True], 87, 'East', (5, 9))
Element 4: (1, (5, 9), ['', '%', '%', '.'], [(8, 3), (12, 3), (15, 10)], [False, True, True, False], 92, False, [False, False, False, True], 126, 'East', (6, 9))
Element 5: (1, (6, 9), ['', '.', '.', '.'], [(9, 3), (13, 3), (15, 11)], [False, False, False, False], 90, False, [False, True, True, True], 155, 'East', (7, 9))
Element 6: (1, (7, 9), ['', '%', '%', '%'], [(10, 3), (13, 4), (16, 11)], [False, True, True, True], 88, False, [False, False, False, False], 184, 'West', (6, 9))
Element 7: (1, (6, 9), ['', '.', '.', ''], [(11, 3), (13, 5), (17, 11)], [False, False, False, False], 86, False, [False, True, True, False], 203, 'North', (6, 10))
Element 8: (1, (6, 10), ['%', '', '.', '%'], [(12, 3), (13, 6), (18, 11)], [True, False, False, True], 84, False, [False, False, True, False], 222, 'North', (6, 11))
Element 9: (1, (6, 11), ['%', '', '%', '.'], [(13, 3), (13, 7), (18, 10)], [True, False, True, False], 82, False, [False, False, False, True], 251, 'East', (7, 11))
Element 10: (1, (7, 11), ['', '%', '%', '.'], [(13, 2), (13, 8), (18, 9)], [False, True, True, False], 80, False, [False, False, False, True], 290, 'East', (8, 11))
Element 11: (1, (8, 11), ['', '%', '%', '.'], [(13, 1), (13, 9), (18, 8)], [False, True, True, False], 78, False, [False, False, False, True], 329, 'East', (9, 11))
Element 12: (1, (9, 11), ['', '.', '%', '.'], [(12, 1), (14, 9), (18, 7)], [False, False, True, False], 76, False, [False, True, False, True], 368, 'East', (10, 11))
Element 13: (1, (10, 11), ['', '.', '%', '.'], [(11, 1), (15, 9), (18, 6)], [False, False, True, False], 74, False, [False, True, False, True], 397, 'East', (11, 11))
Element 14: (1, (11, 11), ['', '%', '%', '.'], [(10, 1), (16, 9), (18, 5)], [False, True, True, False], 72, False, [False, False, False, True], 426, 'East', (12, 11))
Element 15: (1, (12, 11), ['', '%', '%', '.'], [(9, 1), (16, 8), (18, 4)], [False, True, True, False], 70, False, [False, False, False, True], 455, 'East', (13, 11))
Element 16: (1, (13, 11), ['', '.', '%', '%'], [(8, 1), (16, 7), (18, 3)], [False, False, True, True], 68, False, [False, True, False, False], 494, 'South', (13, 10))
Element 17: (1, (13, 10), ['%', '', '', '%'], [(7, 1), (17, 7), (18, 2)], [True, False, False, True], 66, False, [False, False, False, False], 533, 'South', (13, 9))
