Element 1: (2, (13, 11), ['.', '.', '%', '%'], [(7, 9), (10, 11), (16, 8)], [False, False, True, True], 98, False, [True, True, False, False], 19, 'South', (13, 10))
Element 2: (2, (13, 10), ['%', '.', '', '%'], [(6, 9), (11, 11), (16, 9)], [True, False, False, True], 96, False, [False, True, False, False], 48, 'South', (13, 9))
Element 3: (2, (13, 9), ['.', '.', '', '.'], [(6, 10), (12, 11), (15, 9)], [False, False, False, False], 94, False, [True, True, False, True], 87, 'East', (14, 9))
Element 4: (2, (14, 9), ['', '%', '%', ''], [(6, 11), (13, 11), (15, 10)], [False, True, True, False], 92, False, [False, False, False, False], 116, 'East', (15, 9))
Element 5: (2, (15, 9), ['', '%', '', ''], [(7, 11), (13, 10), (15, 11)], [False, True, False, False], 90, False, [False, False, False, False], 135, 'East', (16, 9))
Element 6: (2, (16, 9), ['', '', '%', '%'], [(8, 11), (13, 9), (16, 11)], [False, False, True, True], 88, False, [False, False, False, False], 154, 'South', (16, 8))
Element 7: (2, (16, 8), ['%', '.', '', '%'], [(9, 11), (13, 8), (17, 11)], [True, False, False, True], 86, False, [False, True, False, False], 173, 'South', (16, 7))
Element 8: (2, (16, 7), ['.', '.', '', '.'], [(9, 10), (13, 7), (18, 11)], [False, False, False, False], 84, False, [True, True, False, True], 202, 'East', (17, 7))
Element 9: (2, (17, 7), ['', '%', '%', '.'], [(10, 10), (13, 6), (18, 10)], [False, True, True, False], 82, False, [False, False, False, True], 241, 'East', (18, 7))
Element 10: (2, (18, 7), ['', '.', '.', '%'], [(10, 9), (13, 5), (18, 9)], [False, False, False, True], 80, False, [False, True, True, False], 280, 'North', (18, 8))
Element 11: (2, (18, 8), ['%', '', '', '%'], [(9, 9), (13, 4), (18, 10)], [True, False, False, True], 78, False, [False, False, False, False], 309, 'North', (18, 9))
Element 12: (2, (18, 9), ['%', '', '', '%'], [(9, 8), (13, 3), (18, 11)], [True, False, False, True], 76, False, [False, False, False, False], 318, 'North', (18, 10))
Element 13: (2, (18, 10), ['%', '', '', '%'], [(9, 7), (13, 2), (17, 11)], [True, False, False, True], 74, False, [False, False, False, False], 337, 'North', (18, 11))
Element 14: (2, (18, 11), ['', '', '%', '%'], [(10, 7), (13, 1), (16, 11)], [False, False, True, True], 72, False, [False, False, False, False], 356, 'West', (17, 11))
Element 15: (2, (17, 11), ['', '%', '%', ''], [(11, 7), (12, 1), (15, 11)], [False, True, True, False], 70, False, [False, False, False, False], 375, 'West', (16, 11))
Element 16: (2, (16, 11), ['', '%', '%', ''], [(10, 7), (11, 1), (15, 10)], [False, True, True, False], 68, False, [False, False, False, False], 384, 'West', (15, 11))
Element 17: (2, (15, 11), ['%', '', '%', ''], [(10, 8), (10, 1), (15, 9)], [True, False, True, False], 66, False, [False, False, False, False], 393, 'South', (15, 10))
