Element 1: (0, (9, 10), ['%', '.', '.', '.'], [(10, 11), (15, 7), (18, 5)], [True, False, False, False], 98, False, [False, True, True, True], 0, 'East', (10, 10))
Element 2: (0, (10, 10), ['', '.', '', '%'], [(11, 11), (16, 7), (18, 6)], [False, False, False, True], 96, False, [False, True, False, False], 39, 'South', (10, 9))
Element 3: (0, (10, 9), ['.', '', '', '%'], [(12, 11), (17, 7), (18, 7)], [False, False, False, True], 94, False, [True, False, False, False], 78, 'West', (9, 9))
Element 4: (0, (9, 9), ['%', '', '', ''], [(13, 11), (16, 7), (18, 8)], [True, False, False, False], 92, False, [False, False, False, False], 107, 'South', (9, 8))
Element 5: (0, (9, 8), ['%', '.', '', ''], [(13, 10), (16, 8), (18, 9)], [True, False, False, False], 90, False, [False, True, False, False], 136, 'South', (9, 7))
Element 6: (0, (9, 7), ['%', '%', '', '.'], [(13, 9), (16, 9), (18, 10)], [True, True, False, False], 88, False, [False, False, False, True], 175, 'East', (10, 7))
Element 7: (0, (10, 7), ['', '%', '', '.'], [(14, 9), (15, 9), (18, 11)], [False, True, False, False], 86, False, [False, False, False, True], 204, 'East', (11, 7))
Element 8: (0, (11, 7), ['', '%', '%', '%'], [(13, 9), (15, 10), (17, 11)], [False, True, True, True], 84, False, [False, False, False, False], 233, 'West', (10, 7))
Element 9: (0, (10, 7), ['', '%', '', ''], [(13, 8), (15, 11), (16, 11)], [False, True, False, False], 82, False, [False, False, False, False], 262, 'North', (10, 8))
Element 10: (0, (10, 8), ['', '', '', '%'], [(13, 7), (15, 10), (15, 11)], [False, False, False, True], 80, False, [False, False, False, False], 271, 'South', (10, 7))
Element 11: (0, (10, 7), ['', '%', '', ''], [(13, 6), (15, 9), (15, 10)], [False, True, False, False], 78, False, [False, False, False, False], 280, 'West', (9, 7))
Element 12: (0, (9, 7), ['%', '%', '', ''], [(13, 5), (14, 9), (15, 9)], [True, True, False, False], 76, False, [False, False, False, False], 289, 'North', (9, 8))
Element 13: (0, (9, 8), ['%', '', '', ''], [(13, 4), (13, 9), (16, 9)], [True, False, False, False], 74, False, [False, False, False, False], 298, 'East', (10, 8))
Element 14: (0, (10, 8), ['', '', '', '%'], [(13, 3), (12, 9), (16, 8)], [False, False, False, True], 72, False, [False, False, False, False], 317, 'West', (9, 8))
Element 15: (0, (9, 8), ['%', '', '', ''], [(13, 2), (13, 9), (16, 7)], [True, False, False, False], 70, False, [False, False, False, False], 326, 'North', (9, 9))
Element 16: (0, (9, 9), ['%', '', '', ''], [(13, 1), (13, 10), (16, 6)], [True, False, False, False], 68, False, [False, False, False, False], 345, 'East', (10, 9))
Element 17: (0, (10, 9), ['', '', '', '%'], [(12, 1), (13, 11), (16, 5)], [False, False, False, True], 66, False, [False, False, False, False], 364, 'South', (10, 8))
Element 18: (0, (10, 8), ['', '', '', '%'], [(11, 1), (12, 11), (16, 4)], [False, False, False, True], 64, False, [False, False, False, False], 383, 'North', (10, 9))
Element 19: (0, (10, 9), ['', '', '', '%'], [(10, 1), (11, 11), (16, 3)], [False, False, False, True], 62, False, [False, False, False, False], 402, 'North', (10, 10))
Element 20: (0, (10, 10), ['', '', 'G', '%'], [(9, 1), (10, 11), (15, 3)], [False, False, False, True], 60, False, [False, False, False, False], 421, 'West', (9, 10))
Element 21: (0, (9, 10), ['%', '', 'G', ''], [(8, 1), (9, 11), (15, 4)], [True, False, False, False], 58, False, [False, False, False, False], 450, 'East', (10, 10))
Element 22: (0, (10, 10), ['', '', '', '%'], [(7, 1), (8, 11), (15, 5)], [False, False, False, True], 56, False, [False, False, False, False], 479, 'West', (9, 10))
Element 23: (0, (9, 10), ['%', '', '', ''], [(6, 1), (7, 11), (15, 6)], [True, False, False, False], 54, False, [False, False, False, False], 508, 'North', (9, 11))
Element 24: (0, (9, 11), ['', '', '%', ''], [(6, 2), (6, 11), (15, 7)], [False, False, True, False], 52, False, [False, False, False, False], 527, 'East', (10, 11))
Element 25: (0, (10, 11), ['', '', '%', ''], [(6, 3), (6, 10), (15, 6)], [False, False, True, False], 50, False, [False, False, False, False], 546, 'East', (11, 11))
Element 26: (0, (11, 11), ['', '%', '%', ''], [(7, 3), (6, 9), (15, 5)], [False, True, True, False], 48, False, [False, False, False, False], 565, 'East', (12, 11))
Element 27: (0, (12, 11), ['', '%', '%', ''], [(8, 3), (7, 9), (15, 4)], [False, True, True, False], 46, False, [False, False, False, False], 584, 'East', (13, 11))
Element 28: (0, (13, 11), ['', '', '%', '%'], [(9, 3), (6, 9), (15, 3)], [False, False, True, True], 44, False, [False, False, False, False], 593, 'South', (13, 10))
Element 29: (0, (13, 10), ['%', '', '', '%'], [(10, 3), (6, 8), (15, 2)], [True, False, False, True], 42, False, [False, False, False, False], 622, 'South', (13, 9))
Element 30: (0, (13, 9), ['', '', '', ''], [(11, 3), (6, 7), (15, 1)], [False, False, False, False], 40, False, [False, False, False, False], 651, 'East', (14, 9))
Element 31: (0, (14, 9), ['', '%', '%', ''], [(12, 3), (6, 6), (16, 1)], [False, True, True, False], 38, False, [False, False, False, False], 680, 'East', (15, 9))
Element 32: (0, (15, 9), ['', '%', '', ''], [(11, 3), (6, 5), (17, 1)], [False, True, False, False], 36, False, [False, False, False, False], 699, 'East', (16, 9))
Element 33: (0, (16, 9), ['', '', '%', '%'], [(10, 3), (6, 4), (18, 1)], [False, False, True, True], 34, False, [False, False, False, False], 708, 'South', (16, 8))
Element 34: (0, (16, 8), ['%', '', '', '%'], [(9, 3), (5, 4), (18, 2)], [True, False, False, True], 32, False, [False, False, False, False], 727, 'South', (16, 7))
Element 35: (0, (16, 7), ['', '', '', ''], [(8, 3), (5, 5), (18, 3)], [False, False, False, False], 30, False, [False, False, False, False], 746, 'East', (17, 7))
Element 36: (0, (17, 7), ['', '%', '%', ''], [(8, 4), (5, 6), (18, 4)], [False, True, True, False], 28, False, [False, False, False, False], 765, 'East', (18, 7))
Element 37: (0, (18, 7), ['', '', '', '%'], [(8, 5), (5, 7), (18, 3)], [False, False, False, True], 26, False, [False, False, False, False], 774, 'North', (18, 8))
Element 38: (0, (18, 8), ['%', '', '', '%'], [(9, 5), (4, 7), (18, 2)], [True, False, False, True], 24, False, [False, False, False, False], 783, 'North', (18, 9))
Element 39: (0, (18, 9), ['%', '', '', '%'], [(10, 5), (4, 6), (18, 1)], [True, False, False, True], 22, False, [False, False, False, False], 792, 'North', (18, 10))
Element 40: (0, (18, 10), ['%', '', '', '%'], [(11, 5), (4, 5), (17, 1)], [True, False, False, True], 20, False, [False, False, False, False], 801, 'North', (18, 11))
Element 41: (0, (18, 11), ['', '', '%', '%'], [(10, 5), (4, 4), (16, 1)], [False, False, True, True], 18, False, [False, False, False, False], 810, 'West', (17, 11))
Element 42: (0, (17, 11), ['', '%', '%', ''], [(9, 5), (4, 3), (15, 1)], [False, True, True, False], 16, False, [False, False, False, False], 819, 'West', (16, 11))
Element 43: (0, (16, 11), ['', '%', '%', ''], [(8, 5), (5, 3), (15, 2)], [False, True, True, False], 14, False, [False, False, False, False], 828, 'West', (15, 11))
Element 44: (0, (15, 11), ['%', '', '%', ''], [(8, 4), (6, 3), (15, 3)], [True, False, True, False], 12, False, [False, False, False, False], 827, 'South', (15, 10))
Element 45: (0, (15, 10), ['%', '', '', '%'], [(8, 3), (7, 3), (16, 3)], [True, False, False, True], 10, False, [False, False, False, False], 826, 'North', (15, 11))
Element 46: (0, (15, 11), ['%', '', '%', ''], [(8, 4), (8, 3), (16, 4)], [True, False, True, False], 8, False, [False, False, False, False], 825, 'East', (16, 11))
Element 47: (0, (16, 11), ['', '%', '%', ''], [(8, 3), (9, 3), (15, 4)], [False, True, True, False], 6, False, [False, False, False, False], 824, 'East', (17, 11))
Element 48: (0, (17, 11), ['', '%', '%', ''], [(8, 4), (10, 3), (16, 4)], [False, True, True, False], 4, False, [False, False, False, False], 823, 'East', (18, 11))
Element 49: (0, (18, 11), ['', '', '%', '%'], [(8, 3), (11, 3), (16, 5)], [False, False, True, True], 2, False, [False, False, False, False], 822, 'South', (18, 10))
Element 50: (0, (18, 10), ['%', '', '', '%'], [(7, 3), (12, 3), (15, 5)], [True, False, False, True], 0, False, [False, False, False, False], 821, 'Stop', (18, 10))
Element 51: #0#
